word_id	seg_id	spkr_id	language	spkr_gender	spkr_age	split	start	end	duration	num_ph	orth	phon	IPA	correct_IPA	frequency	file
DEU004_189_7	DEU004_189	DEU004	DEU	male		DEV	2.94	3.54	0.6	8	erleichtern	e r l aI C t etu r n	ɛ ʀ l aɪ ç t ɛ n	ɛ ʀ l a ɪ ç t ɛ n	2	German/wav/004/GE004_189.wav
CZE001_118_7	CZE001_118	CZE001	CZE	female	51.0	TRA	2.56	3.02	0.46	5	úvahu	uu v a h u	uː v a ɦ u	uː v a ɦ u	63	Czech/wav/001/CZ001_118.wav
DEU071_3_3	DEU071_3	DEU071	DEU	male		TRA	0.61	1.13	0.52	5	glaubt	g l a u p t	ɡ l aʊ p t	ɡ l a ʊ p t	8	German/wav/071/GE071_3.wav
CZE016_73_19	CZE016_73	CZE016	CZE	male	48.0	TRA	7.54	8.08	0.54	9	překladem	p rsh e k l a d e m	p r̝ ɛ k l a d ɛ m	p r̝ ɛ k l a d ɛ m	2	Czech/wav/016/CZ016_73.wav
CZE018_140_23	CZE018_140	CZE018	CZE	female	26.0	TRA	12.09	12.86	0.77	9	dokumenty	d o k u m e n t i	d o k u m ɛ n t i	d o k u m ɛ n t i	55	Czech/wav/018/CZ018_140.wav
CZE032_122_28	CZE032_122	CZE032	CZE	female	24.0	TRA	13.22	13.67	0.45	5	autora	aw t o r a	au t o r a	a u t o r a	58	Czech/wav/032/CZ032_122.wav
CZE063_30_4	CZE063_30	CZE063	CZE	male	20.0	TRA	1.48	1.81	0.33	7	vydržel	v i d r zh e l	v i d r̩ ʒ ɛ l	v i d r̩ ʒ ɛ l	2	Czech/wav/063/CZ063_30.wav
DEU052_132_7	DEU052_132	DEU052	DEU	male		DEV	1.86	2.71	0.85	14	bundesrepublik	b u n d etu s r el p u b l il k	b ʊ n d ə s r eː p uː b l iː k	b ʊ n d ə s r eː p uː b l iː k	20	German/wav/052/GE052_132.wav
CZE026_122_31	CZE026_122	CZE026	CZE	male	25.0	EVA	14.45	15.06	0.61	7	použitím	p ow zh i tj ii m	p ou̯ ʒ i c iː m	p o u ̯ ʒ i c iː m	53	Czech/wav/026/CZ026_122.wav
CZE033_47_5	CZE033_47	CZE033	CZE	male	18.0	DEV	1.99	2.29	0.3	5	listu	l i s t u	l i s t u	l i s t u	15	Czech/wav/033/CZ033_47.wav
CZE087_30_13	CZE087_30	CZE087	CZE	female	44.0	DEV	4.56	4.87	0.31	5	jednu	j e d n u	j ɛ d n u	j ɛ d n u	7	Czech/wav/087/CZ087_30.wav
CZE095_30_10	CZE095_30	CZE095	CZE	male	18.0	DEV	6.72	7.06	0.34	4	jsem	j s e m	j s ɛ m	j s ɛ m	35	Czech/wav/095/CZ095_30.wav
CZE021_18_17	CZE021_18	CZE021	CZE	female	19.0	TRA	7.99	8.4	0.41	4	říká	rzh ii k aa	r̝ iː k aː	r̝ iː k aː	57	Czech/wav/021/CZ021_18.wav
CZE015_122_29	CZE015_122	CZE015	CZE	male	17.0	TRA	12.79	13.29	0.5	8	programu	p r o g r a m u	p r o ɡ r a m u	p r o ɡ r a m u	71	Czech/wav/015/CZ015_122.wav
DEU027_5_6	DEU027_5	DEU027	DEU	male		TRA	2.02	2.8	0.78	10	finanzierung	f il n a n ts il r u ng	f iː n a n ts iː r ʊ ŋ	f iː n a n ts iː r ʊ ŋ	7	German/wav/027/GE027_5.wav
DEU065_48_12	DEU065_48	DEU065	DEU	male		TRA	4.2	4.52	0.32	6	deutschen	d eU t S etu n	d ɔɪ t ʃ ə n	d ɔ ɪ t ʃ ə n	105	German/wav/065/GE065_48.wav
CZE004_107_22	CZE004_107	CZE004	CZE	female	58.0	TRA	11.03	11.83	0.8	8	katalogu	k a t a l o g u	k a t a l o ɡ u	k a t a l o ɡ u	57	Czech/wav/004/CZ004_107.wav
DEU022_39_4	DEU022_39	DEU022	DEU	male		TRA	1.73	2.45	0.72	10	polizisten	p ol l il ts i s t etu n	p oː l iː ts ɪ s t ə n	p oː l iː ts ɪ s t ə n	18	German/wav/022/GE022_39.wav
CZE101_39_2	CZE101_39	CZE101	CZE	female	18.0	DEV	1.45	1.97	0.52	7	program	p r o g r a m	p r o ɡ r a m	p r o ɡ r a m	8	Czech/wav/101/CZ101_39.wav
DEU015_151_13	DEU015_151	DEU015	DEU	male		TRA	4.01	4.42	0.41	9	grundsätze	g r u n t z ts etu	ɡ r ʊ n d z ɛ ts ə	ɡ r ʊ n d z ɛ ts ə	3	German/wav/015/GE015_151.wav
DEU063_68_11	DEU063_68	DEU063	DEU	male		TRA	3.89	4.41	0.52	6	siebzehn	z il p ts el n	z iː p ts eː n	z iː p ts eː n	10	German/wav/063/GE063_68.wav
DEU022_54_12	DEU022_54	DEU022	DEU	male		TRA	4.43	5.24	0.81	13	internationale	i n t etu r n a ts il ol n al l etu	ɪ n t ɛ n a ts ɪ oː n aː l ə	ɪ n t ɛ n a ts ɪ oː n aː l ə	9	German/wav/022/GE022_54.wav
CZE034_102_12	CZE034_102	CZE034	CZE	female	21.0	TRA	6.25	6.7	0.45	7	předala	p rsh e d a l a	p r̝ ɛ d a l a	p r̝ ɛ d a l a	52	Czech/wav/034/CZ034_102.wav
CZE090_70_6	CZE090_70	CZE090	CZE	female	21.0	EVA	5.16	6.05	0.89	6	služby	s l u zh b i	s l u ʒ b i	s l u ʒ b i	4	Czech/wav/090/CZ090_70.wav
CZE023_123_37	CZE023_123	CZE023	CZE	female	25.0	TRA	20.55	21.06	0.51	6	tvorba	t v o r b a	t v o r b a	t v o r b a	53	Czech/wav/023/CZ023_123.wav
DEU043_193_6	DEU043_193	DEU043	DEU	male		TRA	1.57	1.89	0.32	4	hunger	h u ng etu r	h ʊ ŋ ɛ	h ʊ ŋ ɛ	2	German/wav/043/GE043_193.wav
CZE005_129_34	CZE005_129	CZE005	CZE	male	28.0	TRA	16.17	16.47	0.3	5	který	k t e r ii	k t ɛ r iː	k t ɛ r iː	485	Czech/wav/005/CZ005_129.wav
CZE001_43_12	CZE001_43	CZE001	CZE	female	51.0	TRA	6.38	7.22	0.84	9	přístrojů	p rsh ii s t r o j uu	p r̝ iː s t r o j uː	p r̝ iː s t r o j uː	9	Czech/wav/001/CZ001_43.wav
CZE042_76_6	CZE042_76	CZE042	CZE	female	22.0	TRA	1.6	2.23	0.63	10	komunikaci	k o m u n i k a c i	k o m u n i k a ts i	k o m u n i k a ts i	3	Czech/wav/042/CZ042_76.wav
CZE019_14_9	CZE019_14	CZE019	CZE	male	33.0	TRA	2.83	3.16	0.33	5	tepla	t e p l a	t ɛ p l a	t ɛ p l a	52	Czech/wav/019/CZ019_14.wav
CZE030_121_19	CZE030_121	CZE030	CZE	male	21.0	TRA	8.0	8.76	0.76	7	uvádění	u v aa dj e nj ii	u v aː ɟ ɛ ɲ iː	u v aː ɟ ɛ ɲ iː	53	Czech/wav/030/CZ030_121.wav
CZE042_59_10	CZE042_59	CZE042	CZE	female	22.0	TRA	4.55	4.87	0.32	5	dobré	d o b r ee	d o b r ɛː	d o b r ɛː	34	Czech/wav/042/CZ042_59.wav
CZE087_26_43	CZE087_26	CZE087	CZE	female	44.0	DEV	22.11	22.5	0.39	5	korun	k o r u n	k o r u n	k o r u n	41	Czech/wav/087/CZ087_26.wav
CZE075_89_1	CZE075_89	CZE075	CZE	male	22.0	TRA	1.13	1.5	0.37	4	není	n e nj ii	n ɛ ɲ iː	n ɛ ɲ iː	309	Czech/wav/075/CZ075_89.wav
CZE033_122_30	CZE033_122	CZE033	CZE	male	18.0	DEV	12.08	12.26	0.18	4	před	p rsh e d	p r̝ ɛ t	p r̝ ɛ t	208	Czech/wav/033/CZ033_122.wav
CZE089_78_9	CZE089_78	CZE089	CZE	female	18.0	DEV	5.09	5.36	0.27	5	čtyři	ch t i rzh i	t̠ʃ t i r̝ i	t̠ʃ t i r̝ i	35	Czech/wav/089/CZ089_78.wav
DEU058_35_8	DEU058_35	DEU058	DEU	male		TRA	3.49	4.15	0.66	7	karriere	k a r il el r etu	k a r ɪ eː r ə	k a r ɪ eː r ə	3	German/wav/058/GE058_35.wav
CZE016_107_27	CZE016_107	CZE016	CZE	male	48.0	TRA	10.3	10.96	0.66	8	sympozií	s i m p o z i j ii	s i m p o z i iː	s i m p o z i iː	52	Czech/wav/016/CZ016_107.wav
DEU059_68_11	DEU059_68	DEU059	DEU	male		TRA	2.14	2.53	0.39	5	leichte	l aI C t etu	l aɪ ç t ə	l a ɪ ç t ə	5	German/wav/059/GE059_68.wav
DEU015_164_2	DEU015_164	DEU015	DEU	male		TRA	1.0	1.57	0.57	8	untertöne	u n t etu r t n etu	ʊ n t ɛ t øː n ə	ʊ n t ɛ t øː n ə	2	German/wav/015/GE015_164.wav
CZE014_25_10	CZE014_25	CZE014	CZE	female	21.0	TRA	3.74	4.45	0.71	12	marketingový	m a r k e t i ng g o v ii	m a r k ɛ t i ŋ ɡ o v iː	m a r k ɛ t i ŋ ɡ o v iː	2	Czech/wav/014/CZ014_25.wav
CZE094_29_12	CZE094_29	CZE094	CZE	male	47.0	EVA	7.2	7.4	0.2	4	jeho	j e h o	j ɛ ɦ o	j ɛ ɦ o	50	Czech/wav/094/CZ094_29.wav
CZE041_20_20	CZE041_20	CZE041	CZE	female	18.0	TRA	8.41	9.1	0.69	9	devadesát	d e v a d e s aa t	d ɛ v a d ɛ s aː t	d ɛ v a d ɛ s aː t	417	Czech/wav/041/CZ041_20.wav
CZE016_9_12	CZE016_9	CZE016	CZE	male	48.0	TRA	3.53	3.88	0.35	5	plynu	p l i n u	p l i n u	p l i n u	6	Czech/wav/016/CZ016_9.wav
DEU030_56_9	DEU030_56	DEU030	DEU	male		TRA	3.25	3.56	0.31	4	wieder	v il d atu	v iː d ɛ	v iː d ɛ	146	German/wav/030/GE030_56.wav
DEU044_62_1	DEU044_62	DEU044	DEU	male		TRA	1.01	1.65	0.64	8	steuerliche	S t eU etu r l i C etu	ʃ t ɔɪ ɛ l ɪ ç ə	ʃ t ɔ ɪ ɛ l ɪ ç ə	2	German/wav/044/GE044_62.wav
DEU029_76_13	DEU029_76	DEU029	DEU	male		EVA	6.36	6.77	0.41	5	zeitung	ts a i t u ng	ts aɪ t ʊ ŋ	ts a ɪ t ʊ ŋ	2	German/wav/029/GE029_76.wav
CZE042_63_7	CZE042_63	CZE042	CZE	female	22.0	TRA	2.91	3.45	0.54	9	zdravotní	z d r a v o t nj ii	z d r a v o t ɲ iː	z d r a v o t ɲ iː	14	Czech/wav/042/CZ042_63.wav
DEU049_52_12	DEU049_52	DEU049	DEU	female		TRA	3.27	3.52	0.25	5	bürger	b r g atu	b ʏ ʀ ɡ ɛ	b ʏ ʀ ɡ ɛ	30	German/wav/049/GE049_52.wav
DEU012_183_8	DEU012_183	DEU012	DEU	male		TRA	1.8	2.2	0.4	5	hafen	h al f etu n	h aː f ə n	h aː f ə n	4	German/wav/012/GE012_183.wav
DEU041_74_12	DEU041_74	DEU041	DEU	male		TRA	4.64	5.3	0.66	9	vereinigung	f atu aI n i g u ng	f ɛ ʀ aɪ n ɪ ɡ ʊ ŋ	f ɛ ʀ a ɪ n ɪ ɡ ʊ ŋ	8	German/wav/041/GE041_74.wav
CZE019_88_12	CZE019_88	CZE019	CZE	male	33.0	TRA	5.13	5.68	0.55	7	skupině	s k u p i nj e	s k u p i ɲ ɛ	s k u p i ɲ ɛ	7	Czech/wav/019/CZ019_88.wav
CZE055_98_20	CZE055_98	CZE055	CZE	male	23.0	TRA	10.85	11.24	0.39	5	korun	k o r u n	k o r u n	k o r u n	379	Czech/wav/055/CZ055_98.wav
CZE008_12_45	CZE008_12	CZE008	CZE	male	27.0	TRA	20.02	20.57	0.55	5	patří	p a t rsh ii	p a t r̝ iː	p a t r̝ iː	120	Czech/wav/008/CZ008_12.wav
CZE056_34_8	CZE056_34	CZE056	CZE	male	22.0	DEV	4.17	4.61	0.44	7	neplatí	n e p l a tj ii	n ɛ p l a c iː	n ɛ p l a c iː	11	Czech/wav/056/CZ056_34.wav
CZE061_65_11	CZE061_65	CZE061	CZE	female	21.0	TRA	7.55	7.96	0.41	5	včera	f ch e r a	f t̠ʃ ɛ r a	f t̠ʃ ɛ r a	54	Czech/wav/061/CZ061_65.wav
CZE031_59_12	CZE031_59	CZE031	CZE	male	21.0	TRA	4.41	4.96	0.55	9	podepsána	p o d e p s aa n a	p o d ɛ p s aː n a	p o d ɛ p s aː n a	3	Czech/wav/031/CZ031_59.wav
DEU046_26_14	DEU046_26	DEU046	DEU	female		TRA	5.48	6.2	0.72	10	strukturen	S t r u k t ul r etu n	ʃ t ʀ ʊ k t uː r ə n	ʃ t ʀ ʊ k t uː r ə n	6	German/wav/046/GE046_26.wav
DEU069_66_9	DEU069_66	DEU069	DEU	male		TRA	2.99	3.58	0.59	8	politische	p ol l il t i S etu	p oː l iː t ɪ ʃ ə	p oː l iː t ɪ ʃ ə	47	German/wav/069/GE069_66.wav
DEU053_89_1	DEU053_89	DEU053	DEU	male		TRA	0.12	0.49	0.37	4	heute	h eU t etu	h ɔɪ t ə	h ɔ ɪ t ə	68	German/wav/053/GE053_89.wav
DEU026_99_10	DEU026_99	DEU026	DEU	female		EVA	3.99	4.62	0.63	10	terrorismus	t e r o r i s m u s	t ɛ r oː r ɪ s m ʊ s	t ɛ r oː r ɪ s m ʊ s	2	German/wav/026/GE026_99.wav
CZE076_50_10	CZE076_50	CZE076	CZE	male	25.0	TRA	3.78	4.42	0.64	9	expertní	e k s p e r t nj ii	ɛ k s p ɛ r t ɲ iː	ɛ k s p ɛ r t ɲ iː	2	Czech/wav/076/CZ076_50.wav
CZE016_140_12	CZE016_140	CZE016	CZE	male	48.0	TRA	4.99	5.68	0.69	9	podnikání	p o d nj i k aa nj ii	p o d ɲ i k aː ɲ iː	p o d ɲ i k aː ɲ iː	276	Czech/wav/016/CZ016_140.wav
CZE082_100_16	CZE082_100	CZE082	CZE	female	20.0	TRA	8.57	8.89	0.32	5	stane	s t a n e	s t a n ɛ	s t a n ɛ	14	Czech/wav/082/CZ082_100.wav
DEU063_72_6	DEU063_72	DEU063	DEU	male		TRA	2.61	2.98	0.37	4	eines	a i n etu s	aɪ n ə s	a ɪ n ə s	155	German/wav/063/GE063_72.wav
DEU062_25_2	DEU062_25	DEU062	DEU	male		TRA	0.87	1.23	0.36	7	enthält	e n t l t	ɛ n t h ɛ l t	ɛ n t h ɛ l t	6	German/wav/062/GE062_25.wav
DEU013_166_7	DEU013_166	DEU013	DEU	male		TRA	2.12	2.34	0.22	5	seinem	z a i n etu m	z aɪ n ə m	z a ɪ n ə m	60	German/wav/013/GE013_166.wav
CZE088_68_14	CZE088_68	CZE088	CZE	female	69.0	EVA	8.44	9.15	0.71	7	techniku	t e x n i k u	t ɛ x ɲ i k u	t ɛ x ɲ i k u	2	Czech/wav/088/CZ088_68.wav
CZE102_65_3	CZE102_65	CZE102	CZE	male	22.0	EVA	3.91	4.47	0.56	5	zatím	z a tj ii m	z a c iː m	z a c iː m	13	Czech/wav/102/CZ102_65.wav
DEU012_72_1	DEU012_72	DEU012	DEU	male		TRA	0.24	0.59	0.35	4	dieser	d il z etu r	d iː z ɛ	d iː z ɛ	150	German/wav/012/GE012_72.wav
DEU065_78_12	DEU065_78	DEU065	DEU	male		TRA	3.57	4.03	0.46	8	gefordert	g etu f o r d etu r t	ɡ ə f ɔ ʀ d ɛ t	ɡ ə f ɔ ʀ d ɛ t	16	German/wav/065/GE065_78.wav
CZE033_137_21	CZE033_137	CZE033	CZE	male	18.0	DEV	6.98	7.46	0.48	5	kroků	k r o k uu	k r o k uː	k r o k uː	55	Czech/wav/033/CZ033_137.wav
CZE070_102_20	CZE070_102	CZE070	CZE	female	23.0	TRA	10.16	10.59	0.43	6	sfk	e s e f k aa	ɛ s ɛ f k aː	ɛ s ɛ f k aː	5	Czech/wav/070/CZ070_102.wav
CZE033_110_33	CZE033_110	CZE033	CZE	male	18.0	DEV	12.03	12.44	0.41	5	zboží	z b o zh ii	z b o ʒ iː	z b o ʒ iː	156	Czech/wav/033/CZ033_110.wav
CZE067_27_12	CZE067_27	CZE067	CZE	male	21.0	TRA	5.88	6.42	0.54	9	uplatňuje	u p l a t nj u j e	u p l a t ɲ u j ɛ	u p l a t ɲ u j ɛ	3	Czech/wav/067/CZ067_27.wav
DEU052_69_14	DEU052_69	DEU052	DEU	male		DEV	5.38	5.87	0.49	8	verstehen	f atu S t el etu n	f ɛ ʀ ʃ t eː ə n	f ɛ ʀ ʃ t eː ə n	7	German/wav/052/GE052_69.wav
DEU075_63_4	DEU075_63	DEU075	DEU	male		DEV	1.4	1.81	0.41	5	gewehr	g etu v el r	ɡ ə v eː ʀ	ɡ ə v eː ʀ	2	German/wav/075/GE075_63.wav
CZE090_61_11	CZE090_61	CZE090	CZE	female	21.0	EVA	6.92	7.53	0.61	4	méně	m ee nj e	m ɛː ɲ ɛ	m ɛː ɲ ɛ	6	Czech/wav/090/CZ090_61.wav
DEU036_40_3	DEU036_40	DEU036	DEU	male		TRA	1.78	2.63	0.85	10	ausschreitungen	a u s S r a i t u ng etu n	aʊ s ʃ r aɪ t ʊ ŋ ə n	a ʊ s ʃ r a ɪ t ʊ ŋ ə n	5	German/wav/036/GE036_40.wav
DEU053_40_3	DEU053_40	DEU053	DEU	male		TRA	1.26	1.73	0.47	4	lager	l al g etu r	l aː ɡ ɛ	l aː ɡ ɛ	9	German/wav/053/GE053_40.wav
CZE007_97_1	CZE007_97	CZE007	CZE	male	33.0	TRA	0.33	0.78	0.45	5	jednou	j e d n ow	j ɛ d n ou̯	j ɛ d n o u ̯	34	Czech/wav/007/CZ007_97.wav
CZE013_85_16	CZE013_85	CZE013	CZE	male	21.0	TRA	7.6	8.52	0.92	11	prodloužením	p r o d l ow zh e nj ii m	p r o d l ou̯ ʒ ɛ ɲ iː m	p r o d l o u ̯ ʒ ɛ ɲ iː m	2	Czech/wav/013/CZ013_85.wav
DEU050_117_2	DEU050_117	DEU050	DEU	male		TRA	0.81	1.04	0.23	5	haben	h al b etu n	h aː b ə n	h aː b ə n	290	German/wav/050/GE050_117.wav
CZE047_125_32	CZE047_125	CZE047	CZE	male	21.0	TRA	17.71	18.04	0.33	4	nebo	n e b o	n ɛ b o	n ɛ b o	738	Czech/wav/047/CZ047_125.wav
CZE034_115_23	CZE034_115	CZE034	CZE	female	21.0	TRA	8.47	8.77	0.3	5	měny	m nj e n i	m ɲ ɛ n i	m ɲ ɛ n i	60	Czech/wav/034/CZ034_115.wav
DEU016_171_7	DEU016_171	DEU016	DEU	male		EVA	2.37	2.88	0.51	10	verabschiedet	f e r a p S il d etu t	f ɛ ʀ a p ʃ iː d ə t	f ɛ ʀ a p ʃ iː d ə t	8	German/wav/016/GE016_171.wav
CZE015_133_9	CZE015_133	CZE015	CZE	male	17.0	TRA	2.26	2.83	0.57	6	firmě	f i r m nj e	f i r m ɲ ɛ	f i r m ɲ ɛ	134	Czech/wav/015/CZ015_133.wav
DEU050_52_12	DEU050_52	DEU050	DEU	male		TRA	2.72	3.21	0.49	10	terroristen	t e r ol r i s t etu n	t ɛ r oː r ɪ s t ə n	t ɛ r oː r ɪ s t ə n	8	German/wav/050/GE050_52.wav
CZE101_11_5	CZE101_11	CZE101	CZE	female	18.0	DEV	2.13	2.47	0.34	5	vláda	v l aa d a	v l aː d a	v l aː d a	3	Czech/wav/101/CZ101_11.wav
CZE023_30_27	CZE023_30	CZE023	CZE	female	25.0	TRA	16.54	17.22	0.68	7	šedesát	sh e d e s aa t	ʃ ɛ d ɛ s aː t	ʃ ɛ d ɛ s aː t	156	Czech/wav/023/CZ023_30.wav
CZE021_130_4	CZE021_130	CZE021	CZE	female	19.0	TRA	2.08	2.53	0.45	7	předali	p rsh e d a l i	p r̝ ɛ d a l i	p r̝ ɛ d a l i	53	Czech/wav/021/CZ021_130.wav
DEU073_69_1	DEU073_69	DEU073	DEU	male		EVA	0.0	0.65	0.65	6	bisher	b i s h el r	b ɪ s h eː ʀ	b ɪ s h eː ʀ	13	German/wav/073/GE073_69.wav
DEU016_45_15	DEU016_45	DEU016	DEU	male		EVA	4.55	4.87	0.32	5	beginn	b etu g i n	b ə ɡ ɪ n	b ə ɡ ɪ n	18	German/wav/016/GE016_45.wav
DEU015_167_19	DEU015_167	DEU015	DEU	male		TRA	6.57	7.3	0.73	11	mazedoniens	m a ts etu d ol n j etu n	m a ts eː d oː n ɪ ə n s	m a ts eː d oː n ɪ ə n s	2	German/wav/015/GE015_167.wav
DEU072_63_10	DEU072_63	DEU072	DEU	male		TRA	3.66	4.27	0.61	9	verletzten	f e r l e ts t etu n	f ɛ ʀ l ɛ ts t ə n	f ɛ ʀ l ɛ ts t ə n	10	German/wav/072/GE072_63.wav
DEU007_11_2	DEU007_11	DEU007	DEU	male		TRA	0.92	1.58	0.66	6	kämmerer	k m etu r etu r	k ɛ m ə r ɛ	k ɛ m ə r ɛ	2	German/wav/007/GE007_11.wav
CZE087_50_2	CZE087_50	CZE087	CZE	female	44.0	DEV	0.96	1.46	0.5	8	letošním	l e t o sh nj ii m	l ɛ t o ʃ ɲ iː m	l ɛ t o ʃ ɲ iː m	3	Czech/wav/087/CZ087_50.wav
CZE034_124_11	CZE034_124	CZE034	CZE	female	21.0	TRA	4.74	5.32	0.58	9	tajemství	t a j e m s t v ii	t a j ɛ m s t v iː	t a j ɛ m s t v iː	120	Czech/wav/034/CZ034_124.wav
CZE061_77_22	CZE061_77	CZE061	CZE	female	21.0	TRA	9.32	9.95	0.63	9	vytvoření	v i t v o rzh e nj ii	v i t v o r̝ ɛ ɲ iː	v i t v o r̝ ɛ ɲ iː	8	Czech/wav/061/CZ061_77.wav
CZE004_140_26	CZE004_140	CZE004	CZE	female	58.0	TRA	17.31	17.91	0.6	6	původu	p uu v o d u	p uː v o d u	p uː v o d u	58	Czech/wav/004/CZ004_140.wav
DEU060_55_10	DEU060_55	DEU060	DEU	male		TRA	3.75	4.18	0.43	7	versucht	f e r z ul x t	f ɛ ʀ z uː x t	f ɛ ʀ z uː x t	14	German/wav/060/GE060_55.wav
DEU052_192_15	DEU052_192	DEU052	DEU	male		DEV	6.78	7.01	0.23	4	neuen	n eU etu n	n ɔɪ ə n	n ɔ ɪ ə n	101	German/wav/052/GE052_192.wav
CZE065_11_6	CZE065_11	CZE065	CZE	male	20.0	TRA	4.17	4.44	0.27	4	jako	j a k o	j a k o	j a k o	485	Czech/wav/065/CZ065_11.wav
CZE088_7_21	CZE088_7	CZE088	CZE	female	69.0	EVA	13.15	13.64	0.49	5	hodlá	h o d l aa	ɦ o d l aː	ɦ o d l aː	2	Czech/wav/088/CZ088_7.wav
CZE046_127_9	CZE046_127	CZE046	CZE	female	25.0	TRA	4.25	4.68	0.43	6	platil	p l a tj i l	p l a c i l	p l a c i l	56	Czech/wav/046/CZ046_127.wav
DEU006_19_15	DEU006_19	DEU006	DEU	male		TRA	7.28	7.61	0.33	5	würde	v r d etu	v ʏ ʀ d ə	v ʏ ʀ d ə	53	German/wav/006/GE006_19.wav
CZE062_84_30	CZE062_84	CZE062	CZE	male	20.0	TRA	12.11	12.79	0.68	13	pravděpodobně	p r a v dj e p o d o b nj e	p r a v ɟ ɛ p o d o b ɲ ɛ	p r a v ɟ ɛ p o d o b ɲ ɛ	13	Czech/wav/062/CZ062_84.wav
DEU033_19_4	DEU033_19	DEU033	DEU	male		TRA	1.24	1.6	0.36	5	frage	f r al g etu	f r aː ɡ ə	f r aː ɡ ə	76	German/wav/033/GE033_19.wav
CZE016_116_21	CZE016_116	CZE016	CZE	male	48.0	TRA	7.3	7.8	0.5	7	správně	s p r aa v nj e	s p r aː v ɲ ɛ	s p r aː v ɲ ɛ	64	Czech/wav/016/CZ016_116.wav
CZE001_110_16	CZE001_110	CZE001	CZE	female	51.0	TRA	7.69	8.4	0.71	7	možnost	m o zh n o s t	m o ʒ n o s t	m o ʒ n o s t	149	Czech/wav/001/CZ001_110.wav
CZE096_52_13	CZE096_52	CZE096	CZE	male	18.0	EVA	5.82	6.15	0.33	4	naučí	n aw ch ii	n au t̠ʃ iː	n a u t̠ʃ iː	3	Czech/wav/096/CZ096_52.wav
CZE032_15_12	CZE032_15	CZE032	CZE	female	24.0	TRA	4.25	4.79	0.54	6	směru	s m nj e r u	s m ɲ ɛ r u	s m ɲ ɛ r u	11	Czech/wav/032/CZ032_15.wav
DEU068_86_8	DEU068_86	DEU068	DEU	male		TRA	4.14	4.39	0.25	4	sind	z i n t	z ɪ n t	z ɪ n t	377	German/wav/068/GE068_86.wav
DEU024_60_12	DEU024_60	DEU024	DEU	male		TRA	5.29	5.98	0.69	7	gefragt	g etu f r al k t	ɡ ə f r aː k t	ɡ ə f r aː k t	8	German/wav/024/GE024_60.wav
CZE020_29_1	CZE020_29	CZE020	CZE	female	25.0	TRA	0.74	1.31	0.57	8	umožňuje	u m o zh nj u j e	u m o ʒ ɲ u j ɛ	u m o ʒ ɲ u j ɛ	27	Czech/wav/020/CZ020_29.wav
CZE040_125_30	CZE040_125	CZE040	CZE	female	21.0	TRA	13.9	14.54	0.64	6	roletou	r o l e t ow	r o l ɛ t ou̯	r o l ɛ t o u ̯	52	Czech/wav/040/CZ040_125.wav
CZE086_44_1	CZE086_44	CZE086	CZE	male	19.0	EVA	0.56	0.91	0.35	5	rubáš	r u b aa sh	r u b aː ʃ	r u b aː ʃ	7	Czech/wav/086/CZ086_44.wav
DEU032_87_12	DEU032_87	DEU032	DEU	male		TRA	3.89	4.33	0.44	6	worden	v o atu d etu n	v ɔ ʀ d ə n	v ɔ ʀ d ə n	335	German/wav/032/GE032_87.wav
CZE096_63_11	CZE096_63	CZE096	CZE	male	18.0	EVA	4.03	4.45	0.42	8	oddělení	o d dj e l e nj ii	o d ɟ ɛ l ɛ ɲ iː	o d ɟ ɛ l ɛ ɲ iː	2	Czech/wav/096/CZ096_63.wav
CZE093_30_19	CZE093_30	CZE093	CZE	male	20.0	DEV	8.61	9.16	0.55	6	románu	r o m aa n u	r o m aː n u	r o m aː n u	2	Czech/wav/093/CZ093_30.wav
CZE017_91_14	CZE017_91	CZE017	CZE	female	46.0	EVA	5.59	5.94	0.35	5	ještě	j e sh tj e	j ɛ ʃ c ɛ	j ɛ ʃ c ɛ	144	Czech/wav/017/CZ017_91.wav
CZE036_133_32	CZE036_133	CZE036	CZE	male	20.0	TRA	10.33	10.76	0.43	7	okamžik	o k a m zh i k	o k a m ʒ i k	o k a m ʒ i k	102	Czech/wav/036/CZ036_133.wav
CZE034_128_46	CZE034_128	CZE034	CZE	female	21.0	TRA	22.27	22.86	0.59	5	úřadu	uu rzh a d u	uː r̝ a d u	uː r̝ a d u	175	Czech/wav/034/CZ034_128.wav
CZE006_107_9	CZE006_107	CZE006	CZE	female	26.0	TRA	3.35	3.87	0.52	8	pronájem	p r o n aa j e m	p r o n aː j ɛ m	p r o n aː j ɛ m	54	Czech/wav/006/CZ006_107.wav
DEU059_63_10	DEU059_63	DEU059	DEU	male		TRA	2.94	3.37	0.43	6	ersten	el r s t etu n	eː ʀ s t ə n	eː ʀ s t ə n	69	German/wav/059/GE059_63.wav
CZE031_63_26	CZE031_63	CZE031	CZE	male	21.0	TRA	12.24	12.86	0.62	7	podniků	p o d nj i k uu	p o d ɲ i k uː	p o d ɲ i k uː	45	Czech/wav/031/CZ031_63.wav
DEU007_30_20	DEU007_30	DEU007	DEU	male		TRA	8.45	8.86	0.41	4	nicht	n i C t	n ɪ ç t	n ɪ ç t	1251	German/wav/007/GE007_30.wav
CZE066_27_2	CZE066_27	CZE066	CZE	female	20.0	TRA	0.86	1.4	0.54	7	omezený	o m e z e n ii	o m ɛ z ɛ n iː	o m ɛ z ɛ n iː	3	Czech/wav/066/CZ066_27.wav
