Word	IPA transcription
Баку	b ɑ k u
попал	p ʌ p ɑ l
играя	ɪ ɡ r ɑ j a
поддавки	p ʌ d d a f kʲ i
подключая	p ʌ d k lʲ u t̠ʃʲ ɑ j a
нефтяным	n̪ʲ i f t̪ʲ a n ɨ m
интереса	ɪ n t̪ʲ ɛ rʲ e s a
шт-	ʃˠ ɑ t ɛ
тобы	t o b ɨ
шестикратном	ʃˠ ɨ sʲ t̪ʲ i k r ɑ t n ʌ m
залога	z a l o ɡ a
недостающая	n̪ʲ i d ʌ s t ɑ j u ʂ ʌ j a
настоящей	n ʌ s t ʌ j a ʂ i j
головоломкой	ɡ ʌ l ʌ v ʌ l o m k ʌ j
внеочередным	v n̪ʲ i ʌ t̠ʃʲ e rʲ i d n ɨ m
парламентским	p a r l ɑ mʲ i n t s kʲ i m
уроки	u r o kʲ ɪ
труднопроизводимость	t r u d n ʌ p r ʌ i z v o d̪ʲ i m ʌ s t̪ʲ
названий	n a z v ɑ n i j
скрадывают	s k r ɑ d ɨ v ʌ j u t
озабочена	ʌ z a b o t̠ʃʲ i n a
подмосковичам	p ʌ d m ʌ s k o vʲ i t̠ʃʲ ʌ m
действительнять	d̪ʲ i j s t vʲ i t̪ʲ e lʲ n̪ʲ ʌ t̪ʲ
выведь-	v ɨ vʲ e t̪ʲ
оставшись	ʌ s t ɑ f ʃˠ ɨ sʲ
лих-	lʲ i x
коммунистичсква	k ʌ m m u n̪ʲ i sʲ t̪ʲ i t ʂ s k v a
предается	p rʲ i d a j e t s ʌ
опьяняющему	ʌ p j a n̪ʲ ɑ j u ʂ i m u
броунскому	b r ʌ u n s k ʌ m u
движению	d vʲ i ʒˠ ɛ n̪ʲ i j u
питается	pʲ i t ɑ j i t s ʌ
утолить	u t ʌ lʲ i t̪ʲ
жажду	ʒˠ ɑ ʒˠ d u
сопричастности	s ʌ p rʲ i t̠ʃʲ ɑ s t n ʌ sʲ t̪ʲ ɪ
историческому	ɪ s t ʌ rʲ i t̠ʃʲ i s k ʌ m u
расквартиравана	r ʌ s k v a r t̪ʲ i r ʌ v ʌ n a
северовостоке	sʲ i vʲ i r ʌ v ʌ s t o kʲ i
бась-	b ɑ sʲ
расположен	r ʌ s p ʌ l o ʒˠ ɨ n
Углевик	u ɡ lʲ i vʲ i k
контролируемой	k ʌ n t r ʌ lʲ i r u j i m ʌ j
сербами	sʲ i r b ɑ mʲ ɪ
отлаживать	ʌ t l ɑ ʒˠ ɨ v ʌ t̪ʲ
ссен-	sʲ sʲ e n
тенций	t̪ʲ e n t s ɨ j
неудовлитварь-	n̪ʲ i u d o v lʲ i t v ʌ rʲ
неудовлетворительных	n̪ʲ i u d ʌ v lʲ i t v ʌ rʲ i t̪ʲ i lʲ n ɨ x
саудовская	s ʌ u d o f s k ʌ j a
Эр	ɛ r
Рияр	rʲ i j a r
Саддамом	s a d d ɑ m ʌ m
ОЭН	o ɛ n
забредут	z ʌ b rʲ i d u t
привлекательных	p rʲ i v lʲ i k ɑ t̪ʲ i lʲ n ɨ x
ат-	ɑ t
отделено	ʌ d̪ʲ d̪ʲ i lʲ i n o
справку	s p r ɑ f k u
Грэму	ɡ r ɛ m u
Лукина	l u kʲ i n ɑ
российское	r ʌ sʲ sʲ i j s k ʌ j ɪ
задолжало	z a d o l ʒˠ ʌ l ʌ
королевская	k ʌ r ʌ lʲ e f s k ʌ j a
яхта	j a x t a
Британия	b rʲ i t ɑ n̪ʲ i j a
принц	p rʲ i n t s
Чарьльз	t̠ʃʲ ɑ rʲ lʲ s
полночь	p o l n ʌ t̠ʃʲ
отплывет	ʌ t p l ɨ vʲ e t
владений	v l a d̪ʲ e n̪ʲ i j
застыла	z a s t ɨ l a
бухты	b u x t ɨ
Виктории	vʲ i k t o rʲ i ɪ
созерцает	s ʌ zʲ i r t s ɑ j i t
вечность	vʲ e t̠ʃʲ n ʌ s t̪ʲ
говорился	ɡ ʌ v ʌ rʲ i l sʲ ʌ
выбираться	v ɨ bʲ i r ɑ t̪ʲ sʲ ʌ
некуда	n̪ʲ e k u d a
важные	v ɑ ʒˠ n ɨ j ɪ
зачистку	z a t̠ʃʲ i s t k u
провинившихся	p r ʌ vʲ i n̪ʲ i f ʃˠ ɨ x sʲ ʌ
называются	n ʌ z ɨ v ɑ j u t s ʌ
перетурбатывающие	pʲ i rʲ i t u r b ʌ t ɨ v ɑ j u ʂ i j ɪ
обеспечивающие	ʌ bʲ i s pʲ e t̠ʃʲ i v ʌ j u ʂ i j ɪ
пассажирские	p ʌ s s a ʒˠ ɨ r s kʲ i j ɪ
перевозки	pʲ i rʲ i v o s kʲ ɪ
машиностроения	m ʌ ʃˠ ɨ n ʌ s t r ʌ j e n i j a
деревообрабатывающей	d̪ʲ i rʲ i v ʌ ʌ b r a b ɑ t ɨ v ʌ j u ʂ i j
курортнотуристического	k u r ʌ r t n ʌ t u rʲ i sʲ t̪ʲ i t̠ʃʲ i s k ʌ v ʌ
экспортируемую	ɛ k s p ʌ r t̪ʲ i r u j i m u j u
начиналась	n ʌ t̠ʃʲ i n ɑ l ʌ sʲ
снабжением	s n a b ʒˠ ɛ n i j i m
овощами	ʌ v ʌ ʂ ɑ mʲ ɪ
осу-	ʌ s u
консолидировался	k ʌ n s ʌ lʲ i d̪ʲ i r ʌ v ʌ l sʲ ʌ
унисон	u n̪ʲ i s o n
незаконности	n̪ʲ i z a k o n n ʌ sʲ t̪ʲ ɪ
вэс	v ɛ s
итогом	ɪ t o ɡ ʌ m
заседания	z ʌ sʲ i d ɑ n̪ʲ i j a
редакционной	rʲ i d ʌ k t s ɨ o n n ʌ j
выработки	v ɨ r ʌ b ʌ t kʲ ɪ
извлек	ɪ z v lʲ e k
выгод	v ɨ ɡ ʌ t
пе-	pʲ e
испытанным	ɪ s p ɨ t ʌ n n ɨ m
вопить	v ʌ pʲ i t̪ʲ
вымогатели	v ɨ m ʌ ɡ ɑ t̪ʲ i lʲ ɪ
заодно	z ʌ ʌ d n o
чешской	t̠ʃʲ e ʃˠ s k ʌ j
будучего	b u d u t̠ʃʲ i v ʌ
усмотрению	u s m ʌ t rʲ e n̪ʲ i j u
помогло	p ʌ m ʌ ɡ l o
наркотическое	n ʌ r k ʌ t̪ʲ i t̠ʃʲ i s k ʌ j ɪ
зельйо	zʲ e lʲ j ʌ
широкоизвестным	ʃˠ ɨ r ʌ k ʌ i z vʲ i s t n ɨ m
опиум	o pʲ i u m
взгляни	v z ɡ lʲ a n̪ʲ i
лик	lʲ i k
холодный	x ʌ l o d n ɨ j
оформлены	ʌ f o r m lʲ i n ɨ
Маастрихтский	m ʌ a s t rʲ i x t s kʲ i j
принятому	p rʲ i n̪ʲ ʌ t ʌ m u
балканского	b a l k ɑ n s k ʌ v ʌ
осели	ʌ sʲ e lʲ ɪ
начнют	n a t̠ʃʲ n̪ʲ u t
постепенно	p ʌ sʲ t̪ʲ i pʲ e n n ʌ
направлено	n a p r ɑ v lʲ i n ʌ
председателю	p rʲ i t̪ʲ sʲ i d ɑ t̪ʲ i lʲ u
предварительным	p rʲ i d v a rʲ i t̪ʲ i lʲ n ɨ m
планам	p l ɑ n ʌ m
посетит	p ʌ sʲ i t̪ʲ i t
соображения	s ʌ ʌ b r a ʒˠ ɛ n̪ʲ i j a
побудила	p ʌ b u d̪ʲ i l a
вул	v u l
воскрес	v ʌ s k rʲ e s
Воистину	v ʌ i sʲ t̪ʲ i n u
фильма-	fʲ i lʲ m a
Подрабинек	p ʌ d r a bʲ i n̪ʲ i k
ожидаемого	ʌ ʒˠ ɨ d ɑ j i m ʌ v ʌ
хеппи	x e p pʲ ɪ
энда	ɛ n d a
тоаже-	t ʌ ɑ ʒˠ ɨ
шуткой	ʃˠ u t k ʌ j
начатый	n ɑ t̠ʃʲ ʌ t ɨ j
законченный	z a k o n t̠ʃʲ i n n ɨ j
96ом	d̪ʲ ɛ vʲ ɪ n o s t ɔ ʃˠ ɛ sʲ t̪ʲ o m
длинным	d lʲ i n n ɨ m
поборник	p ʌ b o r n̪ʲ i k
правого	p r ɑ v ʌ v ʌ
крыла	k r ɨ l a
великого	vʲ i lʲ i k ʌ v ʌ
включал	f k lʲ u t̠ʃʲ ɑ l
палестинские	p ʌ lʲ i sʲ t̪ʲ i n s kʲ i j ɪ
израильских	ɪ z r ɑ i lʲ s kʲ i x
поселенцев	p ʌ sʲ i lʲ e n t s ɨ f
арабских	a r ɑ p s kʲ i x
отказывается	ʌ t k ɑ z ɨ v ʌ j i t s ʌ
уступок	u s t u p ʌ k
сь	ɛ s mʲ j a kʲ ɪ j z n ɑ k
победителем	p ʌ bʲ i d̪ʲ i t̪ʲ i lʲ i m
турниров	t u r n̪ʲ i r ʌ f
Большого	b ʌ lʲ ʃˠ o v ʌ
Шлема	ʃˠ lʲ e m a
открытого	ʌ t k r ɨ t ʌ v ʌ
чемпионата	t̠ʃʲ i mʲ pʲ i ʌ n ɑ t a
теннисист	t̪ʲ i n n i sʲ i s t
Евгений	j ɪ v ɡʲ e n i j
Кафельников	k ɑ fʲ i lʲ n i k ʌ f
расийском	r a sʲ i j s k ʌ m
марксистском	m a r k sʲ i s t s k ʌ m
достоин	d ʌ s t o i n
полноправной	p ʌ l n ʌ p r ɑ v n ʌ j
изменниками	ɪ z mʲ e n n i k ʌ mʲ ɪ
переводчиков	pʲ i rʲ i v o d̪ʲ t̠ʃʲ i k ʌ f
бригадиров	b rʲ i ɡ a d̪ʲ i r ʌ f
счетоводов	ʂ i t ʌ v o d ʌ f
бургомистров	b u r ɡ ʌ mʲ i s t r ʌ f
безвинных	bʲ i z vʲ i n n ɨ x
способствовали	s p ʌ s o b s t v ʌ v ʌ lʲ ɪ
оккупационному	ʌ k k u p a t s ɨ ʌ n n ʌ m u
террору	t̪ʲ i r r o r u
поддерживали	p ʌ d̪ʲ d̪ʲ e r ʒˠ ɨ v ʌ lʲ ɪ
оккупационной	ʌ k k u p ʌ t s ɨ o n n ʌ j
зарабатывая	z ʌ r a b ɑ t ɨ v ʌ j a
распространенном	r ʌ s p r ʌ s t r a n̪ʲ e n n ʌ m
отбывавших	ʌ d b ɨ v ɑ f ʃˠ ɨ x
сороковые	s ʌ r ʌ k ʌ v ɨ j ɪ
пятидесятые	pʲ ʌ t̪ʲ i d̪ʲ i sʲ ɑ t ɨ j ɪ
измену	ɪ z mʲ e n u
фашистскими	f a ʃˠ ɨ s t s kʲ i mʲ ɪ
захватчиками	z a x v ɑ t t̠ʃʲ i k ʌ mʲ ɪ
экзотичских	ɛ ɡ z ʌ t̪ʲ i t̠ʃʲ s kʲ i x
догвор	d o ɡ v ʌ r
бедных	bʲ e d n ɨ x
перебираешь	pʲ i rʲ i bʲ i r ʌ j i ʃˠ
пожертвованиям	p ʌ ʒˠ ɛ r t v ʌ v ʌ n̪ʲ i j a m
патетичкий	p ʌ t̪ʲ i t̪ʲ i t̠ʃʲ kʲ i j
Положить	p ʌ l ʌ ʒˠ ɨ t̪ʲ
нравствены	n r a v s t vʲ e n ɨ
становиться	s t ʌ n ʌ vʲ i t̪ʲ sʲ ʌ
Яблоке	j a b l ʌ kʲ i
заметный	z a mʲ e t n ɨ j
след	s lʲ e t
юрист	j u rʲ i s t
мошеннические	m ʌ ʃˠ ɨ n n i t̠ʃʲ i s kʲ i j ɪ
хезбол-	x e z b ʌ l
23500	d v ɑ t t s a t̪ʲ t rʲ i t ɨ sʲ ʌ t̠ʃʲ pʲ ɪ t̪ʲ s o t
истребителем	ɪ s t rʲ i bʲ i t̪ʲ i lʲ i m
бардировщиков	b ʌ r d̪ʲ i r o f ʂ i k ʌ f
Советы	s ʌ vʲ e t ɨ
обладали	ʌ b l a d ɑ l ɪ
представляли	p rʲ i d s t a v lʲ ɑ lʲ ɪ
ширму	ʃˠ ɨ r m u
прикрывающую	p rʲ i k r ɨ v ɑ j u ʂ u j u
всевластие	f sʲ i v l ɑ sʲ t̪ʲ i j ɪ
распускает	r ʌ s p u s k ɑ j i t
слухи	s l u x ɪ
Ранарит	r ʌ n a rʲ i t
стане	s t ɑ n̪ʲ i
1977ом	o d n ɑ t ɨ sʲ ʌ t ʂ d e vʲ a t s o t sʲ e m d̪ʲ ɛ sʲ a t sʲ e j m o m
повернул	p ʌ vʲ i r n u l
Вьетнама	v j i t n ɑ m a
поль	p o lʲ
зывать	z ɨ v ɑ t̪ʲ
выиграют	v ɨ i ɡ r ʌ j u t
коррумпируют	k ʌ r r u mʲ pʲ i r u j u t
перефразируя	pʲ i rʲ i f r a zʲ i r u j a
знаменитого	z n ʌ mʲ i n i t ʌ v ʌ
английского	a n ɡ lʲ i j s k ʌ v ʌ
историка	ɪ s t o rʲ i k a
лорда	l o r d a
Эктона	ɛ k t o n a
исключить-	ɪ s k lʲ u t̠ʃʲ i t̪ʲ
Демишева	d̪ʲ i mʲ i ʃˠ ɨ v a
невозмутимо	n̪ʲ i v ʌ z m u t̪ʲ i m ʌ
быдло	b ɨ d l ʌ
доктор	d o k t ʌ r
НьюЙоркской	n̪ʲ j j u j o r k s k ʌ j
научный	n a u t̠ʃʲ n ɨ j
Института	ɪ n sʲ t̪ʲ i t u t a
геохимии	ɡʲ i ʌ x i mʲ i ɪ
аналитической	a n ʌ lʲ i t̪ʲ i t̠ʃʲ i s k ʌ j
химии	x i mʲ i ɪ
экологического	ɛ k ʌ l ʌ ɡʲ i t̠ʃʲ i s k ʌ v ʌ
симпозиумов	sʲ i m p ʌ zʲ i u m ʌ f
балогической	b ʌ l ʌ ɡʲ i t̠ʃʲ i s k ʌ j
полук-	p ʌ l u k
нез-	n̪ʲ e s
Вместо	v mʲ e s t ʌ
политик	p ʌ lʲ i t̪ʲ i k
мозга	m o z ɡ a
костей	k o sʲ t̪ʲ i j
завершатся	z ʌ vʲ i r ʃˠ ɑ t̪ʲ sʲ ʌ
исходом	ɪ s x o d ʌ m
тысчу	t ɨ ʂ u
919го	d e vʲ a t s o t d̪ʲ ɛ vʲ ɪ t n ɑ t t s ʌ t̪ʲ ɡ o
939ый	d e vʲ a t s o t t rʲ i t t s a t̪ʲ d̪ʲ e v ɪ t̪ʲ ɨ j
казачеству	k a z ɑ t̠ʃʲ i s t v u
сегодняшня	sʲ i v o d n̪ʲ ʌ ʃˠ n̪ʲ ʌ
великодушно	vʲ i lʲ i k ʌ d u ʃˠ n ʌ
Вообщето	v ʌ o p ʂ i t ʌ
обязательном	ʌ bʲ a z ɑ t̪ʲ i lʲ n ʌ m
применении	p rʲ i mʲ i n̪ʲ e n̪ʲ i ɪ
контрольнокассовых	k ʌ n t r ʌ lʲ n ʌ k ɑ s s ʌ v ɨ x
расчетах	r a ʂ e t ʌ x
коммунизэм	k ʌ m m u n̪ʲ i z ɛ m
теку	t̪ʲ e k u
направленями	n ʌ p r a v lʲ e n ʌ mʲ ɪ
породило	p ʌ r ʌ d̪ʲ i l ʌ
планировал	p l a n̪ʲ i r ʌ v ʌ l
привлеченные	p rʲ i v lʲ i t̠ʃʲ e n n ɨ j ɪ
направил	n a p r ɑ vʲ i l
Более	b o lʲ i j ɪ
Шафраника	ʃˠ a f r ɑ n̪ʲ i k a
вылетевшего	v ɨ lʲ i t̪ʲ i f ʃˠ ɨ v ʌ
Нижневартовс	n i ʒˠ n i v ɑ r t ʌ f s
ээ	ɛ ɛ
директивой	d̪ʲ i rʲ i k t̪ʲ i v ʌ j
представителям	p rʲ i d s t a vʲ i t̪ʲ i lʲ ʌ m
Палиг-	p a lʲ i k
либерального	lʲ i bʲ i r ɑ lʲ n ʌ v ʌ
вполит-	f p ʌ lʲ i t
опытных	o p ɨ t n ɨ x
экономичекого	ɛ k ʌ n ʌ mʲ i t̠ʃʲ i k ʌ v ʌ
возрождения	v ʌ z r ʌ ʒˠ d̪ʲ e n̪ʲ i j a
снята	sʲ n̪ʲ a t ɑ
напомнил	n a p o m n i l
акцентирует	a k t s ɨ n t̪ʲ i r u j i t
отличает	ʌ t lʲ i t̠ʃʲ ɑ j i t
современную	s ʌ v rʲ i mʲ e n n u j u
обречены	ʌ b rʲ i t̠ʃʲ i n ɨ
умирание	u mʲ i r ɑ n̪ʲ i j ɪ
покорно	p ʌ k o r n ʌ
орду	ʌ r d u
княжение	k n̪ʲ a ʒˠ ɛ n̪ʲ i j ɪ
прярезалтак-	p rʲ ʌ rʲ i z ɑ l t ʌ k
пре-	p rʲ e
пролезал	p r ʌ lʲ i z ɑ l
ярмо	j a r m o
карачках	k a r ɑ t̠ʃʲ k ʌ x
ханскому	x a n s k o m u
трону	t r o n u
обычай	ʌ b ɨ t̠ʃʲ ʌ j
орды	o r d ɨ
обнародовать	ʌ b n a r o d ʌ v ʌ t̪ʲ
утвержден	u t vʲ i r ʒˠ d̪ʲ e n
оборонного	ʌ b ʌ r o n n ʌ v ʌ
нынешнэм	n ɨ n e ʃˠ n ɛ m
незавидней	n̪ʲ i z a vʲ i d n̪ʲ i j
рисковое	rʲ i s k o v ʌ j ɪ
вложение	v l ʌ ʒˠ ɛ n̪ʲ i j ɪ
позволяли	p ʌ z v ʌ lʲ ɑ lʲ ɪ
Э	e
августа	ɑ v ɡ u s t a
пожарный	p ʌ ʒˠ ɑ r n ɨ j
инспектор	ɪ n s pʲ e k t ʌ r
Супчев	s u p t̠ʃʲ i f
УНКВД	u n k f t
доносили	d ʌ n ʌ sʲ i lʲ ɪ
Смольный	s m o lʲ n ɨ j
срочного	s r o t̠ʃʲ n ʌ v ʌ
усиления	u sʲ i lʲ e n̪ʲ i j a
противопожарной	p r ʌ t̪ʲ i v ʌ p ʌ ʒˠ ɑ r n ʌ j
техни-	t̪ʲ e x n̪ʲ ɪ
Бадаева	b a d ɑ j i v a
НТВ	ɛ n t ɛ v ɛ
блоке	b l o kʲ i
вернулась	vʲ i r n u l ʌ sʲ
сюжету	sʲ u ʒˠ ɛ t u
публичном	p u b lʲ i t̠ʃʲ n ʌ m
обвинении	ʌ b vʲ i n̪ʲ e n̪ʲ i ɪ
послом	p ʌ s l o m
Адамишиным	a d a mʲ i ʃˠ ɨ n ɨ m
полетами	p ʌ lʲ e t ʌ mʲ ɪ
переоборудованного	pʲ i rʲ i ʌ b ʌ r u d o v ʌ n n ʌ v ʌ
разведчика	r a z vʲ e d̪ʲ t̠ʃʲ i k a
ВМС	v ɛ ɛ m ɛ s
казахстанской	k ʌ z a x s t ɑ n s k ʌ j
Рась-	r ɑ sʲ
танг-	t ɑ n k
Ереван	j ɪ rʲ i v ɑ n
Спандарянском	s p ʌ n d a rʲ ɑ n s k ʌ m
районном	r a j o n n ʌ m
Еревана	j ɪ rʲ i v ɑ n a
продолжено	p r ʌ d o l ʒˠ ɨ n ʌ
судебное	s u d̪ʲ e b n ʌ j ɪ
разбирательство	r ʌ z bʲ i r ɑ t̪ʲ i lʲ s t v ʌ
иска	i s k a
учредителей	u t̠ʃʲ rʲ i d̪ʲ i t̪ʲ i lʲ i j
Язг	j a s k
принявшей	p rʲ i n̪ʲ ɑ f ʃˠ ɨ j
закрытии	z a k r ɨ t̪ʲ i ɪ
партией	p ɑ r t̪ʲ i j i j
находясь	n ʌ x ʌ d̪ʲ ɑ sʲ
дежде	d̪ʲ e ʒˠ d̪ʲ i
заверения	z ʌ vʲ i rʲ e n̪ʲ i j a
остань-	o s t ʌ n̪ʲ
ется	j e t s ʌ
крупнейшей	k r u p n̪ʲ e j ʃˠ ɨ j
индустриальных	ɪ n d u s t rʲ i ɑ lʲ n ɨ x
уход	u x o t
натовцев	n a t o f t s ɨ f
вызвать	v ɨ z v ʌ t̪ʲ
всплеск	f s p lʲ e s k
обонр-	o b ʌ n r
Айнзельн	ɑ j n̪ʲ zʲ i lʲ n
контрабанде	k ʌ n t r a b ɑ n d̪ʲ i
Леонид	l i ʌ n̪ʲ i t
утвердился	u t vʲ i r d̪ʲ i l sʲ ʌ
взрослых	v z r o s l ɨ x
поставлен	p ʌ s t ɑ v lʲ i n
Коммунии	k ʌ m m u n̪ʲ i ɪ
транснациональная	t r ʌ n s n ʌ t s ɨ o n ʌ lʲ n ʌ j a
кампа-	k ɑ m p a
карпорать-	k ʌ r p ʌ r ɑ t̪ʲ
Корпорация	k ʌ r p ʌ r ɑ t s ɨ j a
Туполев	t u p o lʲ i f
достаточный	d ʌ s t ɑ t ʌ t̠ʃʲ n ɨ j
импульс	i m p u lʲ s
кн	k ɑ ɛ n
обновлению	ʌ b n ʌ v lʲ e n i j u
таревшева	t a rʲ e f ʃˠ ɨ v a
ла-	l ɑ
парка	p ɑ r k a
самаз-	s ɑ m ʌ s
тоталиртарного	t ʌ t a lʲ i r t ʌ r n ʌ v ʌ
сомневаюсь	s ʌ m n̪ʲ i v ɑ j u sʲ
прорубили	p r ʌ r u bʲ i lʲ ɪ
психолог	p sʲ i x o l ʌ k
Борщева	b ʌ r ʂ e v a
Скуратову	s k u r ɑ t ʌ v u
местонахождение	mʲ i s t ʌ n ʌ x ʌ ʒˠ d̪ʲ e n i j ɪ
Государства	ɡ ʌ s u d ɑ r s t v a
выделим	v ɨ d̪ʲ i lʲ i m
ставляют	s t ʌ v lʲ a j u t
31у	t rʲ i t t s ʌ t̪ʲ o j d̪ʲ i n u
издательство	ɪ z d ɑ t̪ʲ i lʲ s t v ʌ
Рэендом	r ɛ j e n d ʌ m
Хаус	x ɑ u s
наследству	n a s lʲ e d s t v u
отца	ʌ t t s ɑ
Джозева	d ʒˠ ʌ zʲ e v a
обогатился	ʌ b ʌ ɡ a t̪ʲ i l sʲ ʌ
проибиционизма	p r ʌ i bʲ i t s ɨ ʌ n̪ʲ i z m a
контрабандной	k ʌ n t r a b ɑ n d n ʌ j
спиртными	s pʲ i r t n ɨ mʲ ɪ
напитками	n a pʲ i t k ʌ mʲ ɪ
продавал	p r ʌ d a v ɑ l
излишки	ɪ zʲ lʲ i ʃˠ kʲ ɪ
приусадебного	p rʲ i u s ɑ d̪ʲ i b n ʌ v ʌ
редчайших	rʲ i d̪ʲ t̠ʃʲ ɑ j ʃˠ ɨ x
разрешить	r ʌ z rʲ i ʃˠ ɨ t̪ʲ
переписываются	pʲ i rʲ i pʲ i s ɨ v ʌ j u t s ʌ
легкость	lʲ e x k ʌ s t̪ʲ
исполнении	ɪ s p ʌ lʲ n̪ʲ e n̪ʲ i ɪ
безнаказанность	bʲ i z n a k ɑ z ʌ n n ʌ s t̪ʲ
вскоре	f s k o rʲ i
превратили	p rʲ i v r a t̪ʲ i lʲ ɪ
ручеек	r u t̠ʃʲ i j e k
липовых	lʲ i p ʌ v ɨ x
бурный	b u r n ɨ j
выбирается	v ɨ bʲ i r ɑ j i t s ʌ
играть	ɪ ɡ r ɑ t̪ʲ
прежнюю	p rʲ e ʒˠ n̪ʲ u j u
спонсора	s p o n s ʌ r a
постах	p ʌ s t ɑ x
органическом	ʌ r ɡ a n̪ʲ i t̠ʃʲ i s k ʌ m
Борица	b ʌ rʲ i t s a
объявляются	ʌ b j a v lʲ ɑ j u t s ʌ
законно	z a k o n n ʌ
жизненноважной	ʒˠ ɨ zʲ n̪ʲ i n n ʌ v ʌ ʒˠ n ʌ j
эа	ɛ a
зоной	z o n ʌ j
проживает	p r ʌ ʒˠ ɨ v ɑ j i t
приближаются	p rʲ i b lʲ i ʒˠ ɑ j u t s ʌ
продвинутой	p r ʌ d vʲ i n u t ʌ j
реформах	rʲ i f o r m ʌ x
отсталой	ʌ t s t ɑ l ʌ j
Португалии	p ʌ r t u ɡ ɑ lʲ i ɪ
федералы	fʲ i d̪ʲ i r ɑ l ɨ
выражениях	v ɨ r a ʒˠ ɛ n̪ʲ i j a x
дамами	d ɑ m ʌ mʲ ɪ
легкого	lʲ e x k ʌ v ʌ
объявлениях	ʌ b j a v lʲ e n̪ʲ i j a x
комплексов	k o m p lʲ i k s ʌ f
обналичиванию	ʌ b n ʌ lʲ i t̠ʃʲ i v ʌ n i j u
сколотили	s k ʌ l ʌ t̪ʲ i l ɪ
рекордсмены	rʲ i k o r d s mʲ i n ɨ
прошлым	p r o ʃˠ l ɨ m
событие	s ʌ b ɨ t̪ʲ i j ɪ
приносившие	p rʲ i n ʌ sʲ i f ʃˠ ɨ j ɪ
четвертом	t̠ʃʲ i t vʲ e r t ʌ m
квартале	k v a r t ɑ lʲ i
отделении	ʌ d̪ʲ d̪ʲ i lʲ e n̪ʲ i ɪ
штата	ʃˠ t ɑ t a
мост-	m o s t
психологические	p sʲ i x ʌ l ʌ ɡʲ i t̠ʃʲ i s kʲ i j ɪ
аспекты	a s pʲ e k t ɨ
наладить	n a l ɑ d̪ʲ i t̪ʲ
экспорт	ɛ k s p ʌ r t
проданную	p r o d ʌ n n u j u
решаться	rʲ i ʃˠ ɑ t̪ʲ sʲ ʌ
Хайха-	x ɑ j x a
шпецслужб	ʃˠ pʲ i t s s l u ʃˠ p
упоминалась	u p ʌ mʲ i n ɑ l ʌ sʲ
понимать	p ʌ n̪ʲ i m ɑ t̪ʲ
выбираешь	v ɨ bʲ i r ɑ j i ʃˠ
зол	z o l
жди	ʒˠ d̪ʲ i
добра	d o b r a
отсутствии	ʌ t s u t s t vʲ i ɪ
подробностях	p ʌ d r o b n ʌ sʲ t̪ʲ ʌ x
ближайшие	b lʲ i ʒˠ ɑ j ʃˠ ɨ j ɪ
центром	t s ɛ n t r ʌ m
автономий	a f t ʌ n o mʲ i j
снятие	sʲ n̪ʲ ɑ t̪ʲ i j ɪ
Коржакова	k ʌ r ʒˠ ɑ k ʌ v a
Барсукова	b ʌ r s u k o v a
Сосковца	s ʌ s k ʌ f t s ɑ
траектория	t r ʌ j i k t o rʲ i j a
скоротечна	s k ʌ r ʌ t̪ʲ e ʃˠ n a
отслужу-	ʌ t s l u ʒˠ u
доходчиво	d ʌ x o d̪ʲ t̠ʃʲ i v ʌ
растолкует	r ʌ s t ʌ l k u j i t
сельскому	sʲ e lʲ s k ʌ m u
жителю	ʒˠ ɨ t̪ʲ i lʲ u
психологических	p sʲ i x ʌ l ʌ ɡʲ i t̠ʃʲ i s kʲ i x
взаметно-	v z a mʲ e t n ʌ
реги-	rʲ e ɡʲ ɪ
подготовка	p ʌ d ɡ ʌ t o f k a
межправительственного	mʲ i ʃˠ p r ʌ vʲ i t̪ʲ e lʲ s t vʲ i n n ʌ v ʌ
строительстве	s t r ʌ i t̪ʲ i lʲ s t vʲ i
российскокорейского	r ʌ sʲ sʲ i j s k ʌ k o rʲ i j s k ʌ v ʌ
индустриального	ɪ n d u s t rʲ i ɑ lʲ n ʌ v ʌ
Находка	n a x o d k a
башистве	b a ʃˠ ɨ s t vʲ i
въезда	v j e z d a
выезда	v ɨ j i z d a
стах	s t ɑ x
выеж-	v ɨ j i ʃˠ
выезжающих	v ɨ j i ʒˠ ʒˠ ɑ j u ʂ i x
горной	ɡ o r n ʌ j
высоте	v ɨ s ʌ t̪ʲ e
полкилометра	p ʌ l kʲ i l ʌ mʲ e t r a
грамотно	ɡ r ɑ m ʌ t n ʌ
добавили	d ʌ b ɑ vʲ i lʲ ɪ
географию	ɡʲ i ʌ ɡ r ɑ fʲ i j u
ГОВОРЯ	ɡ ʌ v ʌ rʲ ɑ
задаться	z a d ɑ t̪ʲ sʲ ʌ
капиталистической	k ʌ pʲ i t ʌ lʲ i sʲ t̪ʲ i t̠ʃʲ i s k ʌ j
какиелибо	k ʌ kʲ i j e l i b ʌ
термины	t̪ʲ e r mʲ i n ɨ
относились	ʌ t n ʌ sʲ i lʲ i sʲ
журналистам	ʒˠ u r n a lʲ i s t ʌ m
взорванной	v z o r v ʌ n n ʌ j
шахно	ʃˠ ɑ x n ʌ
пусковой	p u s k ʌ v o j
символически	sʲ i m v ʌ lʲ i t̠ʃʲ i s kʲ ɪ
посеяли	p ʌ sʲ e j a l ɪ
рекультивированной	rʲ i k u lʲ t̪ʲ i vʲ i r o v ʌ n n ʌ j
