Word	IPA transcription
podobać	p ɔ d̪ ɔ b a t̪ ɕ
Byłby	b ɨ w b ɨ
koronny	k ɔ r ɔ n̪ n̪ ɨ
SLD-PSL-UW	s̪ l̪ t̪ p ɛ ɛ s̪ ɛ l̪ u f
Sięgnijmy	ɕ ɛ ŋ ɡ ɲ i j m ɨ
esejów	ɛ s̪ ɛ j u f
Manna	m a n̪ n̪ a
Cokolwiek	t̪s̪ ɔ k ɔ l̪ v ɛ k
chrześcijaństwo	x ɕ ɛ ɕ t̪ ɕ i j a ɲ s̪ t̪ f ɔ
kwiat	k f a t̪
żydostwa	ʐ̻ ɨ d̪ ɔ s̪ t̪ f a
filarów	f i l̪ a r u f
śródziemnomorska	ɕ r u d̪ ʑ ɛ m n̪ ɔ m ɔ r s̪ k a
starożytność	s̪ t̪ a r ɔ ʐ̻ ɨ t̪ n̪ ɔ ɕ t̪ ɕ
podpierających	p ɔ t̪ p ɛ r a j ɔ n̪ t̪s̪ ɨ x
duchową	d̪ u x ɔ v ɔ
cywilizację	t̪s̪ ɨ v i l̪ i z̪ a t̪s̪ j ɛ
Ostateczną	ɔ s̪ t̪ a t̪ ɛ t̪ ɕ n̪ ɔ
Adamik	a d̪ a m i k
Ano	a n̪ ɔ
systemie	s̪ ɨ s̪ t̪ ɛ m j ɛ
wchodził	f x ɔ d̪ ʑ i w
nawę	n̪ a v ɛ
bokach	b ɔ k a x
zakrystię	z̪ a k r ɨ s̪ t̪ j ɛ
Gratuluję	ɡ r a t̪ u l̪ u j ɛ
Svenowi	s̪ f ɛ n̪ ɔ v i
fantastyczny	f a n̪ t̪ a s̪ t̪ ɨ t̪ ɕ n̪ ɨ
wykorzystamy	v ɨ k ɔ ʐ̻ ɨ s̪ t̪ a m ɨ
tupnął	t̪ u p n̪ ɔ w
wracał	v r a t̪s̪ a w
Powierzchnię	p ɔ v ɛ ɕ x ɲ ɛ
czytam	t̪ ɕ ɨ t̪ a m
zaliczyć	z̪ a l̪ i t̪ ɕ ɨ t̪ ɕ
intelektualnej	i n̪ t̪ ɛ l̪ ɛ k t̪ u a l̪ n̪ ɛ j
obywatelki	ɔ b ɨ v a t̪ ɛ l̪ k i
posłanki	p ɔ s̪ w a ŋ k i
większościowym	v ɛ ŋ k ɕ ɔ ɕ t̪ ɕ ɔ v ɨ m
podpisze	p ɔ t̪ p i ɕ ɛ
zbieg	z̪ b j ɛ k
leczyli	l̪ ɛ t̪ ɕ ɨ l̪ i
bakterię	b a k t̪ ɛ r j ɛ
symetrii	s̪ ɨ m ɛ t̪ r j i
zerwała	z̪ ɛ r v a w a
zalanych	z̪ a l̪ a n̪ ɨ x
stopę	s̪ t̪ ɔ p ɛ
wypracowaniu	v ɨ p r a t̪s̪ ɔ v a ɲ u
produktu	p r ɔ d̪ u k t̪ u
Broń	b r ɔ ɲ
wyprodukować	v ɨ p r ɔ d̪ u k ɔ v a t̪ ɕ
podjąłbyś	p ɔ d̪ j ɔ w b ɨ ɕ
uczenia	u t̪ ɕ ɛ ɲ a
Coraz	t̪s̪ ɔ r a s̪
biopaliw	b j ɔ p a l̪ i f
delegat	d̪ ɛ l̪ ɛ ɡ a t̪
konfitury	k ɔ n̪ f i t̪ u r ɨ
Jastrzębski	j a s̪ t̪ ɕ ɛ m p s̪ k i
Marszałkowskim	m a r ɕ a w k ɔ f s̪ k i m
samorządowcy	s̪ a m ɔ ʐ̻ ɔ n̪ d̪ ɔ f t̪s̪ ɨ
centralę	t̪s̪ ɛ n̪ t̪ r a l̪ ɛ
likwidowanie	l̪ i k f i d̪ ɔ v a ɲ ɛ
nieuzasadnione	ɲ ɛ u z̪ a s̪ a d̪ ɲ ɔ n̪ ɛ
militarne	m i l̪ i t̪ a r n̪ ɛ
Spływając	s̪ p w ɨ v a j ɔ n̪ t̪s̪
wybrały	v ɨ b r a w ɨ
jedne	j ɛ d̪ n̪ ɛ
wyglądały	v ɨ ɡ l̪ ɔ n̪ d̪ a w ɨ
wylały	v ɨ l̪ a w ɨ
przepełnionej	p ɕ ɛ p ɛ w ɲ ɔ n̪ ɛ j
lodem	l̪ ɔ d̪ ɛ m
czary	t̪ ɕ a r ɨ
schodzić	s̪ x ɔ d̪ ʑ i t̪ ɕ
przystanęły	p ɕ ɨ s̪ t̪ a n̪ ɛ w ɨ
żlebów	ʐ̻ l̪ ɛ b u f
zawisając	z̪ a v i s̪ a j ɔ n̪ t̪s̪
wulkanicznymi	v u l̪ k a ɲ i t̪ ɕ n̪ ɨ m i
zboczami	z̪ b ɔ t̪ ɕ a m i
dosięgło	d̪ ɔ ɕ ɛ ŋ ɡ w ɔ
nizin	ɲ i z̪ i n̪
Teresa	t̪ ɛ r ɛ s̪ a
Wildhardt	v i l̪ t̪ x a r t̪ t̪
Poruszają	p ɔ r u ɕ a j ɔ
wytyczyliśmy	v ɨ t̪ ɨ t̪ ɕ ɨ l̪ i ɕ m ɨ
samodzielni	s̪ a m ɔ d̪ ʑ ɛ l̪ ɲ i
rachunek	r a x u n̪ ɛ k
posunięta	p ɔ s̪ u ɲ ɛ n̪ t̪ a
wojewódzkim	v ɔ j ɛ v u t̪s̪ k i m
komitety	k ɔ m i t̪ ɛ t̪ ɨ
sejmikach	s̪ ɛ j m i k a x
gospodarczych	ɡ ɔ s̪ p ɔ d̪ a r t̪ ɕ ɨ x
błogosławieństwem	b w ɔ ɡ ɔ s̪ w a v ɛ ɲ s̪ t̪ f ɛ m
odcinku	ɔ t̪ t̪ ɕ i ŋ k u
autobusowych	a w t̪ ɔ b u s̪ ɔ v ɨ x
kursują	k u r s̪ u j ɔ
Próbujemy	p r u b u j ɛ m ɨ
kawałek	k a v a w ɛ k
Bieżącą	b j ɛ ʐ̻ ɔ n̪ t̪s̪ ɔ
obiektach	ɔ b j ɛ k t̪ a x
oceniono	ɔ t̪s̪ ɛ ɲ ɔ n̪ ɔ
baseny	b a s̪ ɛ n̪ ɨ
kaczki	k a t̪ ɕ k i
myte	m ɨ t̪ ɛ
ręcznie	r ɛ n̪ t̪ ɕ ɲ ɛ
wzbudzał	v z̪ b u d̪ ʑ a w
stosowany	s̪ t̪ ɔ s̪ ɔ v a n̪ ɨ
zaliczono	z̪ a l̪ i t̪ ɕ ɔ n̪ ɔ
aparatury	a p a r a t̪ u r ɨ
sterylizacji	s̪ t̪ ɛ r ɨ l̪ i z̪ a t̪s̪ j i
dopisywaniu	d̪ ɔ p i s̪ ɨ v a ɲ u
partiom	p a r t̪ j ɔ m
Dramatyczna	d̪ r a m a t̪ ɨ t̪ ɕ n̪ a
Bywają	b ɨ v a j ɔ
bilansu	b i l̪ a n̪ s̪ u
handlowego	x a n̪ d̪ l̪ ɔ v ɛ ɡ ɔ
importować	i m p ɔ r t̪ ɔ v a t̪ ɕ
myślał	m ɨ ɕ l̪ a w
konsolidację	k ɔ n̪ s̪ ɔ l̪ i d̪ a t̪s̪ j ɛ
Panhirsz	p a n̪ ɕ i r ɕ
handlowy	x a n̪ d̪ l̪ ɔ v ɨ
Składy	s̪ k w a d̪ ɨ
Budowlane	b u d̪ ɔ v l̪ a n̪ ɛ
łączeniu	w ɔ n̪ t̪ ɕ ɛ ɲ u
hurtowni	x u r t̪ ɔ v ɲ i
zbudowała	z̪ b u d̪ ɔ v a w a
hipermarketom	ɕ i p ɛ r m a r k ɛ t̪ ɔ m
dopełnił	d̪ ɔ p ɛ w ɲ i w
wykrwawił	v ɨ ɡ r v a v i w
najmocniej	n̪ a j m ɔ t̪s̪ ɲ ɛ j
gładko	ɡ w a t̪ k ɔ
zawołam	z̪ a v ɔ w a m
wydobywa	v ɨ d̪ ɔ b ɨ v a
ponurą	p ɔ n̪ u r ɔ
zanurzymy	z̪ a n̪ u ʐ̻ ɨ m ɨ
uszy	u ɕ ɨ
liczeniu	l̪ i t̪ ɕ ɛ ɲ u
refundacji	r ɛ f u n̪ d̪ a t̪s̪ j i
przyda	p ɕ ɨ d̪ a
chwila	x f i l̪ a
znając	z̪ n̪ a j ɔ n̪ t̪s̪
ofiarodawców	ɔ f j a r ɔ d̪ a f t̪s̪ u f
obrazu	ɔ b r a z̪ u
codzienne	t̪s̪ ɔ d̪ ʑ ɛ n̪ n̪ ɛ
zbierał	z̪ b j ɛ r a w
kopię	k ɔ p j ɛ
różnicę	r u ʐ̻ ɲ i t̪s̪ ɛ
schować	s̪ x ɔ v a t̪ ɕ
pobił	p ɔ b i w
Mazowszu	m a z̪ ɔ f ɕ u
triumfowała	t̪ r j u m f ɔ v a w a
Powrót	p ɔ v r u t̪
Wisły	v i s̪ w ɨ
triumfalny	t̪ r j u m f a l̪ n̪ ɨ
działaniu	d̪ ʑ a w a ɲ u
Używali	u ʐ̻ ɨ v a l̪ i
Blisko	b l̪ i s̪ k ɔ
pięćdziesięsiąt	p ɛ ɲ d̪ ʑ ɛ ɕ ɛ ɲ ɕ ɔ n̪ t̪
Dochodzą	d̪ ɔ x ɔ d̪ ʑ ɔ
Żelisławice	ʐ̻ ɛ l̪ i s̪ w a v i t̪s̪ ɛ
Głogów	ɡ w ɔ ɡ u f
przypadków	p ɕ ɨ p a t̪ k u f
zapisanych	z̪ a p i s̪ a n̪ ɨ x
Dysponujemy	d̪ ɨ s̪ p ɔ n̪ u j ɛ m ɨ
sławni	s̪ w a v ɲ i
warszawskim	v a r ɕ a f s̪ k i m
Prefabecie	p r ɛ f a b ɛ t̪ ɕ ɛ
dosadniejsze	d̪ ɔ s̪ a d̪ ɲ ɛ j ɕ ɛ
wykrwawiają	v ɨ ɡ r v a v a j ɔ
ukończyłem	u k ɔ ɲ t̪ ɕ ɨ w ɛ m
polonistykę	p ɔ l̪ ɔ ɲ i s̪ t̪ ɨ k ɛ
planuję	p l̪ a n̪ u j ɛ
MBA	m b a
MPS	ɛ m p ɛ ɛ s̪
trudniącej	t̪ r u d̪ ɲ ɔ n̪ t̪s̪ ɛ j
konsultingiem	k ɔ n̪ s̪ u l̪ t̪ i ŋ ɡ ɛ m
zarządzaniu	z̪ a ʐ̻ ɔ n̪ d̪ ʑ a ɲ u
personelem	p ɛ r s̪ ɔ n̪ ɛ l̪ ɛ m
czerwiec	t̪ ɕ ɛ r v ɛ t̪s̪
jednoczesnej	j ɛ d̪ n̪ ɔ t̪ ɕ ɛ s̪ n̪ ɛ j
dworcu	d̪ v ɔ r t̪s̪ u
pociągach	p ɔ t̪ ɕ ɔ ŋ ɡ a x
P.	p ɛ
Opola	ɔ p ɔ l̪ a
opolski	ɔ p ɔ l̪ s̪ k i
przyjmowanie	p ɕ ɨ j m ɔ v a ɲ ɛ
D.	d̪ ɛ
łapówkarstwo	w a p u f k a r s̪ t̪ f ɔ
zrezygnowało	z̪ r ɛ z̪ ɨ ɡ n̪ ɔ v a w ɔ
Starowicz	s̪ t̪ a r ɔ v i t̪ ɕ
zmianowy	z̪ m a n̪ ɔ v ɨ
przeżywał	p ɕ ɛ ʐ̻ ɨ v a w
myśleć	m ɨ ɕ l̪ ɛ t̪ ɕ
niepracującą	ɲ ɛ p r a t̪s̪ u j ɔ n̪ t̪s̪ ɔ
dwójkę	d̪ v u j k ɛ
nierentownych	ɲ ɛ r ɛ n̪ t̪ ɔ v n̪ ɨ x
dokładać	d̪ ɔ k w a d̪ a t̪ ɕ
tkwili	t̪ k f i l̪ i
marazmie	m a r a z̪ m ɛ
spadnie	s̪ p a d̪ ɲ ɛ
Żurek	ʐ̻ u r ɛ k
zadecydować	z̪ a d̪ ɛ t̪s̪ ɨ d̪ ɔ v a t̪ ɕ
wyrzucić	v ɨ ʐ̻ u t̪ ɕ i t̪ ɕ
byłą	b ɨ w ɔ
naczelników	n̪ a t̪ ɕ ɛ l̪ ɲ i k u f
wydziałów	v ɨ d̪ ʑ a w u f
strachy	s̪ t̪ r a x ɨ
podzielane	p ɔ d̪ ʑ ɛ l̪ a n̪ ɛ
obywatelskiego	ɔ b ɨ v a t̪ ɛ l̪ s̪ k ɛ ɡ ɔ
konkurencyjnego	k ɔ ŋ k u r ɛ n̪ t̪s̪ ɨ j n̪ ɛ ɡ ɔ
mogąc	m ɔ ɡ ɔ n̪ t̪s̪
poszukały	p ɔ ɕ u k a w ɨ
Sonata	s̪ ɔ n̪ a t̪ a
sprowokował	s̪ p r ɔ v ɔ k ɔ v a w
definitywnie	d̪ ɛ f i ɲ i t̪ ɨ v ɲ ɛ
przekazania	p ɕ ɛ k a z̪ a ɲ a
dziwił	d̪ ʑ i v i w
dwójka	d̪ v u j k a
zanik	z̪ a ɲ i k
mięśni	m ɛ ɲ ɕ ɲ i
namęczyła	n̪ a m ɛ n̪ t̪ ɕ ɨ w a
roczne	r ɔ t̪ ɕ n̪ ɛ
warszawiaków	v a r ɕ a v a k u f
korkach	k ɔ r k a x
stałoby	s̪ t̪ a w ɔ b ɨ
Reżyserii	r ɛ ʐ̻ ɨ s̪ ɛ r j i
Dramatu	d̪ r a m a t̪ u
wyliczenie	v ɨ l̪ i t̪ ɕ ɛ ɲ ɛ
dostawę	d̪ ɔ s̪ t̪ a v ɛ
wykonawstwem	v ɨ k ɔ n̪ a f s̪ t̪ f ɛ m
przygotowywałem	p ɕ ɨ ɡ ɔ t̪ ɔ v ɨ v a w ɛ m
Idomenea	i d̪ ɔ m ɛ n̪ ɛ a
Mozarta	m ɔ z̪ a r t̪ a
tytułową	t̪ ɨ t̪ u w ɔ v ɔ
brzmieć	b ʐ̻ m ɛ t̪ ɕ
przegrana	p ɕ ɛ ɡ r a n̪ a
wyznaczenia	v ɨ z̪ n̪ a t̪ ɕ ɛ ɲ a
ekwipunek	ɛ k f i p u n̪ ɛ k
posiada	p ɔ ɕ a d̪ a
elastyczni	ɛ l̪ a s̪ t̪ ɨ t̪ ɕ ɲ i
mocniej	m ɔ t̪s̪ ɲ ɛ j
przygrzeje	p ɕ ɨ ɡ ʐ̻ ɛ j ɛ
Stryszawy	s̪ t̪ r ɨ ɕ a v ɨ
saksy	s̪ a k s̪ ɨ
Budzowa	b u d̪ ʑ ɔ v a
szykuje	ɕ ɨ k u j ɛ
Bystrej	b ɨ s̪ t̪ r ɛ j
Jordanowa	j ɔ r d̪ a n̪ ɔ v a
wykupują	v ɨ k u p u j ɔ
ukryto	u k r ɨ t̪ ɔ
toalecie	t̪ ɔ a l̪ ɛ t̪ ɕ ɛ
rabunku	r a b u ŋ k u
babcia	b a p t̪ ɕ a
grubych	ɡ r u b ɨ x
szkłach	ɕ k w a x
podeszła	p ɔ d̪ ɛ ɕ w a
wręczyła	v r ɛ n̪ t̪ ɕ ɨ w a
odezwała	ɔ d̪ ɛ z̪ v a w a
ćwiczysz	t̪ ɕ f i t̪ ɕ ɨ ɕ
Japończycy	j a p ɔ ɲ t̪ ɕ ɨ t̪s̪ ɨ
gimnastykują	ɡ i m n̪ a s̪ t̪ ɨ k u j ɔ
Klientów	k l̪ j ɛ n̪ t̪ u f
przepłacić	p ɕ ɛ p w a t̪ ɕ i t̪ ɕ
lubelskich	l̪ u b ɛ l̪ s̪ k i x
aktywiści	a k t̪ ɨ v i ɕ t̪ ɕ i
starli	s̪ t̪ a r l̪ i
Ryzyko	r ɨ z̪ ɨ k ɔ
usłyszę	u s̪ w ɨ ɕ ɛ
opłakany	ɔ p w a k a n̪ ɨ
szastający	ɕ a s̪ t̪ a j ɔ n̪ t̪s̪ ɨ
tutejszych	t̪ u t̪ ɛ j ɕ ɨ x
Chinach	ɕ i n̪ a x
lokować	l̪ ɔ k ɔ v a t̪ ɕ
najbrudniejsze	n̪ a j b r u d̪ ɲ ɛ j ɕ ɛ
gałęzie	ɡ a w ɛ ʑ ɛ
Momentami	m ɔ m ɛ n̪ t̪ a m i
gubili	ɡ u b i l̪ i
jednemu	j ɛ d̪ n̪ ɛ m u
Niszczone	ɲ i ɕ t̪ ɕ ɔ n̪ ɛ
ponieśli	p ɔ ɲ ɛ ɕ l̪ i
porażkę	p ɔ r a ɕ k ɛ
zachłyśnięcia	z̪ a x w ɨ ɕ ɲ ɛ ɲ t̪ ɕ a
bezmyślnego	b ɛ z̪ m ɨ ɕ l̪ n̪ ɛ ɡ ɔ
przejadania	p ɕ ɛ j a d̪ a ɲ a
nieumiejętności	ɲ ɛ u m j ɛ j ɛ n̪ t̪ n̪ ɔ ɕ t̪ ɕ i
pokierowania	p ɔ k ɛ r ɔ v a ɲ a
Interfax	i n̪ t̪ ɛ r f a k s̪
przyjęli	p ɕ ɨ j ɛ l̪ i
obalenia	ɔ b a l̪ ɛ ɲ a
islamem	i s̪ l̪ a m ɛ m
religią	r ɛ l̪ i ɡ j ɔ
państwową	p a ɲ s̪ t̪ f ɔ v ɔ
obłaskawienia	ɔ b w a s̪ k a v ɛ ɲ a
rozpędzonych	r ɔ s̪ p ɛ n̪ d̪ ʑ ɔ n̪ ɨ x
wydatnie	v ɨ d̪ a t̪ ɲ ɛ
przyczyniono	p ɕ ɨ t̪ ɕ ɨ ɲ ɔ n̪ ɔ
terzynaście	t̪ ɛ ʐ̻ ɨ n̪ a ɕ t̪ ɕ ɛ
ważną	v a ʐ̻ n̪ ɔ
Willi	v i l̪ l̪ i
Decjusza	d̪ ɛ t̪s̪ j u ɕ a
promocją	p r ɔ m ɔ t̪s̪ j ɔ
uczynieniu	u t̪ ɕ ɨ ɲ ɛ ɲ u
filią	f i l̪ j ɔ
jednoczesnym	j ɛ d̪ n̪ ɔ t̪ ɕ ɛ s̪ n̪ ɨ m
powołaniem	p ɔ v ɔ w a ɲ ɛ m
Albrechta	a l̪ b r ɛ x t̪ a
Lemppa	l̪ ɛ m p p a
instytutu	i n̪ s̪ t̪ ɨ t̪ u t̪ u
Twierdził	t̪ f ɛ r d̪ ʑ i w
przymykaliśmy	p ɕ ɨ m ɨ k a l̪ i ɕ m ɨ
łamanie	w a m a ɲ ɛ
bliskiej	b l̪ i s̪ k ɛ j
zagranicy	z̪ a ɡ r a ɲ i t̪s̪ ɨ
Operatorzy	ɔ p ɛ r a t̪ ɔ ʐ̻ ɨ
telewizyjni	t̪ ɛ l̪ ɛ v i z̪ ɨ j ɲ i
robili	r ɔ b i l̪ i
zbliżenia	z̪ b l̪ i ʐ̻ ɛ ɲ a
Stoczni	s̪ t̪ ɔ t̪ ɕ ɲ i
Gdańskiej	ɡ d̪ a ɲ s̪ k ɛ j
negował	n̪ ɛ ɡ ɔ v a w
łamie	w a m j ɛ
ubiega	u b j ɛ ɡ a
dziewięcioro	d̪ ʑ ɛ v ɛ ɲ t̪ ɕ ɔ r ɔ
konkretnym	k ɔ ŋ k r ɛ t̪ n̪ ɨ m
dopasować	d̪ ɔ p a s̪ ɔ v a t̪ ɕ
Podziękujcie	p ɔ d̪ ʑ ɛ ŋ k u j t̪ ɕ ɛ
odwdzięczcie	ɔ d̪ v d̪ ʑ ɛ n̪ t̪ ɕ t̪ ɕ ɛ
prezentem	p r ɛ z̪ ɛ n̪ t̪ ɛ m
Iranowi	i r a n̪ ɔ v i
reaktora	r ɛ a k t̪ ɔ r a
atomowego	a t̪ ɔ m ɔ v ɛ ɡ ɔ
groziła	ɡ r ɔ z̪ i w a
Biorą	b j ɔ r ɔ
ciekawszej	t̪ ɕ ɛ k a f ɕ ɛ j
Sporym	s̪ p ɔ r ɨ m
podziwiania	p ɔ d̪ ʑ i v a ɲ a
wzniesienie	v z̪ ɲ ɛ ɕ ɛ ɲ ɛ
Nidy	ɲ i d̪ ɨ
panoramy	p a n̪ ɔ r a m ɨ
Tatr	t̪ a t̪ r
prostej	p r ɔ s̪ t̪ ɛ j
Gra	ɡ r a
przedakcesyjnych	p ɕ ɛ d̪ a k t̪s̪ ɛ s̪ ɨ j n̪ ɨ x
spójnościowych	s̪ p u j n̪ ɔ ɕ t̪ ɕ ɔ v ɨ x
Magdalena	m a ɡ d̪ a l̪ ɛ n̪ a
Szczegóły	ɕ t̪ ɕ ɛ ɡ u w ɨ
ogłoszone	ɔ ɡ w ɔ ɕ ɔ n̪ ɛ
rat	r a t̪
pożyczając	p ɔ ʐ̻ ɨ t̪ ɕ a j ɔ n̪ t̪s̪
zł	z̪ ɛ t̪ ɛ w
bankowi	b a ŋ k ɔ v i
Głosowanie	ɡ w ɔ s̪ ɔ v a ɲ ɛ
pięcio	p ɛ ɲ t̪ ɕ ɔ
osobową	ɔ s̪ ɔ b ɔ v ɔ
Izbę	i z̪ b ɛ
stuosobowego	s̪ t̪ u ɔ s̪ ɔ b ɔ v ɛ ɡ ɔ
gubernatorów	ɡ u b ɛ r n̪ a t̪ ɔ r u f
Kongresem	k ɔ ŋ ɡ r ɛ s̪ ɛ m
korzystniejszego	k ɔ ʐ̻ ɨ s̪ t̪ ɲ ɛ j ɕ ɛ ɡ ɔ
wystarczająca	v ɨ s̪ t̪ a r t̪ ɕ a j ɔ n̪ t̪s̪ a
udźwignąć	u d̪ ʑ v i ɡ n̪ ɔ ɲ t̪ ɕ
dyrektorzy	d̪ ɨ r ɛ k t̪ ɔ ʐ̻ ɨ
Luty	l̪ u t̪ ɨ
technolog	t̪ ɛ x n̪ ɔ l̪ ɔ k
rozlewni	r ɔ z̪ l̪ ɛ v ɲ i
musujących	m u s̪ u j ɔ n̪ t̪s̪ ɨ x
oranżadę	ɔ r a n̪ ʐ̻ a d̪ ɛ
Proponuję	p r ɔ p ɔ n̪ u j ɛ
Episkopat	ɛ p i s̪ k ɔ p a t̪
obserwatora	ɔ p s̪ ɛ r v a t̪ ɔ r a
mediacji	m ɛ d̪ j a t̪s̪ j i
Ziobry	ʑ ɔ b r ɨ
zdarzeń	z̪ d̪ a ʐ̻ ɛ ɲ
następująca	n̪ a s̪ t̪ ɛ m p u j ɔ n̪ t̪s̪ a
kłamstwa	k w a m s̪ t̪ f a
przejechał	p ɕ ɛ j ɛ x a w
odpalania	ɔ t̪ p a l̪ a ɲ a
ogłuszających	ɔ ɡ w u ɕ a j ɔ n̪ t̪s̪ ɨ x
nazywanych	n̪ a z̪ ɨ v a n̪ ɨ x
Chcącemu	x t̪s̪ ɔ n̪ t̪s̪ ɛ m u
wypijanych	v ɨ p i j a n̪ ɨ x
winiarni	v i ɲ a r ɲ i
Honory	x ɔ n̪ ɔ r ɨ
gospodarza	ɡ ɔ s̪ p ɔ d̪ a ʐ̻ a
wystąpieniach	v ɨ s̪ t̪ ɔ m p ɛ ɲ a x
wzniosłe	v z̪ ɲ ɔ s̪ w ɛ
hasła	x a s̪ w a
transparentach	t̪ r a n̪ s̪ p a r ɛ n̪ t̪ a x
tobie	t̪ ɔ b j ɛ
trzymajmy	t̪ ɕ ɨ m a j m ɨ
Ostatnia	ɔ s̪ t̪ a t̪ ɲ a
runda	r u n̪ d̪ a
napiętej	n̪ a p ɛ n̪ t̪ ɛ j
wywierają	v ɨ v ɛ r a j ɔ
presję	p r ɛ s̪ j ɛ
wpuszczenie	f p u ɕ t̪ ɕ ɛ ɲ ɛ
statków	s̪ t̪ a t̪ k u f
morzu	m ɔ ʐ̻ u
wybrzeży	v ɨ b ʐ̻ ɛ ʐ̻ ɨ
portów	p ɔ r t̪ u f
rozładować	r ɔ z̪ w a d̪ ɔ v a t̪ ɕ
ładunek	w a d̪ u n̪ ɛ k
Cefarm	t̪s̪ ɛ f a r m
Gruzinom	ɡ r u z̪ i n̪ ɔ m
Recenzenci	r ɛ t̪s̪ ɛ n̪ z̪ ɛ ɲ t̪ ɕ i
skupieni	s̪ k u p ɛ ɲ i
podręczniki	p ɔ d̪ r ɛ n̪ t̪ ɕ ɲ i k i
wyłapywać	v ɨ w a p ɨ v a t̪ ɕ
kuchenki	k u x ɛ ŋ k i
mikrofalowe	m i k r ɔ f a l̪ ɔ v ɛ
elektrycznym	ɛ l̪ ɛ k t̪ r ɨ t̪ ɕ n̪ ɨ m
stabilizowane	s̪ t̪ a b i l̪ i z̪ ɔ v a n̪ ɛ
zasilacze	z̪ a ɕ i l̪ a t̪ ɕ ɛ
stałą	s̪ t̪ a w ɔ
eurowalucie	ɛ w r ɔ v a l̪ u t̪ ɕ ɛ
znikoma	z̪ ɲ i k ɔ m a
irackim	i r a t̪s̪ k i m
Posiadała	p ɔ ɕ a d̪ a w a
odświętne	ɔ t̪ ɕ f ɛ n̪ t̪ n̪ ɛ
stroje	s̪ t̪ r ɔ j ɛ
dystynktoria	d̪ ɨ s̪ t̪ ɨ ŋ k t̪ ɔ r j a
zarządzała	z̪ a ʐ̻ ɔ n̪ d̪ ʑ a w a
kurierem	k u r j ɛ r ɛ m
sprowadził	s̪ p r ɔ v a d̪ ʑ i w
Cottereau	t̪s̪ ɔ t̪ t̪ ɛ r ɛ a w
Comb	k ɔ m p
nowelizacją	n̪ ɔ v ɛ l̪ i z̪ a t̪s̪ j ɔ
wprowadzającą	f p r ɔ v a d̪ ʑ a j ɔ n̪ t̪s̪ ɔ
odtajnienia	ɔ t̪ t̪ a j ɲ ɛ ɲ a
majątkowym	m a j ɔ n̪ t̪ k ɔ v ɨ m
wrażliwymi	v r a ʐ̻ l̪ i v ɨ m i
Drezno	d̪ r ɛ z̪ n̪ ɔ
Saksonii-Anhaltu	s̪ a k s̪ ɔ ɲ i a n̪ x a l̪ t̪ u
Magdeburg	m a ɡ d̪ ɛ b u r k
Wittenberg	v i t̪ t̪ ɛ n̪ b ɛ r ɡ
Dessau	d̪ ɛ s̪ s̪ a w
Muehlberg	m u ɛ x l̪ b ɛ r ɡ
Gorgunowska	ɡ ɔ r ɡ u n̪ ɔ f s̪ k a
poznańskiej	p ɔ z̪ n̪ a ɲ s̪ k ɛ j
doradczej	d̪ ɔ r a t̪ t̪ ɕ ɛ j
DGA	d̪ ʑ a
pokrywając	p ɔ k r ɨ v a j ɔ n̪ t̪s̪
ministerstwach	m i ɲ i s̪ t̪ ɛ r s̪ t̪ f a x
Przestrzeni	p ɕ ɛ s̪ t̪ ɕ ɛ ɲ i
Kosmicznej	k ɔ s̪ m i t̪ ɕ n̪ ɛ j
marszałkowskich	m a r ɕ a w k ɔ f s̪ k i x
amatorami	a m a t̪ ɔ r a m i
słuchawce	s̪ w u x a f t̪s̪ ɛ
Krew	k r ɛ f
Róża	r u ʐ̻ a
najdroższy	n̪ a j d̪ r ɔ ɕ ɕ ɨ
upierał	u p ɛ r a w
funty	f u n̪ t̪ ɨ
libijskie	l̪ i b i j s̪ k ɛ
Eksplozje	ɛ k s̪ p l̪ ɔ z̪ j ɛ
karabinów	k a r a b i n̪ u f
obudziły	ɔ b u d̪ ʑ i w ɨ
przeszukania	p ɕ ɛ ɕ u k a ɲ a
zabezpieczyli	z̪ a b ɛ s̪ p ɛ t̪ ɕ ɨ l̪ i
rzeźby	ʐ̻ ɛ ʑ b ɨ
ozdobne	ɔ z̪ d̪ ɔ b n̪ ɛ
rozety	r ɔ z̪ ɛ t̪ ɨ
przedświątecznych	p ɕ ɛ t̪ ɕ f ɔ n̪ t̪ ɛ t̪ ɕ n̪ ɨ x
porządków	p ɔ ʐ̻ ɔ n̪ t̪ k u f
Balującym	b a l̪ u j ɔ n̪ t̪s̪ ɨ m
czteroosobowy	t̪ ɕ t̪ ɛ r ɔ ɔ s̪ ɔ b ɔ v ɨ
biesiadną	b j ɛ ɕ a d̪ n̪ ɔ
disco	d̪ i s̪ k ɔ
Intruz	i n̪ t̪ r u s̪
sforsować	s̪ f ɔ r s̪ ɔ v a t̪ ɕ
aluminiową	a l̪ u m i ɲ ɔ v ɔ
stalową	s̪ t̪ a l̪ ɔ v ɔ
pióra	p u r a
poziome	p ɔ ʑ ɔ m ɛ
wypukłym	v ɨ p u k w ɨ m
przylegające	p ɕ ɨ l̪ ɛ ɡ a j ɔ n̪ t̪s̪ ɛ
miesiącu	m ɛ ɕ ɔ n̪ t̪s̪ u
wyjaśnieniem	v ɨ j a ɕ ɲ ɛ ɲ ɛ m
Polakach	p ɔ l̪ a k a x
