Word	IPA transcription
гарно	ɦ ɑ r n̪ ɔ
любо	lʲ u b ɔ
справжні	s̪ p r ɑ v ʒ n̪ʲ i
журналіст	ʒ u r n̪ ɑ lʲ i s̪ t̪
прийому	p r ɪ j ɔ m u
косар	k ɔ s̪ ɑ r
жвавий	ʒ v ɑ v ɪ j
невтомний	n̪ ɛ v t̪ ɔ m n̪ ɪ j
громадськість	ɦ r ɔ m ɑ d̪ s̪ k i s̪ t̪
Євросоюзу	j ɛ v r ɔ s̪ ɔ u z̪ u
Сталіна	s̪ t̪ ɑ lʲ i n̪ ɑ
голосно	ɦ ɔ l̪ ɔ s̪ n̪ ɔ
кричало	k r ɪ t̪ ʃ ɑ l̪ ɔ
бабів	b ɑ b i v
Японія	j ɑ p ɔ n̪ʲ i ɑ
сліди	s̪ lʲ i d̪ ɪ
красиві	k r ɑ s̪ ɪ v i
прямо	p rʲ ɑ m ɔ
протилежні	p r ɔ t̪ ɪ l̪ ɛ ʒ n̪ʲ i
мільйон	m i lʲ j ɔ n̪
усіма	u s̪ i m ɑ
Кучмі	k u t̪ ʃ m i
усвідомлення	u s̪ v i d̪ ɔ m l̪ ɛ n̪ n̪ʲ ɑ
чотирнадцята	t̪ ʃ ɔ t̪ ɪ r n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɑ
звилини	z̪ v ɪ l̪ ɪ n̪ ɪ
модель	m ɔ d̪ ɛ lʲ
перспектива	p ɛ r s̪ p ɛ k t̪ ɪ v ɑ
членства	t̪ ʃ l̪ ɛ n̪ s̪ t̪ v ɑ
закріплена	z̪ ɑ k rʲ i p l̪ ɛ n̪ ɑ
колеги	k ɔ l̪ ɛ ɦ ɪ
здійснення	z̪ d̪ʲ i j s̪ n̪ ɛ n̪ n̪ʲ ɑ
серця	s̪ ɛ r t̪s̪ʲ ɑ
вдосконалення	v d̪ ɔ s̪ k ɔ n̪ ɑ l̪ ɛ n̪ n̪ʲ ɑ
стара	s̪ t̪ ɑ r ɑ
здуріла	z̪ d̪ u rʲ i l̪ ɑ
старість	s̪ t̪ ɑ rʲ i s̪ t̪
Кубку	k u b k u
донеччани	d̪ ɔ n̪ ɛ t̪ ʃ t̪ ʃ ɑ n̪ ɪ
стартували	s̪ t̪ ɑ r t̪ u v ɑ l̪ ɪ
пам'ять	p ɑ m j ɑ t̪
власних	v l̪ ɑ s̪ n̪ ɪ x
скарби	s̪ k ɑ r b ɪ
якоїсь	j ɑ k ɔ j i s̪
уважно	u v ɑ ʒ n̪ ɔ
Сталін	s̪ t̪ ɑ lʲ i n̪
нокаутував	n̪ ɔ k ɑ u t̪ u v ɑ v
Повєткіна	p ɔ v ɛ t̪ k i n̪ ɑ
хотіти	x ɔ t̪ i t̪ ɪ
Конотоп	k ɔ n̪ ɔ t̪ ɔ p
залишаюся	z̪ ɑ l̪ ɪ ʃ ɑ u s̪ ɑ
українцем	u k r ɑ j i n̪ t̪s̪ ɛ m
наступних	n̪ ɑ s̪ t̪ u p n̪ ɪ x
такій	t̪ ɑ k i j
необхідність	n̪ ɛ ɔ b x i d̪ n̪ʲ i s̪ t̪
реформ	r ɛ f ɔ r m
думає	d̪ u m ɑ ɛ
хутко	x u t̪ k ɔ
погнав	p ɔ ɦ n̪ ɑ v
вернувся	v ɛ r n̪ u v s̪ ɑ
швиденько	ʃ v ɪ d̪ ɛ n̪ʲ k ɔ
зачинив	z̪ ɑ t̪ ʃ ɪ n̪ ɪ v
подібний	p ɔ d̪ʲ i b n̪ ɪ j
заклад	z̪ ɑ k l̪ ɑ d̪
карбованців	k ɑ r b ɔ v ɑ n̪ t̪s̪ʲ i v
потрапити	p ɔ t̪ r ɑ p ɪ t̪ ɪ
компромісу	k ɔ m p r ɔ m i s̪ u
ядерної	j ɑ d̪ ɛ r n̪ ɔ j i
холеру	x ɔ l̪ ɛ r u
загороди	z̪ ɑ ɦ ɔ r ɔ d̪ ɪ
дивізіоні	d̪ ɪ v i z̪ʲ i ɔ n̪ʲ i
боксерів	b ɔ k s̪ ɛ rʲ i v
битися	b ɪ t̪ ɪ s̪ ɑ
дереву	d̪ ɛ r ɛ v u
отже	ɔ t̪ ʒ ɛ
протидії	p r ɔ t̪ ɪ d̪ʲ i j i
господар	ɦ ɔ s̪ p ɔ d̪ ɑ r
книгу	k n̪ ɪ ɦ u
послали	p ɔ s̪ l̪ ɑ l̪ ɪ
Дубина	d̪ u b ɪ n̪ ɑ
зарплат	z̪ ɑ r p l̪ ɑ t̪
скочив	s̪ k ɔ t̪ ʃ ɪ v
Мішель	m i ʃ ɛ lʲ
Платіні	p l̪ ɑ t̪ i n̪ʲ i
влаштував	v l̪ ɑ ʃ t̪ u v ɑ v
бійку	b i j k u
виконавчої	v ɪ k ɔ n̪ ɑ v t̪ ʃ ɔ j i
законодавчої	z̪ ɑ k ɔ n̪ ɔ d̪ ɑ v t̪ ʃ ɔ j i
моїм	m ɔ j i m
Острозький	ɔ s̪ t̪ r ɔ z̪ʲ k ɪ j
Ісінбаєва	i s̪ i n̪ b ɑ ɛ v ɑ
встановила	v s̪ t̪ ɑ n̪ ɔ v ɪ l̪ ɑ
втрьох	v t̪ rʲ ɔ x
заразтаки	z̪ ɑ r ɑ z̪ t̪ ɑ k ɪ
тринадцяте	t̪ r ɪ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ ɛ
національних	n̪ ɑ t̪s̪ʲ i ɔ n̪ ɑ lʲ n̪ ɪ x
перспектив	p ɛ r s̪ p ɛ k t̪ ɪ v
заяв	z̪ ɑ ɑ v
очикуємо	ɔ t̪ ʃ ɪ k u ɛ m ɔ
президентської	p r ɛ z̪ ɪ d̪ ɛ n̪ t̪ s̪ k ɔ j i
Льовочкін	lʲ ɔ v ɔ t̪ ʃ k i n̪
відомим	v i d̪ ɔ m ɪ m
моря	m ɔ rʲ ɑ
організм	ɔ r ɦ ɑ n̪ʲ i z̪ m
Рахункової	r ɑ x u n̪ k ɔ v ɔ j i
палати	p ɑ l̪ ɑ t̪ ɪ
цікава	t̪s̪ʲ i k ɑ v ɑ
сестри	s̪ ɛ s̪ t̪ r ɪ
скоро	s̪ k ɔ r ɔ
сприймає	s̪ p r ɪ j m ɑ ɛ
отаманує	ɔ t̪ ɑ m ɑ n̪ u ɛ
використовується	v ɪ k ɔ r ɪ s̪ t̪ ɔ v u ɛ t̪ s̪ ɑ
Міллер	m i l̪ l̪ ɛ r
перебігав	p ɛ r ɛ b i ɦ ɑ v
нивки	n̪ ɪ v k ɪ
нивку	n̪ ɪ v k u
живить	ʒ ɪ v ɪ t̪
освіжав	ɔ s̪ v i ʒ ɑ v
кожну	k ɔ ʒ n̪ u
билинку	b ɪ l̪ ɪ n̪ k u
допомогли	d̪ ɔ p ɔ m ɔ ɦ l̪ ɪ
Велика	v ɛ l̪ ɪ k ɑ
розбіжимося	r ɔ z̪ b i ʒ ɪ m ɔ s̪ ɑ
сією	s̪ i ɛ u
улицею	u l̪ ɪ t̪s̪ ɛ u
малося	m ɑ l̪ ɔ s̪ ɑ
вусам	v u s̪ ɑ m
читачам	t̪ ʃ ɪ t̪ ɑ t̪ ʃ ɑ m
виявився	v ɪ ɑ v ɪ v s̪ ɑ
рідних	rʲ i d̪ n̪ ɪ x
знаходилися	z̪ n̪ ɑ x ɔ d̪ ɪ l̪ ɪ s̪ ɑ
теплохода	t̪ ɛ p l̪ ɔ x ɔ d̪ ɑ
дума	d̪ u m ɑ
залучити	z̪ ɑ l̪ u t̪ ʃ ɪ t̪ ɪ
обладнання	ɔ b l̪ ɑ d̪ n̪ ɑ n̪ n̪ʲ ɑ
відчувається	v i d̪ t̪ ʃ u v ɑ ɛ t̪ s̪ ɑ
хлопчики	x l̪ ɔ p t̪ ʃ ɪ k ɪ
старшенькому	s̪ t̪ ɑ r ʃ ɛ n̪ʲ k ɔ m u
меншому	m ɛ n̪ ʃ ɔ m u
мазанок	m ɑ z̪ ɑ n̪ ɔ k
хат	x ɑ t̪
розмір	r ɔ z̪ m i r
тримали	t̪ r ɪ m ɑ l̪ ɪ
чорних	t̪ ʃ ɔ r n̪ ɪ x
Економічній	ɛ k ɔ n̪ ɔ m i t̪ ʃ n̪ʲ i j
додатково	d̪ ɔ d̪ ɑ t̪ k ɔ v ɔ
втрат	v t̪ r ɑ t̪
мита	m ɪ t̪ ɑ
Мюнхені	m u n̪ x ɛ n̪ʲ i
правий	p r ɑ v ɪ j
Барси	b ɑ r s̪ ɪ
Мілан	m i l̪ ɑ n̪
єдність	j ɛ d̪ n̪ʲ i s̪ t̪
цікавий	t̪s̪ʲ i k ɑ v ɪ j
зробимо	z̪ r ɔ b ɪ m ɔ
гриву	ɦ r ɪ v u
завели	z̪ ɑ v ɛ l̪ ɪ
хлів	x lʲ i v
заперли	z̪ ɑ p ɛ r l̪ ɪ
активи	ɑ k t̪ ɪ v ɪ
зменшення	z̪ m ɛ n̪ ʃ ɛ n̪ n̪ʲ ɑ
висловили	v ɪ s̪ l̪ ɔ v ɪ l̪ ɪ
внутрішнього	v n̪ u t̪ rʲ i ʃ n̪ʲ ɔ ɦ ɔ
квартал	k v ɑ r t̪ ɑ l̪
тримає	t̪ r ɪ m ɑ ɛ
китайській	k ɪ t̪ ɑ j s̪ k i j
ієрогліф	i ɛ r ɔ ɦ lʲ i f
Мирін	m ɪ rʲ i n̪
чогось	t̪ ʃ ɔ ɦ ɔ s̪
понуро	p ɔ n̪ u r ɔ
Польщу	p ɔ lʲ ʃ t̪ ʃ u
пенсію	p ɛ n̪ s̪ i u
валюта	v ɑ lʲ u t̪ ɑ
снаги	s̪ n̪ ɑ ɦ ɪ
фіналу	f i n̪ ɑ l̪ u
здійснив	z̪ d̪ʲ i j s̪ n̪ ɪ v
молодій	m ɔ l̪ ɔ d̪ʲ i j
знаходиться	z̪ n̪ ɑ x ɔ d̪ ɪ t̪ s̪ ɑ
подружжя	p ɔ d̪ r u ʒ ʒ ɑ
помітно	p ɔ m i t̪ n̪ ɔ
іспанці	i s̪ p ɑ n̪ t̪s̪ʲ i
допустить	d̪ ɔ p u s̪ t̪ ɪ t̪
чудові	t̪ ʃ u d̪ ɔ v i
тисне	t̪ ɪ s̪ n̪ ɛ
грошима	ɦ r ɔ ʃ ɪ m ɑ
ознаки	ɔ z̪ n̪ ɑ k ɪ
пройшла	p r ɔ j ʃ l̪ ɑ
приймають	p r ɪ j m ɑ u t̪
духовного	d̪ u x ɔ v n̪ ɔ ɦ ɔ
критично	k r ɪ t̪ ɪ t̪ ʃ n̪ ɔ
відпусти	v i d̪ p u s̪ t̪ ɪ
благаю	b l̪ ɑ ɦ ɑ u
звані	z̪ v ɑ n̪ʲ i
виступають	v ɪ s̪ t̪ u p ɑ u t̪
Грицько	ɦ r ɪ t̪s̪ʲ k ɔ
побачивши	p ɔ b ɑ t̪ ʃ ɪ v ʃ ɪ
сумного	s̪ u m n̪ ɔ ɦ ɔ
обізвався	ɔ b i z̪ v ɑ v s̪ ɑ
набрав	n̪ ɑ b r ɑ v
відставки	v i d̪ s̪ t̪ ɑ v k ɪ
четвертого	t̪ ʃ ɛ t̪ v ɛ r t̪ ɔ ɦ ɔ
дефолту	d̪ ɛ f ɔ l̪ t̪ u
найбільшим	n̪ ɑ j b i lʲ ʃ ɪ m
Арсеній	ɑ r s̪ ɛ n̪ʲ i j
панів	p ɑ n̪ʲ i v
зростати	z̪ r ɔ s̪ t̪ ɑ t̪ ɪ
імпорт	i m p ɔ r t̪
сьогоднішній	s̪ ɔ ɦ ɔ d̪ n̪ʲ i ʃ n̪ʲ i j
становитиме	s̪ t̪ ɑ n̪ ɔ v ɪ t̪ ɪ m ɛ
мільярди	m i lʲ ɑ r d̪ ɪ
особу	ɔ s̪ ɔ b u
вступ	v s̪ t̪ u p
ходять	x ɔ d̪ʲ ɑ t̪
зазимую	z̪ ɑ z̪ ɪ m u u
остогидло	ɔ s̪ t̪ ɔ ɦ ɪ d̪ l̪ ɔ
розбирався	r ɔ z̪ b ɪ r ɑ v s̪ ɑ
програмуванні	p r ɔ ɦ r ɑ m u v ɑ n̪ n̪ʲ i
ухом	u x ɔ m
вбивство	v b ɪ v s̪ t̪ v ɔ
пускаєш	p u s̪ k ɑ ɛ ʃ
відсутності	v i d̪ s̪ u t̪ n̪ ɔ s̪ t̪ i
товариством	t̪ ɔ v ɑ r ɪ s̪ t̪ v ɔ m
альбом	ɑ lʲ b ɔ m
моєму	m ɔ ɛ m u
виконанні	v ɪ k ɔ n̪ ɑ n̪ n̪ʲ i
відвідав	v i d̪ v i d̪ ɑ v
Євросоюз	j ɛ v r ɔ s̪ ɔ u z̪
замку	z̪ ɑ m k u
сусідньої	s̪ u s̪ i d̪ n̪ʲ ɔ j i
Центральної	t̪s̪ ɛ n̪ t̪ r ɑ lʲ n̪ ɔ j i
Європою	j ɛ v r ɔ p ɔ u
чиновника	t̪ ʃ ɪ n̪ ɔ v n̪ ɪ k ɑ
іграх	i ɦ r ɑ x
поразок	p ɔ r ɑ z̪ ɔ k
судом	s̪ u d̪ ɔ m
догадалася	d̪ ɔ ɦ ɑ d̪ ɑ l̪ ɑ s̪ ɑ
захожому	z̪ ɑ x ɔ ʒ ɔ m u
здався	z̪ d̪ ɑ v s̪ ɑ
ударів	u d̪ ɑ rʲ i v
воротах	v ɔ r ɔ t̪ ɑ x
кореспонденту	k ɔ r ɛ s̪ p ɔ n̪ d̪ ɛ n̪ t̪ u
спасибі	s̪ p ɑ s̪ ɪ b i
Богові	b ɔ ɦ ɔ v i
криза	k r ɪ z̪ ɑ
пов'язані	p ɔ v j ɑ z̪ ɑ n̪ʲ i
зацікавлений	z̪ ɑ t̪s̪ʲ i k ɑ v l̪ ɛ n̪ ɪ j
довкруж	d̪ ɔ v k r u ʒ
гірників	ɦ i r n̪ ɪ k i v
живо	ʒ ɪ v ɔ
цівавився	t̪s̪ʲ i v ɑ v ɪ v s̪ ɑ
математикою	m ɑ t̪ ɛ m ɑ t̪ ɪ k ɔ u
фізикою	f i z̪ ɪ k ɔ u
хімію	x i m i u
зареєстровано	z̪ ɑ r ɛ ɛ s̪ t̪ r ɔ v ɑ n̪ ɔ
гривні	ɦ r ɪ v n̪ʲ i
долара	d̪ ɔ l̪ ɑ r ɑ
значних	z̪ n̪ ɑ t̪ ʃ n̪ ɪ x
повозки	p ɔ v ɔ z̪ k ɪ
вискочив	v ɪ s̪ k ɔ t̪ ʃ ɪ v
генералові	ɦ ɛ n̪ ɛ r ɑ l̪ ɔ v i
привернути	p r ɪ v ɛ r n̪ u t̪ ɪ
заявили	z̪ ɑ ɑ v ɪ l̪ ɪ
підперта	p i d̪ p ɛ r t̪ ɑ
стовпами	s̪ t̪ ɔ v p ɑ m ɪ
унікальний	u n̪ʲ i k ɑ lʲ n̪ ɪ j
лівий	lʲ i v ɪ j
захисник	z̪ ɑ x ɪ s̪ n̪ ɪ k
Реала	r ɛ ɑ l̪ ɑ
Ман	m ɑ n̪
Сіті	s̪ i t̪ i
опинилися	ɔ p ɪ n̪ ɪ l̪ ɪ s̪ ɑ
провалено	p r ɔ v ɑ l̪ ɛ n̪ ɔ
Штуттгарті	ʃ t̪ u t̪ t̪ ɦ ɑ r t̪ i
розпорядженні	r ɔ z̪ p ɔ rʲ ɑ d̪ ʒ ɛ n̪ n̪ʲ i
коментувати	k ɔ m ɛ n̪ t̪ u v ɑ t̪ ɪ
шостий	ʃ ɔ s̪ t̪ ɪ j
загаявся	z̪ ɑ ɦ ɑ ɑ v s̪ ɑ
судячи	s̪ u d̪ʲ ɑ t̪ ʃ ɪ
житлових	ʒ ɪ t̪ l̪ ɔ v ɪ x
дивимось	d̪ ɪ v ɪ m ɔ s̪
дванадцятій	d̪ v ɑ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ i j
віра	v i r ɑ
черзі	t̪ ʃ ɛ r z̪ʲ i
здійснити	z̪ d̪ʲ i j s̪ n̪ ɪ t̪ ɪ
морем	m ɔ r ɛ m
коти	k ɔ t̪ ɪ
всюди	v s̪ u d̪ ɪ
приймали	p r ɪ j m ɑ l̪ ɪ
осінь	ɔ s̪ i n̪ʲ
ніс	n̪ʲ i s̪
невеличкий	n̪ ɛ v ɛ l̪ ɪ t̪ ʃ k ɪ j
тонкий	t̪ ɔ n̪ k ɪ j
загострений	z̪ ɑ ɦ ɔ s̪ t̪ r ɛ n̪ ɪ j
сходу	s̪ x ɔ d̪ u
бродягу	b r ɔ d̪ʲ ɑ ɦ u
тюрму	t̪ u r m u
запруть	z̪ ɑ p r u t̪
поставила	p ɔ s̪ t̪ ɑ v ɪ l̪ ɑ
Загальний	z̪ ɑ ɦ ɑ lʲ n̪ ɪ j
оцінюється	ɔ t̪s̪ʲ i n̪ʲ u ɛ t̪ s̪ ɑ
мільярдів	m i lʲ ɑ r d̪ʲ i v
прогноз	p r ɔ ɦ n̪ ɔ z̪
об'явлено	ɔ b j ɑ v l̪ ɛ n̪ ɔ
дзвінко	d̪ z̪ v i n̪ k ɔ
кричить	k r ɪ t̪ ʃ ɪ t̪
смітниках	s̪ m i t̪ n̪ ɪ k ɑ x
дітвора	d̪ʲ i t̪ v ɔ r ɑ
тиху	t̪ ɪ x u
таємну	t̪ ɑ ɛ m n̪ u
мислення	m ɪ s̪ l̪ ɛ n̪ n̪ʲ ɑ
РФ	r f
крапку	k r ɑ p k u
заплатити	z̪ ɑ p l̪ ɑ t̪ ɪ t̪ ɪ
могили	m ɔ ɦ ɪ l̪ ɪ
лічені	lʲ i t̪ ʃ ɛ n̪ʲ i
відповісти	v i d̪ p ɔ v i s̪ t̪ ɪ
Захід	z̪ ɑ x i d̪
глина	ɦ l̪ ɪ n̪ ɑ
бризнула	b r ɪ z̪ n̪ u l̪ ɑ
трьома	t̪ rʲ ɔ m ɑ
кров'яними	k r ɔ v j ɑ n̪ ɪ m ɪ
крапельками	k r ɑ p ɛ lʲ k ɑ m ɪ
білу	b i l̪ u
сорочку	s̪ ɔ r ɔ t̪ ʃ k u
раунді	r ɑ u n̪ d̪ʲ i
зіграє	z̪ʲ i ɦ r ɑ ɛ
Олімпіакосом	ɔ lʲ i m p i ɑ k ɔ s̪ ɔ m
свідомості	s̪ v i d̪ ɔ m ɔ s̪ t̪ i
етапу	ɛ t̪ ɑ p u
тренування	t̪ r ɛ n̪ u v ɑ n̪ n̪ʲ ɑ
двір	d̪ v i r
урядів	u rʲ ɑ d̪ʲ i v
інтелектуальної	i n̪ t̪ ɛ l̪ ɛ k t̪ u ɑ lʲ n̪ ɔ j i
медалей	m ɛ d̪ ɑ l̪ ɛ j
енергії	ɛ n̪ ɛ r ɦ i j i
освіта	ɔ s̪ v i t̪ ɑ
боротьбу	b ɔ r ɔ t̪ b u
Інтернет	i n̪ t̪ ɛ r n̪ ɛ t̪
генеральського	ɦ ɛ n̪ ɛ r ɑ lʲ s̪ k ɔ ɦ ɔ
негативно	n̪ ɛ ɦ ɑ t̪ ɪ v n̪ ɔ
Чіпці	t̪ ʃ i p t̪s̪ʲ i
крізь	k rʲ i z̪ʲ
загроза	z̪ ɑ ɦ r ɔ z̪ ɑ
військові	v i j s̪ k ɔ v i
внутрішню	v n̪ u t̪ rʲ i ʃ n̪ʲ u
християнське	x r ɪ s̪ t̪ ɪ ɑ n̪ s̪ k ɛ
прощення	p r ɔ ʃ t̪ ʃ ɛ n̪ n̪ʲ ɑ
забуття	z̪ ɑ b u t̪ t̪ ɑ
Тетяни	t̪ ɛ t̪ ɑ n̪ ɪ
вивіряла	v ɪ v i rʲ ɑ l̪ ɑ
пропонували	p r ɔ p ɔ n̪ u v ɑ l̪ ɪ
тринадцять	t̪ r ɪ n̪ ɑ d̪ t̪s̪ʲ ɑ t̪
поверхів	p ɔ v ɛ r x i v
оберемок	ɔ b ɛ r ɛ m ɔ k
свіжої	s̪ v i ʒ ɔ j i
прийом	p r ɪ j ɔ m
випустив	v ɪ p u s̪ t̪ ɪ v
корову	k ɔ r ɔ v u
дитячий	d̪ ɪ t̪ ɑ t̪ ʃ ɪ j
посилав	p ɔ s̪ ɪ l̪ ɑ v
сіллю	s̪ i l̪ lʲ u
рибою	r ɪ b ɔ u
повечеряли	p ɔ v ɛ t̪ ʃ ɛ rʲ ɑ l̪ ɪ
полягали	p ɔ lʲ ɑ ɦ ɑ l̪ ɪ
спати	s̪ p ɑ t̪ ɪ
Кубань	k u b ɑ n̪ʲ
залік	z̪ ɑ lʲ i k
Ірану	i r ɑ n̪ u
Туреччини	t̪ u r ɛ t̪ ʃ t̪ ʃ ɪ n̪ ɪ
засудили	z̪ ɑ s̪ u d̪ ɪ l̪ ɪ
московських	m ɔ s̪ k ɔ v s̪ k ɪ x
археологи	ɑ r x ɛ ɔ l̪ ɔ ɦ ɪ
дістали	d̪ʲ i s̪ t̪ ɑ l̪ ɪ
останки	ɔ s̪ t̪ ɑ n̪ k ɪ
Кличка	k l̪ ɪ t̪ ʃ k ɑ
влучити	v l̪ u t̪ ʃ ɪ t̪ ɪ
Мормека	m ɔ r m ɛ k ɑ
запрошення	z̪ ɑ p r ɔ ʃ ɛ n̪ n̪ʲ ɑ
мера	m ɛ r ɑ
подолати	p ɔ d̪ ɔ l̪ ɑ t̪ ɪ
Максимові	m ɑ k s̪ ɪ m ɔ v i
переробки	p ɛ r ɛ r ɔ b k ɪ
звільнили	z̪ v i lʲ n̪ ɪ l̪ ɪ
зіграли	z̪ʲ i ɦ r ɑ l̪ ɪ
Мєдвєдєв	m ɛ d̪ v ɛ d̪ʲ ɛ v
простір	p r ɔ s̪ t̪ i r
духовної	d̪ u x ɔ v n̪ ɔ j i
продати	p r ɔ d̪ ɑ t̪ ɪ
політичним	p ɔ lʲ i t̪ ɪ t̪ ʃ n̪ ɪ m
інвестиції	i n̪ v ɛ s̪ t̪ ɪ t̪s̪ʲ i j i
проекті	p r ɔ ɛ k t̪ i
Азовмаш	ɑ z̪ ɔ v m ɑ ʃ
реванш	r ɛ v ɑ n̪ ʃ
Ферро	f ɛ r r ɔ
розгромно	r ɔ z̪ ɦ r ɔ m n̪ ɔ
програла	p r ɔ ɦ r ɑ l̪ ɑ
Румунії	r u m u n̪ʲ i j i
дозволяють	d̪ ɔ z̪ v ɔ lʲ ɑ u t̪
відчути	v i d̪ t̪ ʃ u t̪ ɪ
характеру	x ɑ r ɑ k t̪ ɛ r u
більша	b i lʲ ʃ ɑ
виступив	v ɪ s̪ t̪ u p ɪ v
окремих	ɔ k r ɛ m ɪ x
віршів	v i r ʃ i v
можливий	m ɔ ʒ l̪ ɪ v ɪ j
членами	t̪ ʃ l̪ ɛ n̪ ɑ m ɪ
чергової	t̪ ʃ ɛ r ɦ ɔ v ɔ j i
рот	r ɔ t̪
ковток	k ɔ v t̪ ɔ k
скривила	s̪ k r ɪ v ɪ l̪ ɑ
губи	ɦ u b ɪ
приймає	p r ɪ j m ɑ ɛ
демократичного	d̪ ɛ m ɔ k r ɑ t̪ ɪ t̪ ʃ n̪ ɔ ɦ ɔ
Павле	p ɑ v l̪ ɛ
надійним	n̪ ɑ d̪ʲ i j n̪ ɪ m
партнером	p ɑ r t̪ n̪ ɛ r ɔ m
експортерів	ɛ k s̪ p ɔ r t̪ ɛ rʲ i v
пшениці	p ʃ ɛ n̪ ɪ t̪s̪ʲ i
принципово	p r ɪ n̪ t̪s̪ ɪ p ɔ v ɔ
розташування	r ɔ z̪ t̪ ɑ ʃ u v ɑ n̪ n̪ʲ ɑ
церкву	t̪s̪ ɛ r k v u
питаннях	p ɪ t̪ ɑ n̪ n̪ʲ ɑ x
законопроекту	z̪ ɑ k ɔ n̪ ɔ p r ɔ ɛ k t̪ u
доноситься	d̪ ɔ n̪ ɔ s̪ ɪ t̪ s̪ ɑ
срібний	s̪ rʲ i b n̪ ɪ j
дзвіночок	d̪ z̪ v i n̪ ɔ t̪ ʃ ɔ k
перехрестився	p ɛ r ɛ x r ɛ s̪ t̪ ɪ v s̪ ɑ
водопостачання	v ɔ d̪ ɔ p ɔ s̪ t̪ ɑ t̪ ʃ ɑ n̪ n̪ʲ ɑ
частки	t̪ ʃ ɑ s̪ t̪ k ɪ
незалежні	n̪ ɛ z̪ ɑ l̪ ɛ ʒ n̪ʲ i
дослідження	d̪ ɔ s̪ lʲ i d̪ ʒ ɛ n̪ n̪ʲ ɑ
заслуговує	z̪ ɑ s̪ l̪ u ɦ ɔ v u ɛ
чотирнадцятій	t̪ ʃ ɔ t̪ ɪ r n̪ ɑ d̪ t̪s̪ʲ ɑ t̪ i j
політичну	p ɔ lʲ i t̪ ɪ t̪ ʃ n̪ u
сільського	s̪ i lʲ s̪ k ɔ ɦ ɔ
волосся	v ɔ l̪ ɔ s̪ s̪ ɑ
прямісінько	p rʲ ɑ m i s̪ i n̪ʲ k ɔ
Надія	n̪ ɑ d̪ʲ i ɑ
видав	v ɪ d̪ ɑ v
тип	t̪ ɪ p
осталося	ɔ s̪ t̪ ɑ l̪ ɔ s̪ ɑ
шкода	ʃ k ɔ d̪ ɑ
синок	s̪ ɪ n̪ ɔ k
рідко	rʲ i d̪ k ɔ
чемпіонатів	t̪ ʃ ɛ m p i ɔ n̪ ɑ t̪ i v
розмірі	r ɔ z̪ m i rʲ i
сприяння	s̪ p r ɪ ɑ n̪ n̪ʲ ɑ
нести	n̪ ɛ s̪ t̪ ɪ
рад	r ɑ d̪
аграрної	ɑ ɦ r ɑ r n̪ ɔ j i
продовольства	p r ɔ d̪ ɔ v ɔ lʲ s̪ t̪ v ɑ
лідером	lʲ i d̪ ɛ r ɔ m
закордонних	z̪ ɑ k ɔ r d̪ ɔ n̪ n̪ ɪ x
зібрано	z̪ʲ i b r ɑ n̪ ɔ
ходили	x ɔ d̪ ɪ l̪ ɪ
відпочинок	v i d̪ p ɔ t̪ ʃ ɪ n̪ ɔ k
сподівається	s̪ p ɔ d̪ʲ i v ɑ ɛ t̪ s̪ ɑ
завершити	z̪ ɑ v ɛ r ʃ ɪ t̪ ɪ
важка	v ɑ ʒ k ɑ
Долгополова	d̪ ɔ l̪ ɦ ɔ p ɔ l̪ ɔ v ɑ
ефективно	ɛ f ɛ k t̪ ɪ v n̪ ɔ
чемпіонатом	t̪ ʃ ɛ m p i ɔ n̪ ɑ t̪ ɔ m
підставі	p i d̪ s̪ t̪ ɑ v i
правосуддя	p r ɑ v ɔ s̪ u d̪ d̪ʲ ɑ
музичні	m u z̪ ɪ t̪ ʃ n̪ʲ i
напрямки	n̪ ɑ p rʲ ɑ m k ɪ
джаз	d̪ ʒ ɑ z̪
соул	s̪ ɔ u l̪
рокнролл	r ɔ k n̪ r ɔ l̪ l̪
додаткові	d̪ ɔ d̪ ɑ t̪ k ɔ v i
відтепер	v i d̪ t̪ ɛ p ɛ r
багатство	b ɑ ɦ ɑ t̪ s̪ t̪ v ɔ
комунальні	k ɔ m u n̪ ɑ lʲ n̪ʲ i
арешту	ɑ r ɛ ʃ t̪ u
передачу	p ɛ r ɛ d̪ ɑ t̪ ʃ u
державній	d̪ ɛ r ʒ ɑ v n̪ʲ i j
міжнародному	m i ʒ n̪ ɑ r ɔ d̪ n̪ ɔ m u
пам'ятали	p ɑ m j ɑ t̪ ɑ l̪ ɪ
розповіли	r ɔ z̪ p ɔ v i l̪ ɪ
спільноти	s̪ p i lʲ n̪ ɔ t̪ ɪ
удару	u d̪ ɑ r u
об	ɔ b
дівчинці	d̪ʲ i v t̪ ʃ ɪ n̪ t̪s̪ʲ i
читав	t̪ ʃ ɪ t̪ ɑ v
тексти	t̪ ɛ k s̪ t̪ ɪ
вдруге	v d̪ r u ɦ ɛ
дружби	d̪ r u ʒ b ɪ
народами	n̪ ɑ r ɔ d̪ ɑ m ɪ
хрест	x r ɛ s̪ t̪
цими	t̪s̪ ɪ m ɪ
придбав	p r ɪ d̪ b ɑ v
