Word	IPA transcription
televizními	t ɛ l ɛ v i z ɲ iː m i
seriály	s ɛ r i aː l i
nevysoudí	n ɛ v i s o u ɟ iː
rozšířen	r o s ʃ iː r̝ ɛ n
týkat	t iː k a t
senátorů	s ɛ n aː t o r uː
ostravsku	o s t r a f s k u
netekla	n ɛ t ɛ k l a
svářeči	s v aː r̝ ɛ t ʃ i
doškolit	d o ʃ k o l i t
pobírat	p o b iː r a t
koaličními	k o a l i t ʃ ɲ iː m i
přetrvávají	p r̝ ɛ t r̩ v aː v a j iː
rozpory	r o s p o r i
nelitoval	n ɛ l i t o v a l
povděkem	p o v ɟ ɛ k ɛ m
přijímají	p r̝ i j iː m a j iː
výrobků-	v iː r o p k uː
pentalogie	p ɛ n t a l o ɡ i j ɛ
kursem	k u r s ɛ m
informativní	i n f o r m a t i v ɲ iː
označený	o z n a t ʃ ɛ n iː
totálního	t o t aː l ɲ iː ɦ o
ignoranta	i ɡ n o r a n t a
dceřiny	t t s ɛ r̝ i n i
volat	v o l a t
taxíka	t a k s iː k a
neodráží	n ɛ o d r aː ʒ iː
vnitropolitického	v ɲ i t r o p o l i t i t s k ɛː ɦ o
Soudíte	s o u ɟ iː t ɛ
skutečnými	s k u t ɛ t ʃ n iː m i
lahůdkami	l a ɦ uː t k a m i
předcházejícího	p r̝ ɛ t x aː z ɛ j iː t s iː ɦ o
dopingu	d o p i ŋ ɡ u
rakouskému	r a k o u s k ɛː m u
obyčejným	o b i t ʃ ɛ ɪ n iː m
zorganizovalo	z o r ɡ a n i z o v a l o
tille	c i l ɛ
boženy	b o ʒ ɛ n i
němcové	ɲ ɛ m t s o v ɛː
archívní	a r x iː v ɲ iː
Takže	t a k ʒ ɛ
tutovka	t u t o f k a
doškolení	d o ʃ k o l ɛ ɲ iː
en	ɛ n
elektrickým	ɛ l ɛ k t r i t s k iː m
obloukem	o b l o u k ɛ m
wolframem	v o l f r a m ɛ m
kovů	k o v uː
rozčilujeme	r o s t ʃ i l u j ɛ m ɛ
vymyslel	v i m i s l ɛ l
poetickou	p o ɛ t i t s k o u
poděkování	p o ɟ ɛ k o v aː ɲ iː
hlavičkou	ɦ l a v i t ʃ k o u
velkopřevorství	v ɛ l k o p r̝ ɛ v o r s t v iː
maltézských	m a l t ɛː s s k iː x
rytířů	r i c iː r̝ uː
prodáváte	p r o d aː v aː t ɛ
výhružný	v iː ɦ r u ʒ n iː
vyzýval	v i z iː v a l
vyklidili	v i k l i ɟ i l i
diplomatickou	d i p l o m a t i t s k o u
misi	m i s i
Vyplácí	v i p l aː t s iː
konkurenti	k o ŋ k u r ɛ n c i
podhoubím	p o t ɦ o u b iː m
sociologové	s o t s i o l o ɡ o v ɛː
oblibou	o b l i b o u
odkazu	o t k a z u
velkoměst	v ɛ l k o m ɲ ɛ s t
nemocnou	n ɛ m o t s n o u
kovo	k o v o
dostávaly	d o s t aː v a l i
školního	ʃ k o l ɲ iː ɦ o
ročníků	r o t ʃ ɲ iː k uː
evropském	ɛ v r o p s k ɛː m
sympatičtějších	s i m p a t i t ʃ c ɛ j ʃ iː x
poloh	p o l o x
předchází	p r̝ ɛ t x aː z iː
popř	p o p r̝
pokynů	p o k i n uː
zavolá	z a v o l aː
ženat	ʒ ɛ n a t
odstín	o t s c iː n
netvrdím	n ɛ t v r̩ ɟ iː m
vedeny	v ɛ d ɛ n i
poměrným	p o m ɲ ɛ r n iː m
odpočtem	o t p o t ʃ t ɛ m
vším-	f ʃ iː m
prodejcem	p r o d ɛ ɪ t s ɛ m
zvolíme	z v o l iː m ɛ
nohama	n o ɦ a m a
optických	o p t i t s k iː x
kabelů	k a b ɛ l uː
nesnilo	n ɛ s ɲ i l o
kohn	k o ɦ n
křídlech	k r̝ iː d l ɛ x
ptáčka	p t aː t ʃ k a
nikolova	ɲ i k o l o v a
Citelná	t s i t ɛ l n aː
příčinách	p r̝ iː t ʃ i n aː x
překvapivého	p r̝ ɛ k v a p i v ɛː ɦ o
sergej	s ɛ r ɡ ɛ ɪ
moskvu	m o s k v u
zveřejňování	z v ɛ r̝ ɛ ɪ ɲ o v aː ɲ iː
lží	l̩ ʒ iː
propagandy	p r o p a ɡ a n d i
goebbels	ɡ o ɛ b b ɛ l s
samostatném	s a m o s t a t n ɛː m
puipengová	p u i p ɛ ŋ ɡ o v aː
povoleno	p o v o l ɛ n o
popravena	p o p r a v ɛ n a
dereme	d ɛ r ɛ m ɛ
liberalizovány	l i b ɛ r a l i z o v aː n i
naplňování	n a p l̩ ɲ o v aː ɲ iː
nepokročilo	n ɛ p o k r o t ʃ i l o
lehko	l ɛ ɦ k o
přijmete	p r̝ i j m ɛ t ɛ
dostojíte	d o s t o j iː t ɛ
závazkům	z aː v a s k uː m
demografie	d ɛ m o ɡ r a f i j ɛ
dávám	d aː v aː m
dovádivý	d o v aː ɟ i v iː
bodrý	b o d r iː
bijce	b i j t s ɛ
maloměšťáctví	m a l o m ɲ ɛ ʃ c aː t s t v iː
učebnic	u t ʃ ɛ b ɲ i t s
očekávanou	o t ʃ ɛ k aː v a n o u
vytlačit	v i t l a t ʃ i t
pracuji	p r a t s u j i
Rozložení	r o z l o ʒ ɛ ɲ iː
ochabl	o x a b l̩
neúnosně	n ɛ uː n o s ɲ ɛ
neplatila	n ɛ p l a c i l a
nezaplacených	n ɛ z a p l a t s ɛ n iː x
nesplnění	n ɛ s p l̩ ɲ ɛ ɲ iː
odvrácení	o d v r aː t s ɛ ɲ iː
uvědomoval	u v j ɛ d o m o v a l
ovládnout	o v l aː d n o u t
mluvíte	m l u v iː t ɛ
anonymitě	a n o n i m i c ɛ
nelíbila	n ɛ l iː b i l a
brazilci	b r a z i l t s i
zikovi	z i k o v i
odpískaná	o t p iː s k a n aː
plivl	p l i v l̩
psaly	p s a l i
odstátněných	o t s t aː t ɲ ɛ n iː x
nevzrostly	n ɛ v z r o s t l i
belgického	b ɛ l ɡ i t s k ɛː ɦ o
motyčky	m o t i t ʃ k i
nejbližšího	n ɛ ɪ b l i ʃ ʃ iː ɦ o
zneužívali	z n ɛ u ʒ iː v a l i
Jedná	j ɛ d n aː
barviv	b a r v i v
pigmentů	p i ɡ m ɛ n t uː
insekticidů	i n s ɛ k t i t s i d uː
biofaktorů	b i o f a k t o r uː
diagnostik	d i j a ɡ n o s t i k
farmaceutických	f a r m a t s ɛ u t i t s k iː x
dezinfekčních	d ɛ z i n f ɛ k t ʃ ɲ iː x
přípravků	p r̝ iː p r a f k uː
přísad	p r̝ iː s a t
umělých	u m ɲ ɛ l iː x
sladidel	s l a ɟ i d ɛ l
hromadného	ɦ r o m a d n ɛː ɦ o
Varsem	v a r s ɛ m
chystaný	x i s t a n iː
laterny	l a t ɛ r n i
magiky	m a ɡ i k i
komponovaného	k o m p o n o v a n ɛː ɦ o
tanečního	t a n ɛ t ʃ ɲ iː ɦ o
východoevropské	v iː x o d o ɛ v r o p s k ɛː
galapředstavení	ɡ a l a p r̝ ɛ t s t a v ɛ ɲ iː
jedenácté	j ɛ d ɛ n aː t s t ɛː
choreografické	x o r ɛ o ɡ r a f i t s k ɛː
prix	p r i k s
volinine	v o l i ɲ i n ɛ
vyzkoušené	v i s k o u ʃ ɛ n ɛː
dvanáctém	d v a n aː t s t ɛː m
kouzla	k o u z l a
pryč	p r i t ʃ
konspirace	k o n s p i r a t s ɛ
íránského	iː r aː n s k ɛː ɦ o
potenciálu	p o t ɛ n t s i aː l u
krizového	k r i z o v ɛː ɦ o
koordinovaných	k o o r d i n o v a n iː x
záchranném	z aː x r a n ɛː m
ovřování	o v r̝ o v aː ɲ iː
Spolupracuje	s p o l u p r a t s u j ɛ
izraelská	i z r a ɛ l s k aː
zajásají	z a j aː s a j iː
vynikajících	v i ɲ i k a j iː t s iː x
přenosné	p r̝ ɛ n o s n ɛː
výpravy	v iː p r a v i
drancují	d r a n t s u j iː
odcestovat	o t t s ɛ s t o v a t
zpracovával	s p r a t s o v aː v a l
fyzický	f i z i t s k iː
mizející	m i z ɛ j iː t s iː
pazourku	p a z o u r k u
zouváku	z o u v aː k u
nejdůkladněji	n ɛ ɪ d uː k l a d ɲ ɛ j i
konzervován	k o n z ɛ r v o v aː n
knihách	k ɲ i ɦ aː x
Autovarsu	a u t o v a r s u
rozčleněn	r o s t ʃ l ɛ ɲ ɛ n
ortenova	o r t ɛ n o v a
kutná	k u t n aː
vyhlašuje	v i ɦ l a ʃ u j ɛ
klubem	k l u b ɛ m
rodáků	r o d aː k uː
uspořádány	u s p o r̝ aː d aː n i
charakterizována	x a r a k t ɛ r i z o v aː n a
širokým	ʃ i r o k iː m
spektrem	s p ɛ k t r ɛ m
různém	r uː z n ɛː m
petrochemických	p ɛ t r o x ɛ m i t s k iː x
rafinerských	r a f i n ɛ r s k iː x
hnojiv	ɦ n o j i v
nedostatečnou	n ɛ d o s t a t ɛ t ʃ n o u
asistence	a s i s t ɛ n t s ɛ
partnerských	p a r t n ɛ r s k iː x
nizozemsku	ɲ i z o z ɛ m s k u
konstitučních	k o n s t i t u t ʃ ɲ iː x
monarchiích	m o n a r x i iː x
královská	k r aː l o f s k aː
chaotickém	x a o t i t s k ɛː m
postmoderním	p o s t m o d ɛ r ɲ iː m
nejspolehlivější	n ɛ ɪ s p o l ɛ ɦ l i v j ɛ j ʃ iː
nositel	n o s i t ɛ l
svorník	s v o r ɲ iː k
likvidační	l i k v i d a t ʃ ɲ iː
ptali	p t a l i
schválená	s x v aː l ɛ n aː
vyřazena	v i r̝ a z ɛ n a
řádných	r̝ aː d n iː x
Likviduje	l i k v i d u j ɛ
alergeny	a l ɛ r ɡ ɛ n i
prostupem	p r o s t u p ɛ m
vysávaného	v i s aː v a n ɛː ɦ o
vodní	v o d ɲ iː
lázeň	l aː z ɛ ɲ
propadal	p r o p a d a l
osnovy	o s n o v i
Společně	s p o l ɛ t ʃ ɲ ɛ
Telecomem	t ɛ l ɛ t s o m ɛ m
investičně	i n v ɛ s t i t ʃ ɲ ɛ
bývalo	b iː v a l o
zimy	z i m i
přeplněné	p r̝ ɛ p l̩ ɲ ɛ n ɛː
napadaly	n a p a d a l i
bájné	b aː j n ɛː
tržbách	t r̩ ʒ b aː x
podraží	p o d r a ʒ iː
netypická	n ɛ t i p i t s k aː
přestávek	p r̝ ɛ s t aː v ɛ k
přehodnotili	p r̝ ɛ ɦ o d n o c i l i
závodním	z aː v o d ɲ iː m
přestávka	p r̝ ɛ s t aː f k a
organicky	o r ɡ a n i t s k i
členěn	t ʃ l ɛ ɲ ɛ n
výstižných	v iː s c i ʒ n iː x
kapitol	k a p i t o l
sledují	s l ɛ d u j iː
světonázorovou	s v j ɛ t o n aː z o r o v o u
strojové	s t r o j o v ɛː
morálku	m o r aː l k u
antifašismus	a n t i f a ʃ i s m u s
Božena	b o ʒ ɛ n a
Fojtová	f o j t o v aː
Ostrava-	o s t r a v a
Hrabůvka	ɦ r a b uː f k a
navracením	n a v r a t s ɛ ɲ iː m
obcím	o p t s iː m
Listy	l i s t i
zvadlé	z v a d l ɛː
jednatel	j ɛ d n a t ɛ l
arnošt	a r n o ʃ t
předstih	p r̝ ɛ t s c i x
zraněnými	z r a ɲ ɛ n iː m i
třísly	t r̝ iː s l i
odřenýma	o d r̝ ɛ n iː m a
ušima	u ʃ i m a
kvarteto	k v a r t ɛ t o
direktoriát	d i r ɛ k t o r i aː t
anuloval	a n u l o v a l
připuštěni	p r̝ i p u ʃ c ɛ ɲ i
zápasům	z aː p a s uː m
guerrinim	ɡ u ɛ r i ɲ i m
consagrou	t s o n s a ɡ r o u
stejnojmennou	s t ɛ ɪ n o j m ɛ n o u
nárazové	n aː r a z o v ɛː
Chtěl	x c ɛ l
nahrazovaly	n a ɦ r a z o v a l i
hliníkové	ɦ l i ɲ iː k o v ɛː
zajímavost	z a j iː m a v o s t
neschopných	n ɛ s x o p n iː x
jakoukoliv	j a k o u k o l i v
konkurzu	k o ŋ k u r z u
zpeněžit	s p ɛ ɲ ɛ ʒ i t
dobyl	d o b i l
APLIKACE	a p l i k a t s ɛ
PRO	p r o
AUTOMOBILISTY	a u t o m o b i l i s t i
Transpondér	t r a n s p o n d ɛː r
zabudován	z a b u d o v aː n
rukojeti	r u k o j ɛ c i
dvouměsíčním	d v o u m ɲ ɛ s iː t ʃ ɲ iː m
odstupným	o t s t u p n iː m
vyplacena	v i p l a t s ɛ n a
odškodného	o t ʃ k o d n ɛː ɦ o
odpovídala	o t p o v iː d a l a
cílová	t s iː l o v aː
kypr	k i p r̩
kréta	k r ɛː t a
malta	m a l t a
Museli	m u s ɛ l i
Šimek	ʃ i m ɛ k
zbrojovce	z b r o j o f t s ɛ
propouštěných	p r o p o u ʃ c ɛ n iː x
desítka	d ɛ s iː t k a
započít	z a p o t ʃ iː t
ročních	r o t ʃ ɲ iː x
výstavních	v iː s t a v ɲ iː x
Vyrobili	v i r o b i l i
čejka	t ʃ ɛ ɪ k a
postřik	p o s t r̝ i k
ohnivcovy	o ɦ ɲ i f t s o v i
nepřátele	n ɛ p r̝ aː t ɛ l ɛ
mravenců	m r a v ɛ n t s uː
neovlivňovala	n ɛ o v l i v ɲ o v a l a
osmičlenném	o s m i t ʃ l ɛ n ɛː m
nesporným	n ɛ s p o r n iː m
klubový	k l u b o v iː
nepotvrdil	n ɛ p o t v r̩ ɟ i l
žlázy	ʒ l aː z i
zplnomocněnce	s p l̩ n o m o t s ɲ ɛ n t s ɛ
kovaljeva	k o v a l j ɛ v a
nabyly	n a b i l i
masové	m a s o v ɛː
vyžadují	v i ʒ a d u j iː
mechanismů	m ɛ x a n i s m uː
ratolest	r a t o l ɛ s t
čekalo	t ʃ ɛ k a l o
milé	m i l ɛː
konkursy	k o ŋ k u r s i
budějovicích	b u ɟ ɛ j o v i t s iː x
vyhlášeno	v i ɦ l aː ʃ ɛ n o
valný	v a l n iː
vydán	v i d aː n
vsadil	f s a ɟ i l
jásat	j aː s a t
valnou	v a l n o u
hromadu	ɦ r o m a d u
svolanou	s v o l a n o u
mobilizace	m o b i l i z a t s ɛ
benešovou	b ɛ n ɛ ʃ o v o u
kapitulací	k a p i t u l a t s iː
strhává	s t r̩ ɦ aː v aː
marži	m a r ʒ i
nezabývající	n ɛ z a b iː v a j iː t s iː
utrpět	u t r̩ p j ɛ t
časové	t ʃ a s o v ɛː
mapě	m a p j ɛ
frontách	f r o n t aː x
válečných	v aː l ɛ t ʃ n iː x
rétoriku	r ɛː t o r i k u
přizpůsoboval	p r̝ i s p uː s o b o v a l
Přibývá	p r̝ i b iː v aː
dilema	ɟ i l ɛ m a
nejjasněji	n ɛ ɪ j a s ɲ ɛ j i
politička	p o l i c i t ʃ k a
obhájkyně	o p ɦ aː j k i ɲ ɛ
jelena	j ɛ l ɛ n a
bonnerová	b o n ɛ r o v aː
idea	i d ɛ a
pokusíme	p o k u s iː m ɛ
vymyslet	v i m i s l ɛ t
davay	d a v a i
bilanční	b i l a n t ʃ ɲ iː
Výstavní	v iː s t a v ɲ iː
Prater	p r a t ɛ r
válečné	v aː l ɛ t ʃ n ɛː
skoncovat	s k o n t s o v a t
nespravedlností	n ɛ s p r a v ɛ d l̩ n o s c iː
jejímiž	j ɛ j iː m i ʃ
kontinenty	k o n t i n ɛ n t i
římskokatolický	r̝ iː m s k o k a t o l i t s k iː
Obrovský	o b r o f s k iː
měřič	m ɲ ɛ r̝ i t ʃ
postaven	p o s t a v ɛ n
Pupp	p u p p
Jalta	j a l t a
Prodávat	p r o d aː v a t
uběhly	u b j ɛ ɦ l i
poskytnuto	p o s k i t n u t o
rozpočtových	r o s p o t ʃ t o v iː x
rozdílnou	r o z ɟ iː l n o u
obnoveno	o b n o v ɛ n o
LITVA-	l i t v a
VILNIUS	v i l ɲ i u s
kavárny	k a v aː r n i
gorin	ɡ o r i n
vytrvalost	v i t r̩ v a l o s t
kněžská	k ɲ ɛ ʃ s k aː
kasta	k a s t a
pánu	p aː n u
zvěstovatele	z v j ɛ s t o v a t ɛ l ɛ
porušili	p o r u ʃ i l i
SD	ɛ z d ɛː
šiktance	ʃ i k t a n t s ɛ
úlomky	uː l o m k i
promluv	p r o m l u v
borkovcových	b o r k o f t s o v iː x
slovních	s l o v ɲ iː x
plastik	p l a s t i k
sarajevských	s a r a j ɛ f s k iː x
ademir	a d ɛ m i r
kenovic	k ɛ n o v i t s
saga	s a ɡ a
felix	f ɛ l i k s
roosevelta	r o o s ɛ v ɛ l t a
zdravko	z d r a f k o
grebo	ɡ r ɛ b o
literát	l i t ɛ r aː t
semezdin	s ɛ m ɛ z ɟ i n
mehmedinovi	m ɛ ɦ m ɛ d i n o v i
omezilo	o m ɛ z i l o
regulačního	r ɛ ɡ u l a t ʃ ɲ iː ɦ o
montovat	m o n t o v a t
obžalovaný	o b ʒ a l o v a n iː
otevřela	o t ɛ v r̝ ɛ l a
mrkla	m r̩ k l a
lejstra	l ɛ ɪ s t r a
zvolala	z v o l a l a
výběrčí	v iː b j ɛ r t ʃ iː
kdokoli	k d o k o l i
namítám	n a m iː t aː m
Významnou	v iː z n a m n o u
pei	p ɛ i
stavitelství	s t a v i t ɛ l s t v iː
bohoslužbách	b o ɦ o s l u ʒ b aː x
zachycovat	z a x i t s o v a t
Přeučil	p r̝ ɛ u t ʃ i l
navrhnete	n a v r̩ ɦ n ɛ t ɛ
převedení	p r̝ ɛ v ɛ d ɛ ɲ iː
celostátní	t s ɛ l o s t aː t ɲ iː
urychlení	u r i x l ɛ ɲ iː
motivovány	m o t i v o v aː n i
úsilím	uː s i l iː m
APA	a p a
švýcarská	ʃ v iː t s a r s k aː
rapperswilu	r a p p ɛ r s v i l u
intenzivním	i n t ɛ n z i v ɲ iː m
dustinem	d u s c i n ɛ m
hoffmanem	ɦ o f f m a n ɛ m
namluvený	n a m l u v ɛ n iː
černobílou	t ʃ ɛ r n o b iː l o u
reprodukcí	r ɛ p r o d u k t s iː
sděleno	z ɟ ɛ l ɛ n o
miliardami	m i l i a r d a m i
zvýšeny	z v iː ʃ ɛ n i
nerozhodnosti	n ɛ r o s ɦ o d n o s c i
ponese	p o n ɛ s ɛ
zatížením	z a c iː ʒ ɛ ɲ iː m
zdravím	z d r a v iː m
pobočkou	p o b o t ʃ k o u
Budapešti	b u d a p ɛ ʃ c i
východoevropský	v iː x o d o ɛ v r o p s k iː
Pendlamp	p ɛ n d l a m p
Piswanger	p i s v a ŋ ɡ ɛ r
účtovala	uː t ʃ t o v a l a
vyhledání	v i ɦ l ɛ d aː ɲ iː
sekretářku	s ɛ k r ɛ t aː r̝ k u
Kubín	k u b iː n
vdovy	v d o v i
sirotci	s i r o t t s i
nepřekypuje	n ɛ p r̝ ɛ k i p u j ɛ
efektními	ɛ f ɛ k t ɲ iː m i
scénami	s t s ɛː n a m i
giovanniho	ɡ i o v a ɲ i ɦ o
ztrestání	s t r ɛ s t aː ɲ iː
divácky	ɟ i v aː t s k i
atraktivněji	a t r a k t i v ɲ ɛ j i
pojato	p o j a t o
formanově	f o r m a n o v j ɛ
amadeovi	a m a d ɛ o v i
stravitelnějším	s t r a v i t ɛ l ɲ ɛ j ʃ iː m
stěžejním	s c ɛ ʒ ɛ ɪ ɲ iː m
nezasvěcení	n ɛ z a s v j ɛ t s ɛ ɲ iː
děj	ɟ ɛ j
kapitálová	k a p i t aː l o v aː
založily	z a l o ʒ i l i
rozmachu	r o z m a x u
vitamínu	v i t a m iː n u
hraničí	ɦ r a ɲ i t ʃ iː
kurdějemi	k u r ɟ ɛ j ɛ m i
houbaření	ɦ o u b a r̝ ɛ ɲ iː
kasala	k a s a l a
přikloní	p r̝ i k l o ɲ iː
variantě	v a r i a n c ɛ
vertikálně	v ɛ r t i k aː l ɲ ɛ
milimetrů	m i l i m ɛ t r uː
přenášené	p r̝ ɛ n aː ʃ ɛ n ɛː
Dvacetiprocentní	d v a t s ɛ c i p r o t s ɛ n t ɲ iː
Hondy	ɦ o n d i
vylepší	v i l ɛ p ʃ iː
chiradent	x i r a d ɛ n t
zcivilňování	s t s i v i l ɲ o v aː ɲ iː
převádění	p r̝ ɛ v aː ɟ ɛ ɲ iː
agend	a ɡ ɛ n t
aba	a b a
těšte	c ɛ ʃ t ɛ
vyřežeš	v i r̝ ɛ ʒ ɛ ʃ
večeře	v ɛ t ʃ ɛ r̝ ɛ
džbery	d ʒ b ɛ r i
řve	r̝ v ɛ
polka	p o l k a
synthesie	s i n t ɦ ɛ s i j ɛ
signalizují	s i ɡ n a l i z u j iː
rozvázat	r o z v aː z a t
kázni	k aː z ɲ i
Dánska	d aː n s k a
nepřesahující	n ɛ p r̝ ɛ s a ɦ u j iː t s iː
pas	p a s
zjišťovali	z j i ʃ c o v a l i
nositeli	n o s i t ɛ l i
složky	s l o ʃ k i
Nezapomenout	n ɛ z a p o m ɛ n o u t
fordovou	f o r d o v o u
tyla	t i l a
fuchse	f u x s ɛ
postavena	p o s t a v ɛ n a
kooperacemi	k o o p ɛ r a t s ɛ m i
subodavatel	s u b o d a v a t ɛ l
nezaměňujme	n ɛ z a m ɲ ɛ ɲ u j m ɛ
lhostejností	l̩ ɦ o s t ɛ ɪ n o s c iː
tolerantní	t o l ɛ r a n t ɲ iː
hmotnou	ɦ m o t n o u
nasycenost	n a s i t s ɛ n o s t
přesycenost	p r̝ ɛ s i t s ɛ n o s t
nemusela	n ɛ m u s ɛ l a
polopenzi	p o l o p ɛ n z i
snídaní	s ɲ iː d a ɲ iː
přepadené	p r̝ ɛ p a d ɛ n ɛː
doručovatelky	d o r u t ʃ o v a t ɛ l k i
horkými	ɦ o r k iː m i
podrazí	p o d r a z iː
bezohledně	b ɛ z o ɦ l ɛ d ɲ ɛ
sobecky	s o b ɛ t s k i
definitivnímu	d ɛ f i n i t i v ɲ iː m u
dopracování	d o p r a t s o v aː ɲ iː
Ačkoli	a t ʃ k o l i
nepodraží	n ɛ p o d r a ʒ iː
rozbolel	r o z b o l ɛ l
odloženého	o d l o ʒ ɛ n ɛː ɦ o
přepnutí	p r̝ ɛ p n u c iː
faximile	f a k s i m i l ɛ
příchozího	p r̝ iː x o z iː ɦ o
volání	v o l aː ɲ iː
oslavovali	o s l a v o v a l i
skleničkou	s k l ɛ ɲ i t ʃ k o u
loučí	l o u t ʃ iː
zaměstnáních	z a m ɲ ɛ s t n aː ɲ iː x
zdravotnic	z d r a v o t ɲ i t s
parcely	p a r t s ɛ l i
objasněn	o b j a s ɲ ɛ n
terminologický	t ɛ r m i n o l o ɡ i t s k iː
slovníček	s l o v ɲ iː t ʃ ɛ k
nejfrekventovanějších	n ɛ ɪ f r ɛ k v ɛ n t o v a ɲ ɛ j ʃ iː x
nezvolila	n ɛ z v o l i l a
šťastně	ʃ c a s t ɲ ɛ
posílily	p o s iː l i l i
povolené	p o v o l ɛ n ɛː
Zůstanou	z uː s t a n o u
vyřizovat	v i r̝ i z o v a t
aktualizující	a k t u a l i z u j iː t s iː
komentář	k o m ɛ n t aː r̝
Nedostatečně	n ɛ d o s t a t ɛ t ʃ ɲ ɛ
nesnášenliví	n ɛ s n aː ʃ ɛ n l i v iː
hezké	ɦ ɛ s k ɛː
inzerenty	i n z ɛ r ɛ n t i
inzertní	i n z ɛ r t ɲ iː
Ředitel	r̝ ɛ ɟ i t ɛ l
jde-	j d ɛ
speciálních	s p ɛ t s i aː l ɲ iː x
strojích	s t r o j iː x
opracování	o p r a t s o v aː ɲ iː
polotovaru	p o l o t o v a r u
mrakodrap	m r a k o d r a p
von	v o n
habsburga	ɦ a b z b u r ɡ a
presidenta	p r ɛ z i d ɛ n t a
panevropské	p a n ɛ v r o p s k ɛː
strnada	s t r̩ n a d a
čistá	t ʃ i s t aː
samotném	s a m o t n ɛː m
vynese	v i n ɛ s ɛ
majitelům	m a j i t ɛ l uː m
hongkongu	ɦ o ŋ k k o ŋ ɡ u
dožít	d o ʒ iː t
Termíny	t ɛ r m iː n i
odjezdů	o d j ɛ z d uː
turnusů	t u r n u s uː
letní	l ɛ t ɲ iː
sezony	s ɛ z o n i
velkoobjemovým	v ɛ l k o o b j ɛ m o v iː m
sporem	s p o r ɛ m
vnucuje	v n u t s u j ɛ
nezažila	n ɛ z a ʒ i l a
Anglie	a ŋ ɡ l i j ɛ
dobách	d o b aː x
váha	v aː ɦ a
výrazná	v iː r a z n aː
výčet	v iː t ʃ ɛ t
nástin	n aː s c i n
schvalovat	s x v a l o v a t
březnová	b r̝ ɛ z n o v aː
Krom	k r o m
závidět	z aː v i ɟ ɛ t
zlomenin	z l o m ɛ ɲ i n
tepelný	t ɛ p ɛ l n iː
teplocitlivém	t ɛ p l o t s i t l i v ɛː m
popisech	p o p i s ɛ x
označili	o z n a t ʃ i l i
TZ	t ɛː z ɛ t
odříznutí	o d r̝ iː z n u c iː
přijaté	p r̝ i j a t ɛː
nemáš	n ɛ m aː ʃ
bochníku	b o x ɲ iː k u
deklarovanému	d ɛ k l a r o v a n ɛː m u
preferovaly	p r ɛ f ɛ r o v a l i
nominál	n o m i n aː l
Původním	p uː v o d ɲ iː m
liberalismus	l i b ɛ r a l i s m u s
respektovaných	r ɛ s p ɛ k t o v a n iː x
nepřísluší	n ɛ p r̝ iː s l u ʃ iː
reglementace	r ɛ ɡ l ɛ m ɛ n t a t s ɛ
podrazem	p o d r a z ɛ m
klasiky	k l a s i k i
věřiteli	v j ɛ r̝ i t ɛ l i
sixty	s i k s t i
rekultivovat	r ɛ k u l t i v o v a t
pomyslíte	p o m i s l iː t ɛ
rajském	r a j s k ɛː m
flákat	f l aː k a t
PMC	p ɛː ɛ m t s ɛː
Personal-	p ɛ r s o n a l
und	u n t
Management-	m a n a ɡ ɛ m ɛ n t
Beratung	b ɛ r a t u ŋ k
geschäftsführer	ɡ ɛ s x ɛ f t s f i ɦ r ɛ r
Maďarsku	m a ɟ a r s k u
vozit	v o z i t
najal	n a j a l
vyrovnaným	v i r o v n a n iː m
odbourat	o d b o u r a t
Největší	n ɛ ɪ v j ɛ t ʃ iː
Mercedes	m ɛ r t s ɛ d ɛ s
Odklad	o t k l a t
hrdosti	ɦ r̩ d o s c i
autory	a u t o r i
povzdechy	p o v z d ɛ x i
nekulturní	n ɛ k u l t u r ɲ iː
jíst	j iː s t
šatit	ʃ a c i t
vychovávat	v i x o v aː v a t
živit	ʒ i v i t
nepravostí	n ɛ p r a v o s c iː
doplněna	d o p l̩ ɲ ɛ n a
sankcí	s a ŋ k t s iː
vyjádřováno	v i j aː d r̝ o v aː n o
sloupkem	s l o u p k ɛ m
souborů	s o u b o r uː
plynulé	p l i n u l ɛː
podlévání	p o d l ɛː v aː ɲ iː
opepřena	o p ɛ p r̝ ɛ n a
provozováním	p r o v o z o v aː ɲ iː m
počestné	p o t ʃ ɛ s t n ɛː
hracích	ɦ r a t s iː x
automatů	a u t o m a t uː
bohatým	b o ɦ a t iː m
chudým	x u d iː m
nepotřebným	n ɛ p o t r̝ ɛ b n iː m
přelouskalo	p r̝ ɛ l o u s k a l o
pozvanců	p o z v a n t s uː
Služby	s l u ʒ b i
dřevem	d r̝ ɛ v ɛ m
ovládá	o v l aː d aː
koudel	k o u d ɛ l
stojíme	s t o j iː m ɛ
jihovýchodním	j i ɦ o v iː x o d ɲ iː m
svahu	s v a ɦ u
rozprostírá	r o s p r o s c iː r aː
povrchový	p o v r̩ x o v iː
důl	d uː l
velkolom	v ɛ l k o l o m
smluvním	s m l u v ɲ iː m
trojkombinace	t r o j k o m b i n a t s ɛ
apartmánech	a p a r t m aː n ɛ x
kuchyní	k u x i ɲ iː
stravy	s t r a v i
Automobilky	a u t o m o b i l k i
krví	k r̩ v iː
pohromadě	p o ɦ r o m a ɟ ɛ
zpečetěnému	s p ɛ t ʃ ɛ c ɛ n ɛː m u
Peugeotu	p ɛ u ɡ ɛ o t u
Citroenu	t s i t r o ɛ n u
