Word	IPA transcription
bosnisch-kroatischen	b ɔ s n ɪ ʃ k r oː aː t ɪ ʃ ə n
Bronchitis	b r ɔ n ç iː t ɪ s
häufige	h ɔ ɪ f ɪ ɡ ə
Hofe	h oː f ə
trugen	t ʀ uː ɡ ə n
Festigung	f ɛ s t iː ɡ ʊ ŋ
Interessenverbände	ɪ n t ə r ɛ s ə n f ɛ b ɛ n d ə
Zähne	t s ɛː n ə
hauen	h a ʊ ə n
geglaubt	ɡ ə ɡ l a ʊ p t
plädieren	p l ɛː d iː r ə n
Jerusalems	j eː r uː z a l eː m s
Sonnenbrille	z ɔ n ə n b r ɪ l ə
verhaßt	f ɛ ʀ h a s t
Hilmar	h ɪ l m aː ʀ
Durchsetzer	d ʊ ɐ ç z ɛ t s ɛ
Auskünfte	a ʊ s k ʏ n f t ə
spannend	ʃ p a n ə n t
Schubladen-Untersuchungsausschuß	ʃ ʊ b l aː d ə n ʊ n t ɛ z uː x ʊ ŋ s a ʊ s ç uː s
erbittert	ɛ ʀ b ɪ t ɛ t
Allgemeinärzte	a l ɡ eː m a ɪ n ɛ ʀ t s t ə
durchschnittlichen	d ʊ ɐ ç ʃ n ɪ t l ɪ ç ə n
Anstieg	a n ʃ t iː k
16,67	z ɛ ç t s eː n z iː b ə n ʊ n t z ɛ ç t s ɪ ç
Internisten	ɪ n t ɛ n ɪ s t ə n
15,37	f ʏ n f t s eː n z iː b ə n ʊ n t d r a ɪ s ɪ ç
Urvertrauen	uː ʀ f ɛ t ʀ a ʊ ə n
Minima	m iː n iː m aː
Aufenthaltsgenehmigung	a ʊ f ə n t h a l t s ɡ ə n eː m ɪ ɡ ʊ ŋ
Eheschließung	eː ɛ ʃ l iː s ʊ ŋ
Französin	f r a n t s øː z iː n
Verstehens	f ɛ ʀ ʃ t eː ə n s
Verstehen-Wollens	f ɛ ʀ ʃ t eː ə n v ɔ l ə n s
herbeizuführen	h ɛ ʀ b a ɪ t s uː f yː r ə n
prosandinistischen	p r oː z a n d iː n ɪ s t ɪ ʃ ə n
Parteienkoalition	p a ʀ t a ɪ ə n k oː a l iː t s ɪ oː n
Managua	m a n a ɡ uː aː
Rechtsschutz	r ɛ ç t s ç ʊ t s
Ereignissen	ɛ ʀ a ɪ ɡ n ɪ s ə n
Senatorenposten	z eː n a t oː r ə n p ɔ s t ə n
Nachwahl	n a x v aː l
Texas	t ɛ k s aː s
kursiert	k ʊ ɐ z iː ʀ t
Helme	h ɛ l m ə
beschuldigten	b ə ʃ ʊ l d ɪ ç t ə n
Tarntüchern	t a ʀ n t ʏ ç ɛ n
bespannt	b ə ʃ p a n t
Waffenstillstands	v a f ə n s t ɪ l s t a n t s
Schiffsromantik	ʃ ɪ f s r oː m a n t iː k
Kudella	k uː d ɛ l aː
erneuerte	ɛ ʀ n ɔ ɪ ɛ t ə
standardisierte	ʃ t a n d a ʀ d iː z iː ʀ t ə
eingereister	a ɪ n ɡ ə r a ɪ s t ɛ
Ingenieurs	ɪ ŋ eː n iː uː ʀ s
Batteriesysteme	b a t eː r iː z ʏ s t eː m ə
Laden	l aː d ə n
Solaranlage	z oː l a r a n l aː ɡ ə
sozialdemokratisch-konservativen	z oː t s iː a l d eː m oː k r aː t ɪ ʃ k ɔ n z ɛ ʀ v a t iː v ə n
Banzer	b a n t s ɛ
Parteisekretäre	p a ʀ t a ɪ z ɛ k r eː t ɛː r ə
Kreisvorsteher	k r a ɪ s f oː ʀ ʃ t eː ɛ
Provinzbeamte	p r oː v ɪ n t s b eː a m t ə
Parteikader	p a ʀ t a ɪ k aː d ɛ
Ränge	r ɛ ŋ ə
Konfessionen	k ɔ n f ɛ s j oː n ə n
drittgrößte	d r ɪ t ɡ r œ s t ə
Brachers	b r a x ɛ s
sozialwissenschaftliche	z oː t s iː a l v ɪ s ɛ n ʃ a f t l ɪ ç ə
Kategorie	k a t eː ɡ oː r iː
wiedergewonnen	v iː d ɛ ɡ ə v ɔ n ə n
menschenwürdigen	m ɛ n ʃ ə n v ʏ ʀ d ɪ ɡ ə n
Daseins	d a z a ɪ n s
Denker	d ɛ ŋ k ɛ
CDA-Vorsitz	s eː d eː aː f oː ʀ z ɪ t s
CDU-Vorsitz	s eː d eː uː f oː ʀ z ɪ t s
Weltgeschichte	v ɛ l t ɡ ɛ ʃ ɪ ç t ə
Messers	m ɛ s ɛ s
Schneide	ʃ n a ɪ d ə
Atem	aː t ə m
anhält	a n h ɛ l t
Einpersonen-Haushalten	a ɪ n p ɛ ʀ z oː n ə n h a ʊ s h a l t ə n
Parlamentsviertels	p a ʀ l a m ɛ n t s v iː ʀ t ə l s
dringlichsten	d r ɪ ŋ l ɪ ç s t ə n
Brandschutz-	b r a n t ʃ ʊ t s
Brandschadensanierungsmaßnahmen	b r a n t ʃ a d ɛ n z a n iː r ʊ ŋ s m a s n aː m ə n
rechtsradikaler	r ɛ ç t s r a d iː k aː l ɛ
Skinhead-Szene	s k ɪ n h eː aː t s t s eː n ə
Mittäterschaft	m ɪ t ɛː t ɛ ʃ a f t
Dörfler	d œ ʀ f l ɛ
meiste	m a ɪ s t ə
eingekauft	a ɪ n ɡ ə k a ʊ f t
übriggeblieben	ʏ b r ɪ ɡ ɡ ɛ b l iː b ə n
Ungeduld	ʊ n ɡ ə d ʊ l t
Parkplatz	p a ʀ k p l a t s
Ägyptischen	ɛː ɡ ʏ p t ɪ ʃ ə n
Museum	m uː z eː ʊ m
Touristenbussen	t uː r ɪ s t ɛ n b ʊ s ə n
anrichtete	a n r ɪ ç t ə t ə
Mischverfahren	m ɪ ʃ f ɛ ʀ f aː r ə n
Verhältniswahlrecht	f ɛ ʀ h ɛ l t n ɪ s v aː l r ɛ ç t
wissend	v ɪ s ə n t
Wahlverhalten	v aː l f ɛ h a l t ə n
Betrug	b ə t ʀ uː k
absichtliche	a p z ɪ ç t l ɪ ç ə
Täuschung	t ɔ ɪ ʃ ʊ ŋ
ungerechtfertigten	ʊ n ɡ ə r ɛ ç t f ɛ ʀ t ɪ ç t ə n
Vermögensvorteil	f ɛ ʀ m øː ɡ ə n s f oː ʀ t a ɪ l
Farm	f a ʀ m
gelegene	ɡ ə l eː ɡ ə n ə
Fabrik	f a b r iː k
Reformbegeisterung	r eː f ɔ ʀ m b eː ɡ a ɪ s t ə r ʊ ŋ
allerlei	a l ɛ l a ɪ
Klippen	k l ɪ p ə n
hinwegsehen	h ɪ n v eː ɡ z eː ə n
Rundreise	r ʊ n d r a ɪ z ə
Westböhmen	v ɛ s t b øː m ə n
Verfassungskontrolle	f ɛ ʀ f a s ʊ ŋ s k ɔ n t ʀ ɔ l ə
Hilfsorgan	h ɪ l f s ɔ ʀ ɡ aː n
UdSSR	uː t ɛ s ɛ s ɛ ʀ
Avold	a v ɔ l t
Freyming	f r a ɪ m ɪ ŋ
Forbach	f ɔ ʀ b a x
nationalliberale	n a t s ɪ oː n a l iː b eː r aː l ə
patriotischer	p a t ʀ ɪ oː t ɪ ʃ ɛ
Bremeier	b r eː m a ɪ ɛ
Konkurrenzsender	k ɔ n k ʊ r ɛ n t s z ə n d ɛ
RTL	ɛ ʀ t eː ɛ l
Doetz	d œ t s
aggressiver	a ɡ r ɛ s iː v ɛ
frecher	f r ɛ ç ɛ
Izmir	ɪ t s m iː ʀ
Matthiesen	m a t t iː z ə n
Wahlkreisarbeit	v aː l k r a ɪ z a ʀ b a ɪ t
verwechselt	f ɛ ʀ v ɛ k s ə l t
Botschaftsflüchtling	b ɔ t ʃ a f t s f l ʏ ç t l ɪ ŋ
veruntreut	f ɛ ʀ ʊ n t ʀ ɔ ɪ t
Verteidigungsausgaben	f ɛ ʀ t a ɪ d ɪ ɡ ʊ ŋ s a ʊ s ɡ aː b ə n
Bahnhofsplatz	b aː n h ɔ f s p l a t s
Polizeifahrzeug	p oː l iː t s a ɪ f aː ʀ t s ɔ ɪ k
geworfen	ɡ ə v ɔ ʀ f ə n
CSU-Landesgruppenvorsitzende	s eː ɛ s uː l a n d ə s ɡ r ʊ p ə n f oː ʀ z ɪ t s ə n d ə
Colombo	k oː l ɔ m b oː
Claes	k l ɛː s
stoppen	ʃ t ɔ p ə n
Zivildienst	t s iː v ɪ l d iː n s t
eineinhalbfache	a ɪ n a ɪ n h a l p f a x ə
Militärdienstes	m iː l iː t ɛ ʀ d iː n s t ə s
fundamentalistischen	f ʊ n d a m ɛ n t a l ɪ s t ɪ ʃ ə n
Kreisen	k r a ɪ z ə n
näheres	n ɛː ə r ə s
Kreisreform	k r a ɪ s r eː f ɔ ʀ m
Ämterbildung	ɛ m t ɛ b ɪ l d ʊ ŋ
Verwaltungsstrukturen	f ɛ ʀ v a l t ʊ ŋ s ʃ t ʀ ʊ k t uː r ə n
kaufen	k a ʊ f ə n
Flugverbotszone	f l uː ɡ f ɛ b ɔ t s t s oː n ə
kurdische	k ʊ ɐ d ɪ ʃ ə
Kehrtwendung	k eː ʀ t v ə n d ʊ ŋ
geprobt	ɡ ə p r oː p t
Flachland	f l a x l a n t
Schneefall	ʃ n eː f a l
Gewaltakte	ɡ ə v a l t a k t ə
Vorzug	f oː ʀ t s uː k
Ehrlichkeit	eː ʀ l ɪ ç k a ɪ t
Verfassungen	f ɛ ʀ f a s ʊ ŋ ə n
Autoindustrie	a ʊ t oː ɪ n d ʊ s t ʀ iː
Benzinverbrauchs	b ɛ n t s ɪ n f ɛ b r a ʊ x s
Fliegerhorst	f l iː ɡ ɛ h oː ʀ s t
Incirlik	ɪ n k ɪ ʀ l iː k
Osttürkei	ɔ s t ʏ ʀ k a ɪ
Flügelpartnern	f l yː ɡ ə l p a ʀ t n ɛ n
pathetische	p a t eː t ɪ ʃ ə
wohltönende	v oː l t øː n ə n d ə
Sonnenaufang	z ɔ n ə n a ʊ f a ŋ
warm	v a ʀ m
Sitzungspause	z ɪ t s ʊ ŋ s p a ʊ z ə
willen	v ɪ l ə n
gefährdeten	ɡ ə f ɛː ʀ d ə t ə n
unspektakulär	ʊ n ʃ p ɛ k t a k uː l ɛː ʀ
Salvatore	z a l v a t oː r ə
Riina	r iː iː n aː
Durchsage	d ʊ ɐ ç z aː ɡ ə
Funkkontakt	f ʊ ŋ k ɔ n t a k t
Luftfahrtbehörden	l ʊ f t f aː ʀ t b eː œ ʀ d ə n
aufwendiger	a ʊ f v ɛ n d ɪ ɡ ɛ
geortet	ɡ ə ɔ ʀ t ə t
konkreten	k ɔ ŋ k r eː t ə n
Maßstäbe	m a s ʃ t ɛː b ə
Hauptgegner	h a ʊ p t ɡ eː ɡ n ɛ
annehmbare	a n eː m b aː r ə
Einflüssen	a ɪ n f l ʏ s ə n
Bahnreform	b aː n r eː f ɔ ʀ m
klärenden	k l ɛː r ə n d ə n
schweben	ʃ v eː b ə n
unangreifbar	ʊ n a n ɡ r a ɪ f b aː ʀ
Ostblocks	ɔ s t b l ɔ k s
Comecon	k oː m eː k oː n
beitrat	b a ɪ t ʀ aː t
kehrt	k eː ʀ t
Pragmatismus	p r a ɡ m a t ɪ s m ʊ s
Parlamentsbetrieb	p a ʀ l a m ɛ n t s b ɛ t ʀ iː p
Mafiose	m a f ɪ oː z ə
hinaustreibt	h ɪ n a ʊ s t ʀ a ɪ p t
aufsammeln	a ʊ f z a m ə l n
Puppen	p ʊ p ə n
Schulklassen	ʃ uː l k l a s ə n
vermehrter	f ɛ ʀ m eː ʀ t ɛ
Schweineeintrieb	ʃ v a ɪ n eː ɪ n t ʀ iː p
Maifröste	m a ɪ f r œ s t ə
Abwehrmaßnahmen	a p v eː ʀ m a s n aː m ə n
Club	k l uː p
Strecken	ʃ t ʀ ɛ k ə n
Abteilungen	a p t a ɪ l ʊ ŋ ə n
Sozialstation	z oː t s iː a l s t a t s ɪ oː n
lernte	l ɛ ʀ n t ə
Bundessatzung	b ʊ n d ə s z a t s ʊ ŋ
Maschinenlaufzeiten	m a ʃ iː n ɛ n l a ʊ f t s a ɪ t ə n
Kirchenbesuch	k ɪ ʀ ç ə n b ə z uː x
drang	d r a ŋ
Schußkanal	ʃ ʊ s k a n aː l
schräg	ʃ r ɛː k
Abnahme	a p n aː m ə
Fingerabdrücke	f ɪ ŋ eː r a b d r ʏ k ə
Grenzschutzstelle	ɡ r ɛ n t s ʃ ʊ t s ʃ t ɛ l ə
Wiederholungstäter	v iː d ɛ h oː l ʊ ŋ ʃ t ɛː t ɛ
erwischt	ɛ ʀ v ɪ ʃ t
Hals-Nasen-Ohren-Arzt	h aː l s n aː z ə n oː r ə n a ʀ t s t
Oelde	œ l d ə
Durchblutung	d ʊ ɐ ç b l uː t ʊ ŋ
Hirnkreislauf	h ɪ ʀ ŋ k r a ɪ s l a ʊ f
Versuchs	f ɛ ʀ z uː x s
unzureichende	ʊ n t s uː r a ɪ ç ə n d ə
Kontingente	k ɔ n t ɪ ŋ ɛ n t ə
fehlendes	f eː l ə n d ə s
scheel	ʃ eː l
Bundesfinanzministerium	b ʊ n d ə s f iː n a n t s m iː n ɪ s t eː r iː ʊ m
Schreckensbild	ʃ r ɛ k ə n s b ɪ l t
Übertreibung	yː b ɛ t ʀ a ɪ b ʊ ŋ
Wanderschaft	v a n d ɛ ʃ a f t
vordere	f ɔ ʀ d ɛ ə
Achse	a x z ə
Gleisen	ɡ l a ɪ z ə n
Amerikanern	a m eː r iː k a n ɛ n
Lieferstopp	l iː f ɛ s t ɔ p
motiviert	m oː t iː v iː ʀ t
Landeanflug	l a n d eː a n f l uː k
Triebwerken	t ʀ iː b v ɛ ʀ k ə n
ausgefallen	a ʊ s ɡ ə f a l ə n
aufbieten	a ʊ f b iː t ə n
Tötungsdelikten	t øː t ʊ ŋ s d ɛ l ɪ k t ə n
sexuelle	z ɛ k s uː ɛ l ə
Selbstbestimmung	z ɛ l p s t b ə ʃ t ɪ m ʊ ŋ
Handtaschenraub	h a n t t a ʃ ə n r a ʊ p
Kriminalitätsanstieg	k r iː m iː n a l iː t ɛ t z a n s t iː k
Busse	b ʊ s ə
gespült	ɡ ə ʃ p ʏ l t
menschliches	m ɛ n ʃ l ɪ ç ə s
pflzischen	p eː ɛ f ɛ l t s ɪ ʃ ə n
Flssigkeit	ɛ f ɛ l ɛ s z ɪ k k a ɪ t
bergossen	b ɛ ʀ ɡ ɔ s ə n
angezndet	a n ɡ ə t s n d eː t
homosexuelle	h oː m oː z ɛ k s uː ɛ l ə
Eingehung	a ɪ n ɡ ə h ʊ ŋ
Ehe	eː ə
streichen	ʃ t ʀ a ɪ ç ə n
Militärmanöver	m iː l iː t ɛ ʀ m a n øː v ɛ
Südkoreas	z ʏ t k oː r eː aː s
Nachbarabteil	n a x b a r a p t a ɪ l
Schlag-	ʃ l aː k
Klopfgeräusche	k l ɔ p f ɡ eː r ɔ ɪ ʃ ə
Linksdemokrat	l ɪ ŋ k s d eː m oː k r aː t
Castellani	k a s t ɛ l a n iː
Truppenabzug	t ʀ ʊ p ə n a p t s uː k
Nachtragshaushalt	n a x t ʀ a k s h a ʊ s h a l t
Tariflohn	t a r ɪ f l oː n
Effektivlohn	ɛ f ɛ k t ɪ v l oː n
niedriger	n iː d r ɪ ɡ ɛ
Anrechnung	a n r ɛ ç n ʊ ŋ
Einkünfte	a ɪ n k ʏ n f t ə
Fest	f ɛ s t
produziert	p r oː d uː t s iː ʀ t
zeugten	t s ɔ ɪ k t ə n
Bürgersinn	b ʏ ʀ ɡ ɛ z ɪ n
Mehaignerie	m eː a ɪ ɡ n eː r iː
Lynchjustiz	l ʏ n ç j ʊ s t iː t s
israelischer	ɪ s r aː ɛ l ɪ ʃ ɛ
abgebrannten	a p ɡ ə b r a n t ə n
Obdachlose	ɔ p d a x l oː z ə
Hilfsgütern	h ɪ l f s ɡ yː t ɛ n
verstand	f ɛ ʀ ʃ t a n t
geschäftsführenden	ɡ ə ʃ ɛ f t s f yː r ə n d ə n
gefährliches	ɡ ə f ɛː ʀ l ɪ ç ə s
Vulgarität	v ʊ l ɡ aː r iː t ɛː t
EG-Beamten	eː ɡ eː b ə a m t ə n
dominante	d oː m iː n a n t ə
Goehler	ɡ œ h l ɛ
mißverständlichen	m ɪ s f ɛ ʃ t ɛ n t l ɪ ç ə n
dachten	d a x t ə n
Strang	ʃ t ʀ a ŋ
Toni	t oː n iː
Schumacher	ʃ uː m a x ɛ
Tanzbein	t a n t s b a ɪ n
schwingen	ʃ v ɪ ŋ ə n
Sportler	ʃ p ɔ ʀ t l ɛ
National-Toni	n a t s ɪ oː n aː l t oː n iː
Verklammerung	f ɛ ʀ k l a m ə r ʊ ŋ
Standard-Vorstellung	ʃ t a n d a ʀ t f oː ʀ ʃ t ɛ l ʊ ŋ
mitunter	m ɪ t ʊ n t ɛ
Raps-	r aː p s
Getreidefeld	ɡ ə t ʀ a ɪ d eː f ɛ l t
Ernte	ɛ ʀ n t ə
Sicherheitsrisiko	z ɪ ç ɛ h a ɪ t s r iː z iː k oː
besserem	b ɛ s ə r ə m
Gegenmeinungen	ɡ eː ɡ ə n m a ɪ n ʊ ŋ ə n
vermeintlicher	f ɛ ʀ m a ɪ n t l ɪ ç ɛ
Eigeninteressen	a ɪ ɡ eː n ɪ n t eː r ɛ s ə n
derjenigen	d ɛ ʀ j eː n ɪ ɡ ə n
abgewertet	a p ɡ ə v ɛ ʀ t ə t
Typ	t yː p
geschmeidigen	ɡ ə ʃ m a ɪ d ɪ ɡ ə n
Anpassers	a n p a s ɛ s
rhetorischen	r eː t oː r ɪ ʃ ə n
Nebelwerfers	n eː b ə l v ɛ f ɛ s
Elternteile	ɛ l t ɛ ʀ n t a ɪ l ə
hinwegtäuschen	h ɪ n v eː ɡ t ɔ ɪ ʃ ə n
Kontrollraum	k ɔ n t ʀ ɔ l r a ʊ m
fensterlos	f ɛ n s t ɛ l oː s
gesteinigt	ɡ ə ʃ t a ɪ n ɪ ç t
Baggersee	b a ɡ ɛ z eː
geschändet	ɡ ə ʃ ɛ n d ə t
Abdel-Schafis	a p d ə l ʃ a f ɪ s
Wahlnacht	v aː l n a x t
fortschrittliche	f ɔ ʀ t ʃ r ɪ t l ɪ ç ə
Handelsnation	h a n d ə l s n a t s ɪ oː n
enteignete	ɛ n t a ɪ ɡ n ə t ə
Scholle	ʃ ɔ l ə
fies	f iː s
schlitzohrig	ʃ l ɪ t s oː r ɪ ç
kleinbürgerlich	k l a ɪ n b ʏ ʀ ɡ ɛ l ɪ ç
Drehbücher	d r eː b ʏ ç ɛ
Rollengestaltung	r ɔ l ə n ɡ ɛ s t a l t ʊ ŋ
vorsahen	f oː ʀ z aː ə n
Präventivkrieg	p r ɛː v ə n t ɪ v k r iː k
neunzig	n ɔ ɪ n t s ɪ ç
kostengünstigste	k ɔ s t ə n ɡ ʏ n s t ɪ ç s t ə
Kabinettschef	k a b iː n ɛ t ʃ eː f
Entwicklungshilfeministerium	ɛ n t v ɪ k l ʊ ŋ s h ɪ l f eː m iː n ɪ s t eː r iː ʊ m
Beobachtungsposten	b ə oː b a x t ʊ ŋ s p ɔ s t ə n
Muse	m ʊ s ə
Apo-Generation	aː p oː ɡ ɛ n eː r a t s ɪ oː n
atmet	a t m ə t
Nachkriegsgeneration	n a x k r iː k s ɡ ɛ n eː r a t s ɪ oː n
Studentenunruhen	ʃ t uː d ə n t ɛ n ʊ n r uː ə n
Vietnam-Krieg	v ɪ ɛ t n aː m k r iː k
mittrug	m ɪ t ʀ uː k
veralteter	f ɛ ʀ a l t ə t ɛ
Geräte	ɡ ə r ɛː t ə
Sicherheitsbestimmungen	z ɪ ç ɛ h a ɪ t s b ɛ s t ɪ m ʊ ŋ ə n
Bergwerken	b ɛ ʀ ɡ v ɛ ʀ k ə n
zurückgekehrte	t s uː r ʏ k ɡ ə k eː ʀ t ə
gewaltsam	ɡ ə v a l t z aː m
Alarmstufe	a l a ʀ m s t uː f ə
begrüßten	b ə ɡ r ʏ s t ə n
beuge	b ɔ ɪ ɡ ə
Tuberkulose	t uː b ɛ k uː l oː z ə
Industrieländern	ɪ n d ʊ s t ʀ iː l ɛ n d ɛ n
alarmierendem	a l a ʀ m iː r ə n d ə m
Kommilitonen	k ɔ m iː l iː t oː n ə n
hocken	h ɔ k ə n
Schreibblock	ʃ r a ɪ b l ɔ k
mühsam	m yː z aː m
kritzeln	k r ɪ t s ə l n
Bickenbach	b ɪ k ə n b a x
amtsmüde	a m t s m yː d ə
geschenkte	ɡ ə ʃ ɛ ŋ k t ə
Völkergemeinschaft	f œ l k ɛ ɡ eː m a ɪ n ʃ a f t
Verhütung	f ɛ ʀ h yː t ʊ ŋ
Serra	z ɛ r aː
zufallen	t s uː f a l ə n
Braunkohleausschuß	b r a ʊ n k oː l eː a ʊ s ç uː s
Tagebau	t a ɡ eː b a ʊ
Glaubensintensität	ɡ l a ʊ b ɛ n z ɪ n t ə n z iː t ɛː t
herrschen	h ɛ ʀ ʃ ə n
Begeisterung	b ə ɡ a ɪ s t ə r ʊ ŋ
präsent	p r ɛː z ɛ n t
Präfekt	p r ɛː f ɛ k t
Sicherheitsinspektion	z ɪ ç ɛ h a ɪ t s ɪ n s p ɛ k t s ɪ oː n
Projektträger	p r oː j ɛ k t ʀ ɛː ɡ ɛ
gemeinnützige	ɡ ə m a ɪ n ʏ t s ɪ ɡ ə
3,1	d r a ɪ a ɪ n s
alleinstehenden	a l a ɪ n ʃ t eː ə n d ə n
Müttern	m ʏ t ɛ n
Wahlkampfauftritte	v aː l k a m p f a ʊ f t ʀ ɪ t ə
Parteigliederungen	p a ʀ t a ɪ ɡ l iː d ə r ʊ ŋ ə n
begehren	b ə ɡ eː r ə n
Zustimmungsgesetzes	t s uː ʃ t ɪ m ʊ ŋ s ɡ ə z ɛ t s ə s
bezweifeln	b ə t s v a ɪ f ə l n
Verfassungsmäßigkeit	f ɛ ʀ f a s ʊ ŋ s m ɛː s ɪ ç k a ɪ t
Europa-Artikels	ɔ ɪ oː p aː a ʀ t iː k ə l s
lokale	l oː k aː l ə
Rundfunksender	r ʊ n t f ʊ ŋ k z ə n d ɛ
RCN	ɛ ʀ s eː ɛ n
Landarbeiter	l a n d a ʀ b a ɪ t ɛ
Militärschlag	m iː l iː t ɛ ʀ ʃ l aː k
Verkehrsobjekte	f ɛ ʀ k eː ʀ z ɔ b j ɛ k t ə
Parteitags	p a ʀ t a ɪ t aː k s
entspannen	ɛ n t ʃ p a n ə n
merkwürdiger	m ɛ ʀ k v ʏ ʀ d ɪ ɡ ɛ
Laufbahn	l a ʊ f b aː n
Vergeblichkeitsverheißungen	f ɛ ʀ ɡ ə b l ɪ ç k a ɪ t s f ɛ h a ɪ s ʊ ŋ ə n
Verdachtschöpferei	f ɛ ʀ d a x t ʃ œ p f eː r a ɪ
erhebende	ɛ ʀ h eː b ə n d ə
humaner	h uː m aː n ɛ
Bürgertugend	b ʏ ʀ ɡ ɛ t uː ɡ ə n t
angegangen	a n ɡ ə ɡ a ŋ ə n
318	d r a ɪ h ʊ n d ɛ t a x t s eː n
Bamberger	b a m b ɛ ɡ ɛ
Forschern	f ɔ ʀ ʃ ɛ n
Geschädigte	ɡ ə ʃ ɛː d ɪ ç t ə
israelisch-jordanischen	ɪ s r aː ɛ l ɪ ʃ j ɔ ʀ d a n ɪ ʃ ə n
arabisch-westlichen	a r a b ɪ ʃ v ɛ s t l ɪ ç ə n
Jordaniern	j ɔ ʀ d a n iː ʀ n
eingebracht	a ɪ n ɡ ə b r a x t
Steilmann	ʃ t a ɪ l m a n
Modebranche	m oː d ɛ b r a n ç ə
begreift	b ə ɡ r a ɪ f t
Bessermachen	b ɛ s ɛ m a x ə n
flexibler	f l ɛ k s iː b l ɛ
einfallsreicher	a ɪ n f a l s r a ɪ ç ɛ
Bürgerkriegsgruppen	b ʏ ʀ ɡ ɛ k r iː k s ɡ r ʊ p ə n
Spionage	ʃ p ɪ oː n aː ʒ ə
gewaltige	ɡ ə v a l t ɪ ɡ ə
Geburtenrückgang	ɡ ə b ʊ ɐ t ə n r ʏ k ɡ a ŋ
stolz	ʃ t ɔ l t s
Generationenvertrag	ɡ ɛ n eː r a t s ɪ oː n ə n f ɛ t ʀ aː k
schnellstens	ʃ n ɛ l s t ə n s
langwierigen	l a ŋ v iː r ɪ ɡ ə n
SPD-Asyldebatten	ɛ s p eː d eː a z ʏ l d eː b a t ə n
zurückgehalten	t s uː r ʏ k ɡ ə h a l t ə n
Geschützfeuer	ɡ ə ʃ ʏ t s f ɔ ɪ ɛ
verhallt	f ɛ ʀ h a l t
Nato-Intervention	n aː t oː ɪ n t ɛ v ɛ n t s ɪ oː n
Asis	a z ɪ s
Dweik	d eː v a ɪ k
Abgeschobenen	a p ɡ ə ʃ oː b ə n ə n
Ameisenvolk	a m a ɪ z ɛ n f ɔ l k
farbigem	f a ʀ b ɪ ɡ ə m
Plastikschachteln	p l a s t ɪ k ʃ a x t ə l n
Schläuchen	ʃ l ɔ ɪ ç ə n
krabbeln	k r a b ə l n
Sieb	z iː p
landwirtschaftlichen	l a n t v ɪ ʀ t ʃ a f t l ɪ ç ə n
Produktionsflächen	p r oː d ʊ k t s ɪ oː n s f l ɛ ç ə n
verarbeitet	f ɛ ʀ a ʀ b a ɪ t ə t
verwertet	f ɛ ʀ v ɛ ʀ t ə t
Wellblechzaunes	v ɛ l b l ɛ ç t s a ʊ n ə s
Grenzzaun	ɡ r ɛ n t s a ʊ n
ärmlich	ɛ ʀ m l ɪ ç
gekleidete	ɡ ə k l a ɪ d ə t ə
mexikanischen	m ɛ k s iː k a n ɪ ʃ ə n
Unsicherheitsgefühl	ʊ n z ɪ ç ɛ h a ɪ t s ɡ eː f yː l
Holzwolle	h ɔ l t s v ɔ l ə
wegpustet	v eː k p ʊ s t ə t
Vorschein	f oː ʀ ʃ a ɪ n
Mächten	m ɛ ç t ə n
Fahndungserfolge	f aː n d ʊ ŋ s ɛ f ɔ l ɡ ə
gewirkt	ɡ ə v ɪ ʀ k t
DSU-Bundesvorsitzende	d eː ɛ s uː b ʊ n d ə s f oː ʀ z ɪ t s ə n d ə
Roberto	r oː b ɛ t oː
Rink	r ɪ ŋ k
Industriestandortes	ɪ n d ʊ s t ʀ iː s t a n d ɔ ʀ t ə s
widmen	v ɪ d m ə n
betreibt	b ə t ʀ a ɪ p t
Zeltwirtes	t s ɛ l t v ɪ ʀ t ə s
Auf-	a ʊ f
Zeltes	t s ɛ l t ə s
Lebensunterhalt	l eː b ə n z ʊ n t ɛ h a l t
füttert	f ʏ t ɛ t
Storch	ʃ t ɔ ʀ ç
Weihnachtsbräuche	v a ɪ h n a x t s b r ɔ ɪ ç ə
estnische	ɛ s t n ɪ ʃ ə
Meri	m eː r iː
Staatsbürgerschaftsgesetz	ʃ t aː t s b ʏ ʀ ɡ ɛ ʃ a f t s ɡ eː z ɛ t s
Holzkohlengrill	h ɔ l t s k oː l ɛ n ɡ r ɪ l
geheizt	ɡ ə h a ɪ t s t
fürs	f yː ʀ s
Landleben	l a n t l eː b ə n
Gutsherrenart	ɡ ʊ t s h ɛ r ɛ n a ʀ t
schwärmen	ʃ v ɛ ʀ m ə n
höchstwahrscheinlich	h œ k s t v aː ʀ ʃ a ɪ n l ɪ ç
plötzlichen	p l œ t s l ɪ ç ə n
Kindstod	k ɪ n t s t oː t
Verwirrung	f ɛ ʀ v ɪ r ʊ ŋ
Brunner	b r ʊ n ɛ
endlos	ɛ n t l oː s
hindere	h ɪ n d ə r ə
Ost-West-Konfliktes	ɔ s t v ɛ s t k ɔ n f l ɪ k t ə s
Nord-Süd-Konflikt	n ɔ ʀ t z yː t k ɔ n f l ɪ k t
eintritt	a ɪ n t ʀ ɪ t
Eckgebäude	ɛ k ɡ eː b ɔ ɪ d ə
Fehden	f eː d ə n
mischten	m ɪ ʃ t ə n
Direktorin	d iː r ɛ k t oː r ɪ n
