Word	IPA transcription
transnational	t ʁ ɑ̃ s n a s j ɔ n a l
légitimement	l e ʒ i t i m m ɑ̃
s'interroger	s ɛ̃ t ɛ ʁ ɔ ʒ e
Réaliser	ʁ e a l i z e
retires	ʁ ə t i ʁ
couvercle	k u v ɛ ʁ k l
rondelle	ʁ ɔ̃ d ɛ l
poivre	p w a v ʁ
l'obligation	l ɔ b l i ɡ a s j ɔ̃
d'informer	d ɛ̃ f ɔ ʁ m e
l'échelon	l e ʃ l ɔ̃
incident	ɛ̃ s i d ɑ̃
implantations	ɛ̃ p l ɑ̃ t a s j ɔ̃
produisirent	p ʁ ɔ d y i z i ʁ
fournirent	f u ʁ n i ʁ
ferments	f ɛ ʁ m ɑ̃
pétrit	p e t ʁ i
pâte	p a̟ː t
levain	l ə v ɛ̃
syntaxique	s ɛ̃ t a k s i k
sécheresse	s e ʃ ʁ ɛ s
infection	ɛ̃ f ɛ k s j ɔ̃
d'ouvrages	d u v ʁ a ʒ
vulgarisation	v y l ɡ a ʁ i z a s j ɔ̃
prête	p ʁ ɛ t
dormi	d ɔ ʁ m i
d'indexation	d ɛ̃ d ɛ k s a s j ɔ̃
d'agencement	d a ʒ ɑ̃ s m ɑ̃
vicieux	v i s j ø
valident	v a l i d
convainc	k ɔ̃ v ɛ̃ k
sous-tendues	s u t ɑ̃ d y
s'évide	s e v i d
virtualité	v i ʁ t y a l i t e
étouffante	e t u f ɑ̃ t
gâcher	ɡ a ʃ e
compromettre	k ɔ̃ p ʁ ɔ m ɛ t ʁ
supportable	s y p ɔ ʁ t a b l
revoyez	ʁ ə v w a j e
collectivisation	k ɔ l ɛ k t i v i z a s j ɔ̃
remparts	ʁ ɑ̃ p a ʁ
expresse	ɛ k s p ʁ ɛ s
débitrice	d e b i t ʁ i s
extraordinairement	ɛ k s t ʁ a ɔ ʁ d i n ɛ ʁ m ɑ̃
s'emparer	s ɑ̃ p a ʁ e
L'émergence	l e m ɛ ʁ ʒ ɑ̃ s
l'internet	l ɛ̃ t ɛ ʁ n ɛ t
conflictuelles	k ɔ̃ f l i k t y ɛ l
stimulera	s t i m y l ʁ a
l'enceinte	l ɑ̃ s ɛ̃ t
dépens	d e p ɑ̃
d'opérations	d ɔ p e ʁ a s j ɔ̃
opératoire	ɔ p e ʁ a t w a ʁ
socialité	s ɔ s j a l i t e
aperçus	a p ɛ ʁ s y
cinéastes	s i n e a s t
renaître	ʁ ə n ɛ t ʁ
L'utilisation	l y t i l i z a s j ɔ̃
mines	m i n
compromettent	k ɔ̃ p ʁ ɔ m ɛ t
l'après-guerre	l a p ʁ ɛ ɡ ɛ ʁ
l'instabilité	l ɛ̃ s t a b i l i t e
heureuse	ø ʁ ø z
explorations	ɛ k s p l ɔ ʁ a s j ɔ̃
bouleversé	b u l v ɛ ʁ s e
récréation	ʁ e k ʁ e a s j ɔ̃
stéthoscope	s t ɛː j t ɔ s k ə u p
d'ombre	d ɔ̃ b ʁ
mythologie	m i t ɔ l ɔ ʒ i
équilibrer	e k i l i b ʁ e
ethnographique	ɛ t n ɔ ɡ ʁ a f iː k
datant	d a t ɑ̃
satisfaisait	s a t i s f ə z ɛ
voyait	v w a j ɛ
taureaux	t o ʁ o
sevrés	s ə v ʁ e
conjointes	k ɔ̃ ʒ w ɛ̃ t
collaboratrices	k ɔ l a b ɔ ʁ a t ʁ i s
salariées	s a l a ʁ j e
agricultrices	a ɡ ʁ i k y l t ʁ i s
complétant	k ɔ̃ p l e t ɑ̃
sponsors	s p ɔ̃ s ɔ ʁ
mobilisent	m ɔ b i l i z
dégradé	d e ɡ ʁ a d e
renvois	ʁ ɑ̃ v w a
indicatifs	ɛ̃ d i k a t i f
signifient	s i ɲ i f i
débattus	d e b a t y
Transaminases	t ʁ ɑ̃ z a m i n a z
perturbées	p ɛ ʁ t y ʁ b e
Gant	ɡ ɑ̃
érigées	e ʁ i ʒ e
leurre	l œ ʁ
organisationnel	ɔ ʁ ɡ a n i z a s j ɔ n ɛ l
défendue	d e f ɑ̃ d y
confortable	k ɔ̃ f ɔ ʁ t a b l
désapprouvons	d e z a p ʁ u v ɔ̃
doctrines	d ɔ k t ʁ i n
évolués	e v ɔ l y e
narratif	n a ʁ a t i f
l'enjeu	l ɑ̃ ʒ ø
l'actualité	l a k t y a l i t e
l'appréhender	l a p ʁ e ɑ̃ d e
jungle	ʒ œ̃ ɡ l
aboutissements	a b u t i s m ɑ̃
toitures	t w a t y ʁ
risquait	ʁ i s k ɛ
enfoncer	ɑ̃ f ɔ̃ s e
percer	p ɛ ʁ s e
tunnels	t y n ɛ l
obstruées	ɔ b s t ʁ y e
incertains	ɛ̃ s ɛ ʁ t ɛ̃
reconstituant	ʁ ə k ɔ̃ s t i t y ɑ̃
provençal	p ʁ ɔ v ɑ̃ s a l
L'auteur	l o t œ ʁ
cuvette	k y v ɛ t
rectangulaire	ʁ ɛ k t ɑ̃ ɡ y l ɛ ʁ
plat	p l a
creusé	k ʁ ø z e
bouscule	b u s k y l
d'interdits	d ɛ̃ t ɛ ʁ d i
irrépressibles	i ʁ e p ʁ ɛ s i b l
chanvre	ʃ ɑ̃ v ʁ
filin	f i l ɛ̃
goudronné	ɡ u d ʁ ɔ n e
drisse	d ʁ i s
nylon	n i l ɔ̃
lacet	l a s ɛ
crin	k ʁ ɛ̃
constitutif	k ɔ̃ s t i t y t i f
dépouillent	d e p u j
signalent	s i n j a l
renouvelées	ʁ ə n u v l e
teintures	t ɛ̃ t y ʁ
chiffrage	ʃ i f ʁ a ʒ
maîtrisent	m ɛ t ʁ i z
Utilisation	y t i l i z a s j ɔ̃
booléennes	b ɔ ɔ l e ɛ n
désactivent	d e z a k t i v
Excite	ɛ k s i t
Pose	p o z
escalopes	ɛ s k a l ɔ p
retourne	ʁ ə t u ʁ n
L'enrichissement	l ɑ̃ ʁ i ʃ i s m ɑ̃
néologie	n e ɔ l ɔ ʒ i
saladier	s a l a d j e
travaillez	t ʁ a v a j e
restants	ʁ ɛ s t ɑ̃
incorporez	ɛ̃ k ɔ ʁ p ɔ ʁ e
ajoutez	a ʒ u t e
fraîche	f ʁ ɛ ʃ
dirigeant	d i ʁ i ʒ ɑ̃
reproductible	ʁ ə p ʁ ɔ d y k t i b l
efflorescence	e f l ɔ ʁ ɛ s ɑ̃ s
régionalistes	ʁ e ʒ j ɔ n a l i s t
inévitables	i n e v i t a b l
incohérentes	ɛ̃ k ɔ e ʁ ɑ̃ t
chercheuse	ʃ ɛ ʁ ʃ ø z
photocopie	f o t o k ɔ p i
coloniales	k ɔ l ɔ n j a l
reproduites	ʁ ə p ʁ ɔ d y i t
érosifs	e ʁ o z i f
replaçant	ʁ ə p l a s ɑ̃
tolérons	t ɔ l e ʁ ɔ̃
infirmiers	ɛ̃ f i ʁ m j e
anesthésistes	a n ɛ s t e z i s t
contrôlés	k ɔ̃ t ʁ o l e
ratures	ʁ a t y ʁ
coté	k ɔ t e
paraphé	p a ʁ a f e
Seine	s ɛ n
intuitivement	ɛ̃ t y i t i v m ɑ̃
alignements	a l i n j ə m ɑ̃
capturer	k a p t y ʁ e
flottes	f l ɔ t
réutiliser	ʁ e y t i l i z e
capturés	k a p t y ʁ e
discordance	d i s k ɔ ʁ d ɑ̃ s
invoqué	ɛ̃ v ɔ k e
d'indifférence	d ɛ̃ d i f e ʁ ɑ̃ s
l'investisseur	l ɛ̃ v ɛ s t i s œ ʁ
simulé	s i m y l e
combiner	k ɔ̃ b i n e
Prévention	p ʁ e v ɑ̃ s j ɔ̃
rechutes	ʁ ə ʃ y t
corticothérapie	k ɔ ʁ t i k ɔ t e ʁ a p i
préopératoire	p ʁ e ɔ p e ʁ a t w a ʁ
poursuivie	p u ʁ s y i v i
postopératoire	p ɔ s t ɔ p e ʁ a t w a ʁ
diminuée	d i m i n y e
paliers	p a l j e
Force	f ɔ ʁ s
céder	s e d e
conjugués	k ɔ̃ ʒ y ɡ e
britanniques	b ʁ i t a n i k
subjectifs	s y b ʒ ɛ k t i f
financements	f i n ɑ̃ s m ɑ̃
déplorent	d e p l ɔ ʁ
stagnation	s t a n j a s j ɔ̃
régression	ʁ e ɡ ʁ ɛ s j ɔ̃
stimulante	s t i m y l ɑ̃ t
enrichissante	ɑ̃ ʁ i ʃ i s ɑ̃ t
médicamenteux	m e d i k a m ɑ̃ t ø
modelage	m ɔ d l a ʒ
moulage	m u l a ʒ
lithographie	l i t ɔ ɡ ʁ a f i
sérigraphie	s e ʁ i ɡ ʁ a f i
fresque	f ʁ ɛ s k
vitrail	v i t ʁ a j
séduire	s e d y i ʁ
référencé	ʁ e f e ʁ ɑ̃ s e
résoudront	ʁ e z u d ʁ ɔ̃
pirouette	p i ʁ u ɛ t
assortie	a s ɔ ʁ t i
maladresse	m a l a d ʁ ɛ s
gigue	ʒ i ɡ
vasculaire	v a s k y l ɛ ʁ
ancienneté	ɑ̃ s j ɛ n t e
consommations	k ɔ̃ s ɔ m a s j ɔ̃
implicites	ɛ̃ p l i s i t
instinct	ɛ̃ s t ɛ̃
piquage	p i k a ʒ
dénombrements	d e n ɔ̃ b ʁ ə m ɑ̃
empêchant	ɑ̃ p ɛ ʃ ɑ̃
négligés	n e ɡ l i ʒ e
dévotion	d e v ɔ s j ɔ̃
troncs	t ʁ ɔ̃
bassinets	b a s i n ɛ
retentissantes	ʁ ə t ɑ̃ t i s ɑ̃ t
offrandes	ɔ f ʁ ɑ̃ d
privilégiaient	p ʁ i v i l e ʒ j ɛ
perdues	p ɛ ʁ d y
directif	d i ʁ ɛ k t i f
paternaliste	p a t ɛ ʁ n a l i s t
souplesses	s u p l ɛ s
préférables	p ʁ e f e ʁ a b l
spécimens	s p e s i m ɛ n
terrifiants	t ɛ ʁ i f j ɑ̃
arènes	a ʁ ɛ n
efforçons	e f ɔ ʁ s ɔ̃
fractions	f ʁ a k s j ɔ̃
hiérarchisés	j e ʁ a ʁ ʃ i z e
Améliorez	a m e l j ɔ ʁ e
conifères	k ɔ n i f ɛ ʁ
rosiers	ʁ o z j e
grimpantes	ɡ ʁ ɛ̃ p ɑ̃ t
fruitiers	f ʁ y i t j e
reptile	ʁ ɛ p t i l
délaisse	d e l ɛ s
neveu	n ə v ø
filer	f i l e
vieil	v j ɛ j
oncle	ɔ̃ k l
rejoignant	ʁ ə ʒ w a n j ɑ̃
corniaud	k ɔ ʁ n j o
clébard	k l e b a ʁ
frotter	f ʁ ɔ t e
étique	e t i k
jambe	ʒ ɑ̃ b
expédiait	ɛ k s p e d j ɛ
consacrées	k ɔ̃ s a k ʁ e
négligée	n e ɡ l i ʒ e
urne	y ʁ n
dépouillés	d e p u j e
violent	v j ɔ l ɑ̃
incroyablement	ɛ̃ k ʁ w a j a b l ə m ɑ̃
indemne	ɛ̃ d ɛ m n
aspirés	a s p i ʁ e
effectuaient	e f ɛ k t y ɛ
actuariel	a k t y a ʁ j ɛ l
désespèrent	d e z ɛ s p ɛ ʁ
effectif	e f ɛ k t i f
hachette	a ʃ ɛ t
bourrage	b u ʁ a ʒ
superflu	s y p ɛ ʁ f l y
l'homogénéisation	l ɔ m ɔ ʒ e n e i z a s j ɔ̃
d'émission	d e m i s j ɔ̃
métrologie	m e t ʁ ɔ l ɔ ʒ i
conventionné	k ɔ̃ v ɑ̃ s j ɔ n e
Mue	m y
libérer	l i b e ʁ e
stérilisait	s t e ʁ i l i z ɛ
raccourcissement	ʁ a k u ʁ s i s m ɑ̃
tabagique	t a b a ʒ i k
inconnue	ɛ̃ k ɔ n y
censées	s ɑ̃ s e
hasardeuse	a z a ʁ d ø z
s'ouvrir	s u v ʁ i ʁ
L'amplification	l ɑ̃ p l i f i k a s j ɔ̃
nulle	n y l
séparations	s e p a ʁ a s j ɔ̃
extraction	ɛ k s t ʁ a k s j ɔ̃
cristallisation	k ʁ i s t a l i z a s j ɔ̃
restée	ʁ ɛ s t e
camp	k ɑ̃
descendance	d ɛ s ɑ̃ d ɑ̃ s
modal	m ɔ d a l
absentes	a b s ɑ̃ t
encodage	ɑ̃ k ɔ d a ʒ
tridimensionnelle	t ʁ i d i m ɑ̃ s j ɔ n ɛ l
Moyennant	m w a j ɛ n ɑ̃
brushing	b ʁ ɑ ʃ i ŋ
colorations	k ɔ l ɔ ʁ a s j ɔ̃
mèches	m ɛ ʃ
balayages	b a l ɛ j a ʒ
manucure	m a n y k y ʁ
épilation	e p i l a s j ɔ̃
releva	ʁ ə l v a
mordre	m ɔ ʁ d ʁ
mourante	m u ʁ ɑ̃ t
tomba	t ɔ̃ b a
mitraille	m i t ʁ a j
cassa	k a s a
sortent	s ɔ ʁ t
misé	m i z e
élaborations	e l a b ɔ ʁ a s j ɔ̃
d'échantillon	d e ʃ ɑ̃ t i j ɔ̃
incontestable	ɛ̃ k ɔ̃ t ɛ s t a b l
décisionnels	d e s i z j ɔ n ɛ l
olympiques	ɔ l ɛ̃ p i k
Posées	p o z e
baccalauréat	b a k a l o ʁ e a
restées	ʁ ɛ s t e
marécageuses	m a ʁ e k a ʒ ø z
mangroves	m ɑ̃ ɡ ʁ ɔ v
parfaire	p a ʁ f ɛ ʁ
Effectivement	e f ɛ k t i v m ɑ̃
équivoques	e k i v ɔ k
restaure	ʁ ɛ s t ɔ ʁ
ventilation	v ɑ̃ t i l a s j ɔ̃
éveils	e v ɛ j
cibler	s i b l e
d'invocation	d ɛ̃ v ɔ k a s j ɔ̃
asynchrone	a z ɛ̃ k ʁ ɔ n
émetteur	e m ɛ t œ ʁ
notifié	n ɔ t i f j e
mails	m ɛː j l z
poèmes	p ɔ ɛ m
dissimuler	d i s i m y l e
congélateurs	k ɔ̃ ʒ e l a t œ ʁ
périmées	p e ʁ i m e
cosmos	k ɔ s m o
scarlatine	s k a ʁ l a t i n
rougeole	ʁ u ʒ ɔ l
ironique	i ʁ ɔ n i k
transformerait	t ʁ ɑ̃ s f ɔ ʁ m ə ʁ ɛ
querelles	k ʁ ɛ l
dogmes	d ɔ ɡ m
finalités	f i n a l i t e
Absents	a b s ɑ̃
fermés	f ɛ ʁ m e
insensibles	ɛ̃ s ɑ̃ s i b l
autiste	o t i s t
books	b u k s
inéquitables	i n e k i t a b l
injustes	ɛ̃ ʒ y s t
pressenti	p ʁ ɛ s ɑ̃ t i
accentuer	a k s ɑ̃ t y e
socio-culturel	s ɔ s j o k y l t y ʁ ɛ l
radiophoniques	ʁ a d j o f ɔ n i k
carcéral	k a ʁ s e ʁ a l
accueillera	a k œ j ʁ a
mûrie	m y ʁ i
rassemblement	ʁ a s ɑ̃ b l ə m ɑ̃
Question	k ɛ s t j ɔ̃
monômes	m ɔ n o m
incessants	ɛ̃ s ɛ s ɑ̃
relevés	ʁ ə l v e
hémisphères	e m i s f ɛ ʁ
posé	p o z e
d'ordonner	d ɔ ʁ d ɔ n e
claude	k l o d
capitole	k a p i t ɔ l
occitane	ɔ k s i t a n
boules	b u l
zodiaque	z ɔ d j a k
originelles	ɔ ʁ i ʒ i n ɛ l
d'occurrence	d ɔ k y ʁ ɑ̃ s
différends	d i f e ʁ ɑ̃
fragiliser	f ʁ a ʒ i l i z e
s'inscrire	s ɛ̃ s k ʁ i ʁ
d'interdire	d ɛ̃ t ɛ ʁ d i ʁ
gagé	ɡ a ʒ e
imputation	ɛ̃ p y t a s j ɔ̃
consommées	k ɔ̃ s ɔ m e
procurent	p ʁ ɔ k y ʁ
postale	p ɔ s t a l
télécopie	t e l e k ɔ p i
Bureau	b y ʁ o
viens	v j ɛ̃
fluor	f l y ɔ ʁ
vitamine	v i t a m i n
caries	k a ʁ i
fichée	f i ʃ e
vivacité	v i v a s i t e
harmonieux	a ʁ m ɔ n j ø
sentinelles	s ɑ̃ t i n ɛ l
muqueuses	m y k ø z
ganglions	ɡ ɑ̃ ɡ l i ɔ̃
dendritiques	d ɑ̃ d ʁ i t i k
macrophages	m a k ʁ ɔ f a ʒ
captent	k a p t
intrus	ɛ̃ t ʁ y
ingèrent	ɛ̃ ʒ ɛ ʁ
rétroaction	ʁ e t ʁ ɔ a k s j ɔ̃
menuiserie	m ə n y i z ʁ i
Vins	v ɛ̃
chaleureux	ʃ a l ø ʁ ø
s'essouffle	s e s u f l
s'estompent	s ɛ s t ɔ̃ p
initiée	i n i s j e
surréalistes	s y ʁ ʁ e a l i s t
stimulation	s t i m y l a s j ɔ̃
voudrez	v u d ʁ e
pardonner	p a ʁ d ɔ n e
lenteurs	l ɑ̃ t œ ʁ
manquerons	m ɑ̃ k ʁ ɔ̃
insignifiants	ɛ̃ s i ɲ i f j ɑ̃
perversions	p ɛ ʁ v ɛ ʁ s j ɔ̃
Projet	p ʁ ɔ ʒ ɛ
Utilisez	y t i l i z e
vitre	v i t ʁ
brisée	b ʁ i z e
confuses	k ɔ̃ f y z
mâle	m a̟ː l
appeler	a p l e
L'intelligence	l ɛ̃ t ɛ l i ʒ ɑ̃ s
apparaîtra	a p a ʁ ɛ t ʁ a
parution	p a ʁ y s j ɔ̃
géochimie	ʒ e ɔ ʃ i m i
siens	s j ɛ̃
Déjà	d e ʒ a
entoure	ɑ̃ t u ʁ
faufiler	f o f i l e
favorisera	f a v ɔ ʁ i z ʁ a
d'appeler	d a p l e
l'angle	l ɑ̃ ɡ l
licenciements	l i s ɑ̃ s i m ɑ̃
dopent	d ɔ p
chuter	ʃ y t e
sombre	s ɔ̃ b ʁ
non-agression	n ɔ̃ a ɡ ʁ ɛ s j ɔ̃
liguer	l i ɡ e
bagarres	b a ɡ a ʁ
excitantes	ɛ k s i t ɑ̃ t
répercutée	ʁ e p ɛ ʁ k y t e
criminalisée	k ʁ i m i n a l i z e
agraire	a ɡ ʁ ɛ ʁ
marre	m a ʁ
brouette	b ʁ u ɛ t
hache	a ʃ
implorants	ɛ̃ p l ɔ ʁ ɑ̃
emprisonnent	ɑ̃ p ʁ i z ɔ n
madone	m a d ɔ n
décadence	d e k a d ɑ̃ s
joliesse	ʒ ɔ l j ɛ s
gai	ɡ e
soubrette	s u b ʁ ɛ t
l'échantillon	l e ʃ ɑ̃ t i j ɔ̃
réglait	ʁ e ɡ l ɛ
gouverneurs	ɡ u v ɛ ʁ n œ ʁ
ecclésiastique	e k l e z j a s t i k
catholicisme	k a t ɔ l i s i s m
médiatisé	m e d j a t i z e
essaient	e s ɛ
tracées	t ʁ a s e
pluriannuel	p l y ʁ j a n y ɛ l
values	v a l y
empruntée	ɑ̃ p ʁ œ̃ t e
offrons	ɔ f ʁ ɔ̃
rétrospective	ʁ e t ʁ ɔ s p ɛ k t i v
touarègue	t u a ʁ ɛ ɡ
l'enchère	l ɑ̃ ʃ ɛ ʁ
valuations	v a l y a s j ɔ̃
indépendantes	ɛ̃ d e p ɑ̃ d ɑ̃ t
contre-plaqués	k ɔ̃ t ʁ p l a k e
mécanisée	m e k a n i z e
sud-est	s y d ɛ s t
travailliste	t ʁ a v a j i s t
dextérité	d ɛ k s t e ʁ i t e
suggestion	s y ɡ ʒ ɛ s t j ɔ̃
rejetée	ʁ ə ʒ t e
italien	i t a l j ɛ̃
subies	s y b i
approuvé	a p ʁ u v e
Tantôt	t ɑ̃ t o
hasards	a z a ʁ
calomnie	k a l ɔ m n i
vengeance	v ɑ̃ ʒ ɑ̃ s
excessifs	ɛ k s ɛ s i f
déplacé	d e p l a s e
punition	p y n i s j ɔ̃
d'habitat	d a b i t a
instruit	ɛ̃ s t ʁ y i
approché	a p ʁ ɔ ʃ e
villas	v i l a
luxueuses	l y k s y ø z
Loin	l w ɛ̃
bornée	b ɔ ʁ n e
labours	l a b u ʁ
levées	l ə v e
s'avèrent	s a v ɛ ʁ
épaisseurs	e p ɛ s œ ʁ
Calculons	k a l k y l ɔ̃
cinétiques	s i n e t i k
interprètent	ɛ̃ t ɛ ʁ p ʁ ɛ t
passation	p a s a s j ɔ̃
d'argent	d a ʁ ʒ ɑ̃
clairons	k l ɛ ʁ ɔ̃
hourras	u ʁ a
serviles	s ɛ ʁ v i l
lauriers	l o ʁ j e
compiler	k ɔ̃ p i l e
déboguer	d e b ɔ ɡ e
l'éditeur	l e d i t œ ʁ
ajoutent	a ʒ u t
cueillette	k œ j ɛ t
framboises	f ʁ ɑ̃ b w a z
fraises	f ʁ ɛ z
Prenez	p ʁ ə n e
contienne	k ɔ̃ t j ɛ n
articuler	a ʁ t i k y l e
entendent	ɑ̃ t ɑ̃ d
d'odeurs	d ɔ d œ ʁ
toxicomanies	t ɔ k s i k ɔ m a n i
devions	d ə v j ɔ̃
bordelaises	b ɔ ʁ d ə l ɛ z
recourt	ʁ ə k u ʁ
stéréotypes	s t e ʁ e ɔ t i p
inactuels	i n a k t y ɛ l
jouissance	ʒ u i s ɑ̃ s
biopsie	b j ɔ p s i
prénatal	p ʁ e n a t a l
teinté	t ɛ̃ t e
épilepsies	e p i l ɛ p s i
impressionnantes	ɛ̃ p ʁ ɛ s j ɔ n ɑ̃ t
déroutantes	d e ʁ u t ɑ̃ t
entourées	ɑ̃ t u ʁ e
tabous	t a b u
fantasmes	f ɑ̃ t a s m
erronés	ɛ ʁ ɔ n e
devançait	d ə v ɑ̃ s ɛ
satisfaisants	s a t i s f ə z ɑ̃
notaire	n ɔ t ɛ ʁ
l'ordonnancement	l ɔ ʁ d ɔ n ɑ̃ s m ɑ̃
polymorphismes	p o l i m ɔ ʁ f i s m
phénotypique	f e n ɔ t i p i k
locus	l ɔ k y s
fendu	f ɑ̃ d y
d'épaisseur	d e p ɛ s œ ʁ
galvanisés	ɡ a l v a n i z e
élévation	e l e v a s j ɔ̃
ministériel	m i n i s t e ʁ j ɛ l
l'exception	l ɛ k s ɛ p s j ɔ̃
D'ores	d ɔ ʁ
états-majors	e t a m a ʒ ɔ ʁ
observable	ɔ b s ɛ ʁ v a b l
patron	p a t ʁ ɔ̃
fiat	f j a
concordent	k ɔ̃ k ɔ ʁ d
constats	k ɔ̃ s t a
Logiciels	l ɔ ʒ i s j ɛ l
lexicométrie	l ɛ k s i k ɔ m e t ʁ i
occurrences	ɔ k y ʁ ɑ̃ s
investigations	ɛ̃ v ɛ s t i ɡ a s j ɔ̃
évacuer	e v a k y e
déclarant	d e k l a ʁ ɑ̃
infectée	ɛ̃ f ɛ k t e
migrera	m i ɡ ʁ ə ʁ a
dorénavant	d ɔ ʁ e n a v ɑ̃
proposerai	p ʁ ɔ p o z ʁ e
Lassés	l a s e
verser	v ɛ ʁ s e
confisquées	k ɔ̃ f i s k e
entraver	ɑ̃ t ʁ a v e
équipées	e k i p e
pratiquer	p ʁ a t i k e
photogravure	f o t o ɡ ʁ a v y ʁ
infographie	ɛ̃ f ɔ ɡ ʁ a f i
vidéographie	v i d e ɔ ɡ ʁ a f i
analystes	a n a l i s t
programmeurs	p ʁ ɔ ɡ ʁ a m œ ʁ
spécifiant	s p e s i f j ɑ̃
dialogues	d j a l ɔ ɡ
brutalité	b ʁ y t a l i t e
contracté	k ɔ̃ t ʁ a k t e
décennal	d e s ɛ n a l
sous-traité	s u t ʁ ɛ t e
prédestiné	p ʁ e d ɛ s t i n e
critiquaient	k ʁ i t i k ɛ
reprocher	ʁ ə p ʁ ɔ ʃ e
égoïsme	e ɡ ɔ i s m
accéléré	a k s e l e ʁ e
fécond	f e k ɔ̃
constructive	k ɔ̃ s t ʁ y k t i v
slovènes	s l ɔ v ɛ n
slovène	s l ɔ v ɛ n
Biologie	b j ɔ l ɔ ʒ i
vertigineuse	v ɛ ʁ t i ʒ i n ø z
grès	ɡ ʁ ɛ
pavillons	p a v i j ɔ̃
meuse	m ø z
Inversement	ɛ̃ v ɛ ʁ s ə m ɑ̃
palliatif	p a l j a t i f
d'écrit	d e k ʁ i
pratiqués	p ʁ a t i k e
exaltant	ɛ ɡ z a l t ɑ̃
soldera	s ɔ l d ə ʁ a
tracée	t ʁ a s e
poussant	p u s ɑ̃
feux	f ø
instaurant	ɛ̃ s t o ʁ ɑ̃
s'interroge	s ɛ̃ t ɛ ʁ ɔ ʒ
l'opportunité	l ɔ p ɔ ʁ t y n i t e
L'anglo-arabe	l ɑ̃ ɡ l o a ʁ a b
célébrer	s e l e b ʁ e
bicentenaire	b i s ɑ̃ t n ɛ ʁ
retracer	ʁ ə t ʁ a s e
excellence	ɛ k s ɛ l ɑ̃ s
Incarnée	ɛ̃ k a ʁ n e
ravageurs	ʁ a v a ʒ œ ʁ
miniature	m i n j a t y ʁ
poétiquement	p ɔ e t i k m ɑ̃
l'immobilité	l i m m ɔ b i l i t e
imitée	i m i t e
Rédiger	ʁ e d i ʒ e
préparent	p ʁ e p a ʁ
itinérante	i t i n e ʁ ɑ̃ t
défilés	d e f i l e
édictés	e d i k t e
gouvernent	ɡ u v ɛ ʁ n
prévalu	p ʁ e v a l y
boutique	b u t i k
détachée	d e t a ʃ e
rêviez	ʁ ɛ v j e
adoré	a d ɔ ʁ e
L'ouvrage	l u v ʁ a ʒ
échangés	e ʃ ɑ̃ ʒ e
d'affirmer	d a f i ʁ m e
l'enregistrement	l ɑ̃ ʁ ʒ i s t ʁ ə m ɑ̃
mexicain	m ɛ k s i k ɛ̃
échoué	e ʃ u e
possédaient	p ɔ s e d ɛ
d'ordinateur	d ɔ ʁ d i n a t œ ʁ
L'inauguration	l i n o ɡ y ʁ a s j ɔ̃
fêter	f ɛ t e
d'honorer	d ɔ n ɔ ʁ e
perfectionnement	p ɛ ʁ f ɛ k s j ɔ n m ɑ̃
cristalliser	k ʁ i s t a l i z e
Pression	p ʁ ɛ s j ɔ̃
quantiques	k w ɑ̃ t i k
tais	t ɛ
bizarre	b i z a ʁ
dévoilé	d e v w a l e
scottish	s k ɔ t i ʃ
office	ɔ f i s
intéressements	ɛ̃ t e ʁ ɛ s m ɑ̃
glyphe	ɡ l i f
stades	s t a d
podiums	p ɔ d j ɔ m
administré	a d m i n i s t ʁ e
quarante-cinq	k a ʁ ɑ̃ t s ɛ̃ k
livreurs	l i v ʁ œ ʁ
taxis	t a k s i
Fortran	f ɔ ʁ t ʁ ɑ̃
syntaxes	s ɛ̃ t a k s
équitables	e k i t a b l
anarchique	a n a ʁ ʃ i k
périurbains	p e ʁ j y ʁ b ɛ̃
incomplets	ɛ̃ k ɔ̃ p l ɛ
incohérents	ɛ̃ k ɔ e ʁ ɑ̃
inefficaces	i n ɛ f i k a s
édicté	e d i k t e
joint	ʒ w ɛ̃
honneurs	ɔ n œ ʁ
respectables	ʁ ɛ s p ɛ k t a b l
dédommagent	d e d ɔ m a ʒ
pénibles	p e n i b l
coûte	k u t
abstentions	a b s t ɑ̃ s j ɔ̃
votants	v ɔ t ɑ̃
inévitablement	i n e v i t a b l ə m ɑ̃
réglées	ʁ e ɡ l e
recopier	ʁ ə k ɔ p j e
arbustives	a ʁ b y s t i v
herbacées	ɛ ʁ b a s e
interpellent	ɛ̃ t ɛ ʁ p ɛ l
inspirent	ɛ̃ s p i ʁ
contrariée	k ɔ̃ t ʁ a ʁ j e
haine	ɛ n
raciale	ʁ a s j a l
sexiste	s ɛ k s i s t
vierge	v j ɛ ʁ ʒ
pierrier	p j ɛ ʁ j e
minimales	m i n i m a l
amie	a m i
sciages	s j a ʒ
bruts	b ʁ y t
s'approcher	s a p ʁ ɔ ʃ e
scandinaves	s k ɑ̃ d i n a v
rabotés	ʁ a b ɔ t e
débuter	d e b y t e
rivalités	ʁ i v a l i t e
atténuées	a t e n y e
noués	n u e
failli	f a j i
récapitulatif	ʁ e k a p i t y l a t i f
pédiatrie	p e d j a t ʁ i
L'intensification	l ɛ̃ t ɑ̃ s i f i k a s j ɔ̃
causais	k o z ɛ
passerais	p a s ʁ ɛ
conversations	k ɔ̃ v ɛ ʁ s a s j ɔ̃
agréables	a ɡ ʁ e a b l
chères	ʃ ɛ ʁ
trimestriel	t ʁ i m ɛ s t ʁ i ɛ l
d'affectation	d a f ɛ k t a s j ɔ̃
